Number,Name,Position,Date of Birth,Age,Nationality,Birth Country,Place of Birth,Height,Market Value,Other Positions
,Luíz Felipe Bonetti,Second Striker,"Mar 22, 2002 ",21,"['Brazil', 'Italy']",Brazil,São Paulo,"1,84",-,AM
,Luiz Filipe,Second Striker,"Oct 7, 2002 ",21,['Brazil'],Brazil,Pelotas,"1,76",-,LW   RW
,Gabriel Bessa,Second Striker,"Jun 4, 2003 ",20,['Brazil'],Brazil,Sertãozinho (SP),"1,79",-,AM
,Júlio Kauê,Second Striker,"May 6, 2003 ",20,['Brazil'],Brazil,Passo Fundo,"1,70",-,CF
,Marcos,Second Striker,"Jun 10, 2003 ",20,['Brazil'],Brazil,,,-,
,Iago Renato,Second Striker,"Mar 31, 2003 ",20,['Brazil'],Brazil,,,-,AM
,Dudu Tobias,Second Striker,"Mar 3, 2004 ",20,['Brazil'],Brazil,Campo Belo,,-,CF
,Saymon,Second Striker,"Jun 22, 2004 ",19,['Brazil'],Brazil,Macaé,"1,75",-,
54.0,Chiqueti,Second Striker,"Sep 2, 2005 ",18,['Brazil'],Brazil,São Paulo,"1,76",€700k,LW   CF
,Marcos,Second Striker,"Jul 7, 2005 ",18,['Brazil'],Brazil,,,-,AM   CM
,Carlos Miguel,Second Striker,"Jan 10, 2005 ",19,['Brazil'],Brazil,Contagem,"1,73",-,LW
,Enzo Boer,Second Striker,"Jan 6, 2005 ",19,['Brazil'],Brazil,,"1,74",-,AM   LW
,Wilson Cruz,Centre-Forward,"Oct 1, 1985 ",38,"['Brazil', 'Italy']",Brazil,Rio de Janeiro,"1,87",€25k,
,França,Centre-Forward,"Jul 4, 1985 ",38,['Brazil'],Brazil,,"1,75",-,RW   SS
,Tonho Cabañas,Centre-Forward,"Mar 1, 1985 ",39,['Brazil'],Brazil,Rio Branco,"1,85",-,
,Tiago Amaral,Centre-Forward,"Feb 6, 1985 ",39,['Brazil'],Brazil,,"1,78",-,
,William Paulista,Centre-Forward,"Sep 4, 1985 ",38,['Brazil'],Brazil,São Paulo,"1,88",-,
,Rodrigo,Centre-Forward,"Sep 17, 1985 ",38,['Brazil'],Brazil,,"1,84",-,AM
19.0,Jônatas Obina,Centre-Forward,"Dec 18, 1985 ",38,"['Equatorial Guinea', 'Brazil']",Brazil,Sete Lagoas,"1,81",-,LW   RW
,Pipico,Centre-Forward,"Mar 7, 1985 ",39,['Brazil'],Brazil,Rio de Janeiro,"1,75",-,AM
,Edison Tarabai,Centre-Forward,"Dec 9, 1985 ",38,['Brazil'],Brazil,Osasco,"1,69",-,LW
,Paulão,Centre-Forward,"Mar 12, 1985 ",39,['Brazil'],Brazil,São Paulo,"1,88",-,
,Paulo Roberto,Centre-Forward,"Jul 4, 1985 ",38,"['Brazil', 'Portugal']",Brazil,Rio de Janeiro,"1,84",-,SS
,Maranhão,Centre-Forward,"Jan 29, 1985 ",39,['Brazil'],Brazil,João Lisboa,"1,75",-,
,Leko,Centre-Forward,"Mar 23, 1985 ",38,['Brazil'],Brazil,"Paraíba do Sul, Rio de Janeiro","1,82",-,
9.0,Carlos Silvio,Centre-Forward,"Feb 1, 1985 ",39,"['Brazil', 'Switzerland']",Brazil,Mandaguari,"1,83",€25k,AM   SS
,Bruno Andrade,Centre-Forward,"Sep 12, 1985 ",38,['Brazil'],Brazil,Presidente Prudente,"1,80",-,
,Ermínio,Centre-Forward,"Nov 10, 1985 ",38,['Brazil'],Brazil,,"1,72",-,
,Jobinho,Centre-Forward,"Apr 11, 1985 ",38,['Brazil'],Brazil,Manoel Vitorino,"1,74",-,
,Thiago Furlan,Centre-Forward,"Sep 18, 1985 ",38,['Brazil'],Brazil,Votuporanga,,-,RW
,Tomaz de Sousa,Centre-Forward,"Aug 10, 1985 ",38,['Brazil'],Brazil,,,-,
,Orlando da Costa,Centre-Forward,"Aug 8, 1985 ",38,['Brazil'],Brazil,,"1,75",-,SS   LW
,Isac,Centre-Forward,"Jun 8, 1985 ",38,['Brazil'],Brazil,Fortaleza,"1,82",-,
,Leandro Cearense,Centre-Forward,"Apr 22, 1985 ",38,['Brazil'],Brazil,Castanhal,"1,81",-,
,Luizinho,Centre-Forward,"Jul 25, 1985 ",38,['Brazil'],Brazil,Mogi Guaçu,"1,75",-,
,Adilson Carvalho,Centre-Forward,"Jan 10, 1985 ",39,['Brazil'],Brazil,Rio Branco,"1,79",-,
,Jorginho,Centre-Forward,"Dec 4, 1985 ",38,['Brazil'],Brazil,Oscar Bressane,"1,78",-,
,Hyantony,Centre-Forward,"Feb 21, 1985 ",39,['Brazil'],Brazil,Rio de Janeiro,"1,87",-,
,Juninho Quixadá,Centre-Forward,"Dec 12, 1985 ",38,"['Brazil', 'Bulgaria']",Brazil,Senador Pompeu,"1,70",-,SS   AM
,Diego Dedoné,Centre-Forward,"Sep 12, 1985 ",38,['Brazil'],Brazil,Bandeirantes,"1,77",-,
,Élton,Centre-Forward,"Sep 20, 1985 ",38,['Brazil'],Brazil,Engenheiro Beltrão (PR),"1,80",-,
,Neto Potiguar,Centre-Forward,"Oct 29, 1985 ",38,['Brazil'],Brazil,Natal,"1,74",-,RW   LW
,Ray,Centre-Forward,"Mar 28, 1985 ",38,['Brazil'],Brazil,José da Penha,"1,83",-,
,Aleílson,Centre-Forward,"Dec 3, 1985 ",38,['Brazil'],Brazil,Marabá,"1,74",-,LW   RW
,Leandro,Centre-Forward,"Feb 12, 1985 ",39,['Brazil'],Brazil,São Paulo,"1,76",-,
,Velhan Cvetanoski,Centre-Forward,"Jun 27, 1985 ",38,"['North Macedonia', 'Brazil']",Brazil,,,-,SS
,Juninho,Centre-Forward,"Apr 5, 1985 ",38,['Brazil'],Brazil,Goianápolis,"1,67",-,LW   RW
,Alex Henrique,Centre-Forward,"Mar 20, 1985 ",39,['Brazil'],Brazil,São Paulo,"1,82",-,AM   RW
,Washington,Centre-Forward,"Jun 19, 1985 ",38,['Brazil'],Brazil,Cataguases,"2,02",-,
,Dudu,Centre-Forward,"Jun 30, 1985 ",38,['Brazil'],Brazil,Conselheiro Lafaiete,"1,82",-,
,Fábio Lopes,Centre-Forward,"May 24, 1985 ",38,['Brazil'],Brazil,São Luís,"1,81",-,LW   RW
,Kanu,Centre-Forward,"May 17, 1985 ",38,['Brazil'],Brazil,São Paulo,"1,94",-,
,Luiz Eduardo,Centre-Forward,"May 24, 1985 ",38,['Brazil'],Brazil,Parelhas,"1,82",-,LW   RW
,Uederson,Centre-Forward,"Aug 1, 1985 ",38,['Brazil'],Brazil,São João da Aliança,"1,78",-,
,Renato Kanu,Centre-Forward,"Oct 27, 1985 ",38,['Brazil'],Brazil,São Paulo,"1,77",-,RW
,Roberto,Centre-Forward,"Dec 19, 1985 ",38,['Brazil'],Brazil,Sapiranga,"1,78",-,RW   LW
,Almir,Centre-Forward,"Aug 22, 1985 ",38,['Brazil'],Brazil,Quixadá,"1,79",-,
,Severino Jefferson,Centre-Forward,"Oct 29, 1985 ",38,['Brazil'],Brazil,Campinas,,-,
,Juninho,Centre-Forward,"Jul 18, 1985 ",38,['Brazil'],Brazil,Guarapari,"1,78",-,LW   RW
,Marcão,Centre-Forward,"Sep 25, 1985 ",38,['Brazil'],Brazil,Camaçari,"1,90",-,
,Thiago Cunha,Centre-Forward,"Apr 25, 1985 ",38,['Brazil'],Brazil,Rio de Janeiro,"1,77",-,LW
,Marcelo Toscano,Centre-Forward,"May 12, 1985 ",38,['Brazil'],Brazil,Areado,"1,84",-,LW   SS
,Diego Silva,Centre-Forward,"Jan 24, 1985 ",39,['Brazil'],Brazil,Foz do Iguaçu,"1,74",-,
,Roger Silva,Centre-Forward,"Jan 7, 1985 ",39,['Brazil'],Brazil,Campinas,"1,84",-,
,Marques,Centre-Forward,"Jan 14, 1985","Jan 14, 1985",['Brazil'],Brazil,Goiânia,"1,85",-,
,Pedro Henrique,Centre-Forward,"Nov 1, 1985 ",38,['Brazil'],Brazil,Orindiúva,"1,87",-,
,Mossoró,Centre-Forward,"Jun 24, 1985 ",38,['Brazil'],Brazil,Mossoró,"1,81",-,
,Leandro Love,Centre-Forward,"Dec 3, 1985 ",38,['Brazil'],Brazil,São Paulo,"1,80",-,
,Martin Carvalho,Centre-Forward,"Mar 11, 1985 ",39,['Brazil'],Brazil,Porto Alegre,"1,79",-,
,Wilson,Centre-Forward,"Mar 21, 1985 ",38,['Brazil'],Brazil,Araras,"1,80",-,
,André Lima,Centre-Forward,"May 3, 1985 ",38,['Brazil'],Brazil,Rio de Janeiro,,-,
,Felipe Adão,Centre-Forward,"Nov 26, 1985 ",38,['Brazil'],Brazil,Rio de Janeiro,"1,89",-,
,Daniel de Oliveira,Centre-Forward,"Sep 14, 1985 ",38,['Brazil'],Brazil,,"1,81",-,SS
,Pedro Paulo,Centre-Forward,"Jun 29, 1985 ",38,['Brazil'],Brazil,Datas,"1,72",-,
,Ricardo Jesus,Centre-Forward,"May 16, 1985 ",38,"['Brazil', 'Portugal']",Brazil,Campinas,"1,86",-,
,Ferro,Centre-Forward,"Apr 20, 1985 ",38,['Brazil'],Brazil,Itanhaem,"1,97",-,
,Adeílson,Centre-Forward,"Oct 7, 1985 ",38,['Brazil'],Brazil,Nova União,"1,87",-,LW   RW
,Raphael Carminati,Centre-Forward,"Dec 27, 1985 ",38,"['Brazil', 'Italy']",Brazil,São Paulo,"1,83",-,
,Patrick,Centre-Forward,"Mar 26, 1985 ",38,['Brazil'],Brazil,São Paulo,"1,83",-,
,Pedro Oldoni,Centre-Forward,"Nov 26, 1985 ",38,"['Brazil', 'Italy']",Brazil,Pato Branco,"1,91",-,
,Renato Ribeiro,Centre-Forward,"Apr 28, 1985 ",38,['Brazil'],Brazil,Belo Horizonte,"1,83",-,RW   LW
,Leandro Carrijó,Centre-Forward,"Sep 3, 1985 ",38,['Brazil'],Brazil,Uberaba,"1,87",-,
,Geovane,Centre-Forward,"Aug 5, 1985 ",38,['Brazil'],Brazil,Pernambuco,"1,71",-,LW   RW
,Luciano Dias,Centre-Forward,"Sep 20, 1985 ",38,['Brazil'],Brazil,Itajubá,"1,85",-,
,João Paulo,Centre-Forward,"Jun 13, 1985 ",38,['Brazil'],Brazil,Rio de Janeiro,"1,84",-,
,Adi Rocha,Centre-Forward,"Dec 15, 1985 ",38,['Brazil'],Brazil,Riachão,,-,
,Cléo,Centre-Forward,"Aug 9, 1985 ",38,"['Brazil', 'Serbia']",Brazil,Guarapuava,"1,85",-,LW
,Fabricio,Centre-Forward,"Mar 8, 1985 ",39,['Brazil'],Brazil,Dois Córregos,"1,80",-,
,Élton,Centre-Forward,"Aug 1, 1985 ",38,['Brazil'],Brazil,Iramaia,"1,85",-,
,Elton Souza,Centre-Forward,"May 9, 1985 ",38,['Brazil'],Brazil,Campinas,"1,87",-,
,Diego Tardelli,Centre-Forward,"May 10, 1985 ",38,"['Brazil', 'Italy']",Brazil,Santa Bárbara d'Oeste,"1,78",-,RW   LW
,Diego Souza,Centre-Forward,"Jun 17, 1985 ",38,['Brazil'],Brazil,Rio de Janeiro,"1,86",-,SS   AM
,Rafael Sóbis,Centre-Forward,"Jun 17, 1985 ",38,['Brazil'],Brazil,Erechim,"1,75",-,SS   LW
,Paulo Rangel,Centre-Forward,"Feb 4, 1985 ",39,['Brazil'],Brazil,Belém,"1,89",-,
,Magno Vieira,Centre-Forward,"Feb 13, 1985 ",39,['Brazil'],Brazil,Brasîlia,"1,78",-,
,Soares,Centre-Forward,"May 16, 1985 ",38,['Brazil'],Brazil,Manaus,"1,75",-,RW   LW
,Ari,Centre-Forward,"Dec 11, 1985 ",38,"['Russia', 'Brazil']",Brazil,Fortaleza,"1,80",-,RW   LW
,Bobô,Centre-Forward,"Jan 9, 1985 ",39,['Brazil'],Brazil,Gravatá,"1,86",-,
,Quirino,Centre-Forward,"Jan 4, 1985 ",39,"['Brazil', 'Timor-Leste']",Brazil,Belo Horizonte,"1,81",-,SS
,Rodrigo Tiuí,Centre-Forward,"Dec 4, 1985 ",38,['Brazil'],Brazil,Taboão da Serra,"1,80",-,
,Anderson Oliveira,Centre-Forward,"Nov 7, 1985 ",38,['Brazil'],Brazil,Uberlândia,"1,77",-,
,Túlio de Melo,Centre-Forward,"Jan 31, 1985 ",39,"['Brazil', 'France']",Brazil,Montes Claros,"1,93",-,
7.0,Hulk,Centre-Forward,"Jul 25, 1986 ",37,['Brazil'],Brazil,Campina Grande,"1,80",€2.00m,RW   SS
,Léo Gamalho,Centre-Forward,"Jan 30, 1986 ",38,['Brazil'],Brazil,Porto Alegre,"1,88",€250k,
,Júnior Negrão,Centre-Forward,"Dec 30, 1986 ",37,['Brazil'],Brazil,Salvador,"1,88",€150k,
20.0,Diego Patriota,Centre-Forward,"Aug 22, 1986 ",37,['Brazil'],Brazil,Recife,"1,78",€50k,SS   AM
98.0,Tiago Barroteiro,Centre-Forward,"Feb 25, 1986 ",38,['Brazil'],Brazil,,"1,87",-,
,Glédson,Centre-Forward,"Mar 28, 1986 ",37,['Brazil'],Brazil,,"1,85",-,
,Flávio Torres,Centre-Forward,"Nov 12, 1986 ",37,['Brazil'],Brazil,Lavras,"1,86",-,
,Régis Wenzel,Centre-Forward,"Jun 9, 1986 ",37,['Brazil'],Brazil,Campinas,"1,80",-,AM
,Diego Higino,Centre-Forward,"Sep 14, 1986 ",37,['Brazil'],Brazil,Salvador,"1,82",-,
,Moisés Brito,Centre-Forward,"Jul 17, 1986 ",37,['Brazil'],Brazil,Riachão das Neves,"1,68",-,RW   LW
,Ricardinho,Centre-Forward,"Dec 31, 1986 ",37,"['Brazil', 'El Salvador']",Brazil,,"1,76",-,LW   RW
,Val Barreto,Centre-Forward,"Feb 6, 1986 ",38,['Brazil'],Brazil,Rio Brilhante,"1,88",-,
,Uilliams,Centre-Forward,"Jan 17, 1986 ",38,['Brazil'],Brazil,Santo Antônio de Jesus,"1,79",-,
20.0,Willian,Centre-Forward,"Nov 19, 1986 ",37,['Brazil'],Brazil,Três Fronteiras,"1,71",€300k,LW   RW
,Éder,Centre-Forward,"Nov 15, 1986 ",37,"['Italy', 'Brazil']",Brazil,Lauro Müller,"1,77",€200k,SS   LW
70.0,André Luis,Centre-Forward,"Feb 19, 1986 ",38,['Brazil'],Brazil,Jaú,"1,77",€100k,LW   RW
,Evandro,Centre-Forward,"May 10, 1986 ",37,['Brazil'],Brazil,,"1,79",-,
,Max Suel Da Cruz,Centre-Forward,"Oct 29, 1986 ",37,['Brazil'],Brazil,"Várzea Paulista, São Paulo","1,80",-,AM
,Anderson Mineiro,Centre-Forward,"Apr 15, 1986 ",37,['Brazil'],Brazil,Minas Gerais,"1,79",-,
,Bruno Baiano,Centre-Forward,"Nov 5, 1986 ",37,['Brazil'],Brazil,Feira de Santana,"1,86",-,SS
,Leandro,Centre-Forward,"May 7, 1986 ",37,['Brazil'],Brazil,Uberaba,"1,87",-,AM
,Willimas Recife,Centre-Forward,"Jun 29, 1986 ",37,['Brazil'],Brazil,,,-,
,Cézar,Centre-Forward,"Mar 13, 1986 ",38,['Brazil'],Brazil,Monte Azul Paulista,"1,82",-,
,Zé Carlos,Centre-Forward,"May 14, 1986 ",37,['Brazil'],Brazil,Jacareí,"1,81",-,
,Diego Neves,Centre-Forward,"Jun 13, 1986 ",37,['Brazil'],Brazil,Serra,"1,80",-,
,Danilo,Centre-Forward,"Jun 20, 1986 ",37,['Brazil'],Brazil,Santo André,"1,84",-,
,Japa,Centre-Forward,"Oct 5, 1986 ",37,['Brazil'],Brazil,Encantado,"1,80",-,
,Raul,Centre-Forward,"Oct 31, 1986 ",37,['Brazil'],Brazil,São Bernardo do Campo,"1,77",-,
,Maycon,Centre-Forward,"Jun 21, 1986 ",37,['Brazil'],Brazil,São Fidélis,"1,82",-,
,Geison Moura,Centre-Forward,"Jul 16, 1986 ",37,['Brazil'],Brazil,São Caetano do Sul,"1,78",-,
,Bruno Lopes,Centre-Forward,"Aug 19, 1986 ",37,['Brazil'],Brazil,Curitiba,"1,80",-,RW   LW
,Flávio Caça-Rato,Centre-Forward,"Jun 29, 1986 ",37,['Brazil'],Brazil,Recife,"1,75",-,
,Lúcio Flávio,Centre-Forward,"Aug 29, 1986 ",37,['Brazil'],Brazil,Sorocaba,"1,78",-,SS   AM
,João Sales,Centre-Forward,"Jun 9, 1986 ",37,['Brazil'],Brazil,Presidente Prudente,"1,83",-,
,Rafael,Centre-Forward,"Feb 6, 1986 ",38,['Brazil'],Brazil,Pirajuí,"1,84",-,
,Leonardo Moreira,Centre-Forward,"Feb 4, 1986 ",38,['Japan'],Brazil,Novalis (MG),"1,75",-,SS   RW
,Kieza,Centre-Forward,"Sep 24, 1986 ",37,['Brazil'],Brazil,Vitória,"1,80",-,LW   RW
,Carlão,Centre-Forward,"Aug 1, 1986 ",37,['Brazil'],Brazil,Duque de Caxias,"1,91",-,SS   RW
,Anderson Cavalo,Centre-Forward,"Jul 3, 1986 ",37,['Brazil'],Brazil,São Paulo,"1,88",-,
,Bruno César,Centre-Forward,"Mar 22, 1986 ",37,['Brazil'],Brazil,Americana,"1,86",-,SS
,Hernane,Centre-Forward,"Apr 8, 1986 ",37,['Brazil'],Brazil,Bom Jesus da Lapa,"1,83",-,
,Pimenta,Centre-Forward,"Dec 26, 1986 ",37,['Brazil'],Brazil,Manaus,"1,78",-,
,Fabinho Cambalhota,Centre-Forward,"Oct 14, 1986 ",37,['Brazil'],Brazil,Aracaju,"1,72",-,LW   RW
,Yan Magro,Centre-Forward,"Mar 19, 1986 ",38,['Brazil'],Brazil,Osasco,"1,80",-,
,Dimas da Silva,Centre-Forward,"Nov 13, 1986 ",37,['Brazil'],Brazil,Itajaí,,-,
,Guilherme,Centre-Forward,"Nov 9, 1986 ",37,"['Malaysia', 'Brazil']",Brazil,São Paulo,"1,89",-,
,Bachin,Centre-Forward,"Aug 26, 1986 ",37,['Brazil'],Brazil,Adamantina,"1,80",-,
,Michel,Centre-Forward,"Aug 22, 1986 ",37,['Brazil'],Brazil,São Paulo,"1,82",-,
,Preto,Centre-Forward,"Jul 9, 1986 ",37,['Brazil'],Brazil,Volta Redonda,"1,81",-,LW   RW
,Roberval,Centre-Forward,"May 24, 1986 ",37,['Brazil'],Brazil,Pernambuco,"1,71",-,
,Cleiton,Centre-Forward,"Apr 6, 1986 ",37,['Brazil'],Brazil,Fortaleza,"1,86",-,
,Alexandre Matão,Centre-Forward,"Mar 26, 1986 ",37,['Brazil'],Brazil,São Paulo,"1,80",-,
,Emerson,Attack,N/A ,,[],Brazil,,,-,
,Jandson,Centre-Forward,"Sep 16, 1986 ",37,['Brazil'],Brazil,Maruim,"1,90",-,
,Alexandro,Centre-Forward,"Nov 6, 1986 ",37,['Brazil'],Brazil,Cabo Frio,"1,83",-,LW   RW
,Daniel Morais,Centre-Forward,"May 12, 1986 ",37,['Brazil'],Brazil,Belo Horizonte,"1,80",-,
,Fabinho Alves,Centre-Forward,"Jun 11, 1986 ",37,['Brazil'],Brazil,Vitória,"1,75",-,LW   RW
,Adriano Bernardes,Centre-Forward,"Jan 14, 1986 ",38,"['Brazil', 'Spain']",Brazil,Curitiba,"1,90",-,
,Marquinho,Centre-Forward,"Jul 8, 1986 ",37,['Brazil'],Brazil,Curitiba,"1,77",-,LW   RW
,Wanderson,Centre-Forward,"Feb 18, 1986 ",38,['Brazil'],Brazil,Baturite,"1,80",-,LW   RW
,Tadeu,Centre-Forward,"Apr 1, 1986 ",37,['Brazil'],Brazil,Araraquara,"1,88",-,
,Vandinho,Centre-Forward,"Aug 24, 1986 ",37,['Brazil'],Brazil,Londrina,"1,78",-,LW   RW
,Leandrinho,Centre-Forward,"Jun 6, 1986 ",37,['Brazil'],Brazil,Cotia,"1,78",-,RW   LW
,Marcão,Centre-Forward,"Apr 2, 1986 ",37,['Brazil'],Brazil,Duque de Caxias,"1,80",-,
,Maycon Calijuri,Centre-Forward,"Jun 6, 1986 ",37,['Brazil'],Brazil,Jaboticabal,"1,79",-,SS   RW
,Léo Jaime,Centre-Forward,"Mar 28, 1986 ",37,['Brazil'],Brazil,Fortaleza,"1,60",-,AM   RW
,Reinaldo Alagoano,Centre-Forward,"Apr 13, 1986 ",37,['Brazil'],Brazil,Arapiraca,"1,79",-,
,Hugo Almeida,Centre-Forward,"Jan 6, 1986 ",38,['Brazil'],Brazil,São Fidélis,"1,81",-,
,Rafael Akai,Centre-Forward,"Jan 17, 1986 ",38,['Brazil'],Brazil,Presidente Prudente,"1,86",-,
,Vagner Cruz,Centre-Forward,"Oct 11, 1986 ",37,['Brazil'],Brazil,Juazerio,"1,80",-,
,Thiago Silvy,Centre-Forward,"Jun 12, 1986 ",37,['Brazil'],Brazil,Florianópolis,"1,78",-,RW   LW
,Yally Cordeiro,Centre-Forward,"Feb 4, 1986","Feb 4, 1986",['Brazil'],Brazil,"Pernambuco, Itamaracá","1,84",-,
,Luís Gueguel,Centre-Forward,"Sep 14, 1986 ",37,['Brazil'],Brazil,Matias Barbosa,"1,91",-,
,Anderson Aquino,Centre-Forward,"Dec 18, 1986 ",37,['Brazil'],Brazil,Foz do Iguaçú,"1,74",-,LW   RW
,Michel Simplício,Centre-Forward,"Mar 26, 1986 ",37,['Brazil'],Brazil,São Paulo,"1,80",-,
,Lima,Centre-Forward,"May 7, 1986 ",37,['Brazil'],Brazil,Vila de Truçu Acopiara,"1,78",-,
,Douglas,Centre-Forward,"Jan 30, 1986 ",38,['Brazil'],Brazil,Ponta Grossa,"1,86",-,
9.0,Diego Zaporo,Centre-Forward,"Feb 25, 1986 ",38,['Brazil'],Brazil,Porto União,"1,89",-,
,Schumacher,Centre-Forward,"Aug 31, 1986 ",37,"['Brazil', 'Italy']",Brazil,Curitiba,"1,92",-,SS
,Danilo,Centre-Forward,"Nov 11, 1986 ",37,['Brazil'],Brazil,"Sorocaba, São Paulo","1,86",-,RW   SS
,Abuda,Centre-Forward,"Mar 28, 1986 ",37,['Brazil'],Brazil,São Luís,"1,75",-,SS
,Pinheiro,Centre-Forward,"Feb 10, 1986 ",38,['Brazil'],Brazil,Itabuna,"1,82",-,
,Catatau,Centre-Forward,"Mar 1, 1986 ",38,['Brazil'],Brazil,Fernandopolis,"1,73",-,
,Alexandre D'Acol,Centre-Forward,"Jul 18, 1986 ",37,"['Brazil', 'Italy']",Brazil,São Paulo,"1,84",-,AM   SS
,Éverton Santos,Centre-Forward,"Oct 14, 1986 ",37,['Brazil'],Brazil,São José dos Campos,"1,76",-,LW   DM
,Éverton Costa,Centre-Forward,"Jan 6, 1986 ",38,['Brazil'],Brazil,Ponta Grossa,"1,81",-,LW   RW
,Welliton,Centre-Forward,"Oct 22, 1986 ",37,['Brazil'],Brazil,Conceição do Araguaia,"1,77",-,RW   LW
,Chrys,Centre-Forward,"Dec 6, 1986 ",37,['Brazil'],Brazil,Rio de Janeiro,"1,70",-,
,David Blumer,Centre-Forward,"Feb 28, 1986 ",38,['Switzerland'],Brazil,Rio de Janeiro,"1,78",-,
,Paulinho,Centre-Forward,"Jan 10, 1986 ",38,"['Brazil', 'Italy']",Brazil,Caxias do Sul,"1,76",-,SS   LW
,Evandro Roncatto,Centre-Forward,"May 24, 1986 ",37,"['Brazil', 'Italy']",Brazil,Campinas,"1,82",-,RW   LW
,Jajá,Centre-Forward,"Feb 28, 1986 ",38,['Brazil'],Brazil,Ipatinga,"1,90",-,SS
,Luiz Adriano,Centre-Forward,"Apr 12, 1987 ",36,['Brazil'],Brazil,Porto Alegre,"1,84",€350k,SS
33.0,Derley,Centre-Forward,"Dec 29, 1987 ",36,['Brazil'],Brazil,São Luís,"1,83",€200k,RW   LW
11.0,Ricardo Santos,Centre-Forward,"Feb 13, 1987 ",37,['Brazil'],Brazil,Rio de Janeiro,"1,89",€200k,
9.0,Evandro Paulista,Centre-Forward,"Sep 26, 1987 ",36,['Brazil'],Brazil,Guarulhos,"1,86",€175k,
10.0,Dodô,Centre-Forward,"Oct 16, 1987 ",36,['Brazil'],Brazil,Rio de Janeiro,"1,74",€150k,LW   RW
10.0,Patric,Centre-Forward,"Oct 26, 1987 ",36,['Brazil'],Brazil,Macapá,"1,89",€100k,
,Fernandão,Centre-Forward,"Mar 27, 1987 ",36,['Brazil'],Brazil,Rio de Janeiro,"1,92",€50k,
,Deon,Centre-Forward,"Jun 6, 1987","Jun 6, 1987",['Brazil'],Brazil,Itapicuru,"1,77",-,
,João Carlos,Centre-Forward,"Feb 12, 1987 ",37,['Brazil'],Brazil,Duque de Caxias,"1,82",-,
,Fio,Centre-Forward,"Aug 5, 1987 ",36,['Brazil'],Brazil,,"1,78",-,
,Thiago Furtuoso,Centre-Forward,"Jun 8, 1987 ",36,['Brazil'],Brazil,Carapicuiba,"1,85",-,
,Valci Junior,Centre-Forward,"Feb 14, 1987 ",37,['Brazil'],Brazil,Brasilia,"1,90",-,
,Gilberto Fortunato,Centre-Forward,"Jul 11, 1987 ",36,['Brazil'],Brazil,Florianópolis,"1,86",-,
10.0,Cleiton Silva,Centre-Forward,"Feb 3, 1987 ",37,['Brazil'],Brazil,Manaus,"1,75",€225k,LW   RW
,Júnior Moraes,Centre-Forward,"Apr 4, 1987 ",36,"['Ukraine', 'Brazil']",Brazil,Santos,"1,76",€200k,
9.0,Edgar Bruno,Centre-Forward,"Jan 3, 1987 ",37,['Brazil'],Brazil,São Carlos,"1,91",€200k,LW
9.0,Douglas Vieira,Centre-Forward,"Nov 12, 1987 ",36,['Brazil'],Brazil,Volta Redonda (RJ),"1,89",€150k,SS
9.0,Adriano Pardal,Centre-Forward,"Jun 13, 1987 ",36,['Brazil'],Brazil,Juazeiro,"1,75",€150k,RW   LW
9.0,Ricardo Pires,Centre-Forward,"Sep 22, 1987 ",36,['Brazil'],Brazil,Rio de Janeiro,"1,88",€50k,
,Diogo Corrêa,Centre-Forward,"Jan 30, 1987 ",37,['Brazil'],Brazil,,,-,
,Cris Maranhense,Centre-Forward,"Nov 16, 1987 ",36,['Brazil'],Brazil,,"1,86",-,
,Douglas Caé,Centre-Forward,"Oct 24, 1987 ",36,['Brazil'],Brazil,Rio de Janeiro,"1,84",-,
,Wallace Pernambucano,Centre-Forward,"Feb 4, 1987 ",37,['Brazil'],Brazil,Escada,"1,84",-,AM
9.0,Robert Gladiador,Centre-Forward,"Jan 2, 1987 ",37,['Brazil'],Brazil,,"1,80",-,
,Rodrigo Paraná,Centre-Forward,"Jan 25, 1987 ",37,['Brazil'],Brazil,Nossa Senhora do Livramento,"1,80",-,RW
,Diego Lira,Centre-Forward,"Jul 25, 1987 ",36,['Brazil'],Brazil,Goiânia,"1,77",-,LW   RW
,Jackson Five,Centre-Forward,"Sep 16, 1987 ",36,['Brazil'],Brazil,Itabuna,"1,78",-,LW   RW
,Wellington,Centre-Forward,"Oct 5, 1987 ",36,['Brazil'],Brazil,Ribeirão Preto,"1,88",-,
,Billy,Centre-Forward,"Jul 2, 1987 ",36,['Brazil'],Brazil,Barreto,,-,
,Adilson,Centre-Forward,"Feb 18, 1987 ",37,['Brazil'],Brazil,Salvador,"1,77",-,
,William,Centre-Forward,"Aug 31, 1987 ",36,"['Brazil', 'Spain']",Brazil,Rio de Janeiro,"1,78",-,
,Neilson,Centre-Forward,"Aug 1, 1987 ",36,['Brazil'],Brazil,Presidente Prudente,"1,83",-,
,Carlos Alberto,Centre-Forward,"Jul 15, 1987 ",36,['Brazil'],Brazil,Belém,"1,88",-,
,Sandro,Centre-Forward,"Mar 10, 1987 ",37,"['Hongkong', 'Brazil']",Brazil,Rio Novo (MG),"1,86",-,AM   SS
,Wagner,Centre-Forward,"Jan 31, 1987 ",37,['Brazil'],Brazil,"Pilar, Alagoas","1,74",-,LW   SS
,Chimba,Centre-Forward,"Jan 8, 1987 ",37,['Brazil'],Brazil,Maceió,"1,73",-,SS   RW
