Number,Name,Position,Date of Birth,Age,Nationality,Birth Country,Place of Birth,Height,Market Value
,Gabriel Bubniack,Goalkeeper,"Jun 10, 1997 ",26,['Brazil'],Brazil,Campo Largo,"1,86",-
,Joao Zanotti,Goalkeeper,"May 2, 1997 ",26,"['Brazil', 'Italy']",Brazil,Vitoria,"1,90",-
22,Carlos Miguel,Goalkeeper,"Oct 9, 1998 ",25,['Brazil'],Brazil,Cardoso Moreira,"2,04",€3.00m
,Lucas Arcanjo,Goalkeeper,"Aug 8, 1998 ",25,['Brazil'],Brazil,Miguel Calmon,"1,89",€1.00m
1,Gabriel Batista,Goalkeeper,"Jun 3, 1998 ",25,['Brazil'],Brazil,São Gonçalo,"1,90",€500k
,Tiepo,Goalkeeper,"Feb 8, 1998 ",26,"['Brazil', 'Italy']",Brazil,São Domingos,"1,84",€400k
12,Bruno Bertinato,Goalkeeper,"May 31, 1998 ",25,"['Brazil', 'Italy']",Brazil,Curitiba,"1,94",€250k
,Pedro Rocha,Goalkeeper,"Jun 1, 1998 ",25,['Brazil'],Brazil,,"1,96",€200k
98,Vitor Eudes,Goalkeeper,"Oct 21, 1998 ",25,['Brazil'],Brazil,Contagem,"1,94",€150k
,Filipe,Goalkeeper,"Jan 31, 1998 ",26,['Brazil'],Brazil,Rio de Janeiro,"1,94",€125k
,Léo Lang,Goalkeeper,"Aug 5, 1998 ",25,['Brazil'],Brazil,Cotriguaçu,"1,90",€100k
,Tiago Índio,Goalkeeper,"Apr 19, 1998 ",25,['Brazil'],Brazil,Irecê,"1,90",-
,Frank,Goalkeeper,"Dec 5, 1998 ",25,['Brazil'],Brazil,Fortaleza,"1,94",-
,Allan,Goalkeeper,"Nov 30, 1998 ",25,['Brazil'],Brazil,Americana,"1,93",-
,Jefferson,Goalkeeper,"Aug 5, 1998 ",25,['Brazil'],Brazil,Goiânia,"1,92",-
,Dênis Júnior,Goalkeeper,"Aug 10, 1998 ",25,['Brazil'],Brazil,Patos de Minas,"1,89",€1.00m
,Diego Loureiro,Goalkeeper,"Jul 28, 1998 ",25,['Brazil'],Brazil,Rio de Janeiro,"1,90",€1.00m
,Gabriel Mesquita,Goalkeeper,"Sep 14, 1998 ",25,['Brazil'],Brazil,Maceió,"1,97",€400k
76,Jordan,Goalkeeper,"Feb 6, 1998 ",26,['Brazil'],Brazil,Santa Rita do Sapucaí,"1,90",€300k
98,Dida,Goalkeeper,"Apr 28, 1998 ",25,['Brazil'],Brazil,,"1,88",€200k
98,Anderson Paixão,Goalkeeper,"Mar 5, 1998 ",26,['Brazil'],Brazil,Ribeirão Pires,"1,90",€200k
98,João Victor,Goalkeeper,"May 3, 1998 ",25,"['Brazil', 'Italy']",Brazil,Venda Nova do Imigrante,"1,92",€125k
,Maycon,Goalkeeper,"Nov 8, 1998 ",25,['Brazil'],Brazil,Cuiabá,"1,91",€100k
,Lucas,Goalkeeper,"Jun 21, 1998 ",25,['Brazil'],Brazil,Guarulhos,"1,91",€100k
,Alex,Goalkeeper,"Apr 11, 1998 ",25,['Brazil'],Brazil,,"1,94",-
,Arthur,Goalkeeper,"Apr 30, 1998 ",25,['Brazil'],Brazil,,"1,96",-
,Matheus Miranda,Goalkeeper,"Apr 29, 1998 ",25,['Brazil'],Brazil,Rio de Janeiro,"1,88",-
,Alan Chocolate,Goalkeeper,"Mar 23, 1998 ",25,['Brazil'],Brazil,,"1,78",-
,Marcos Daniel,Goalkeeper,"Mar 10, 1998 ",26,['Brazil'],Brazil,,,-
,Luiz Felipe,Goalkeeper,"Feb 17, 1998 ",26,['Brazil'],Brazil,São Paulo,"1,88",-
,Mathias Tieppo,Goalkeeper,N/A ,25,"['Brazil', 'Italy']",Brazil,São Paulo,"1,88",-
,Pedro Paulo,Goalkeeper,"Jun 28, 1998 ",25,['Brazil'],Brazil,Natal,"1,91",-
,Iago Neneca,Goalkeeper,"Feb 27, 1998 ",26,['Brazil'],Brazil,,"1,89",-
,Italo,Goalkeeper,"Jan 28, 1998 ",26,['Brazil'],Brazil,,,-
,Henrique,Goalkeeper,"Sep 14, 1998 ",25,['Brazil'],Brazil,Caiçara,"1,88",-
,Diego,Goalkeeper,"Mar 13, 1998 ",25,['Brazil'],Brazil,,,-
,Jonh Wilquer,Goalkeeper,"Jan 2, 1998 ",26,['Brazil'],Brazil,,"1,88",-
,Ary Rian,Goalkeeper,"Jan 2, 1998 ",26,['Brazil'],Brazil,Rio de Janeiro,"1,93",-
,Avelino,Goalkeeper,"Nov 11, 1998 ",25,['Brazil'],Brazil,Rio de Janeiro,"1,92",-
,Geison,Goalkeeper,"Feb 22, 1998 ",26,['Brazil'],Brazil,Currais Novos,"1,89",-
12,Brendon,Goalkeeper,"Apr 24, 1998 ",25,['Brazil'],Brazil,São Paulo (SP),"1,86",-
,Eugênio,Goalkeeper,"Jul 16, 1998 ",25,['Brazil'],Brazil,Natal,"1,90",-
22,Hudson Rosa,Goalkeeper,"Aug 21, 1998 ",25,['Brazil'],Brazil,São Paulo,,-
,Gabriel Lopes,Goalkeeper,"Feb 28, 1998 ",26,['Brazil'],Brazil,Limeira,"1,97",-
,Otávio,Goalkeeper,"Apr 4, 1998 ",25,['Brazil'],Brazil,,"1,85",-
,Vitor Terre,Goalkeeper,"Jun 3, 1998 ",25,['Brazil'],Brazil,Passo Fundo,"1,90",-
,Tiago Kuhn,Goalkeeper,"Mar 3, 1998 ",26,['Brazil'],Brazil,Novo Hamburgo,,-
,Victor,Goalkeeper,"Dec 25, 1998 ",25,['Brazil'],Brazil,,,-
,Bruno,Goalkeeper,"Jun 30, 1998 ",25,['Brazil'],Brazil,,"1,93",-
,Vinícius,Goalkeeper,"Apr 11, 1998 ",25,['Brazil'],Brazil,São Paulo,"1,90",-
,Fabricio,Goalkeeper,"Mar 25, 1998 ",25,['Brazil'],Brazil,,"1,89",-
22,Gustavo Galil,Goalkeeper,"Apr 2, 1998 ",25,['Brazil'],Brazil,Juiz de Fora (MG),"1,88",-
,Rander,Goalkeeper,"Jun 1, 1998 ",25,['Brazil'],Brazil,,"1,94",-
,Matheus Cabral,Goalkeeper,"Feb 15, 1998 ",26,['Brazil'],Brazil,,,-
,Deijair,Goalkeeper,"Aug 7, 1998 ",25,['Brazil'],Brazil,Salvador,"1,97",-
,Renan,Goalkeeper,"Mar 10, 1998 ",26,['Brazil'],Brazil,Serra Talhada,"1,87",-
,Rafael Puridade,Goalkeeper,"Dec 15, 1998 ",25,['Brazil'],Brazil,,,-
,Carlão,Goalkeeper,"Jan 31, 1998 ",26,['Brazil'],Brazil,,"1,96",-
,Thiago Valle,Goalkeeper,"Feb 25, 1998 ",26,['Brazil'],Brazil,,"1,97",-
,Léo Lopes,Goalkeeper,"Jan 13, 1998 ",26,['Brazil'],Brazil,Campo Erê,"1,87",-
,Guilherme Medina,Goalkeeper,"Feb 15, 1998 ",26,['Brazil'],Brazil,,,-
,Gabriel Soares,Goalkeeper,"Aug 16, 1998 ",25,['Brazil'],Brazil,,"1,83",-
,Lucão,Goalkeeper,"Jan 29, 1998 ",26,['Brazil'],Brazil,Serra,"1,93",-
,Carlinhos,Goalkeeper,"Mar 16, 1998 ",25,['Brazil'],Brazil,,"1,86",-
,Gustavo Silva,Goalkeeper,N/A ,26,['Brazil'],Brazil,Osasco,"1,89",-
,Tallison,Goalkeeper,"Mar 26, 1998 ",25,['Brazil'],Brazil,,"1,87",-
,Renan Pastre,Goalkeeper,"Jan 9, 1998 ",26,['Brazil'],Brazil,Andradas,"1,87",-
,Ewerton,Goalkeeper,"May 7, 1998 ",25,['Brazil'],Brazil,Santo Antônio,"1,90",-
,Eugênio,Goalkeeper,"Aug 20, 1998 ",25,['Brazil'],Brazil,,"1,90",-
,Gabriel Donizetti,Goalkeeper,"Jan 1, 1998 ",26,['Brazil'],Brazil,Caconde,"1,96",-
,William,Goalkeeper,"Jan 21, 1998 ",26,['Brazil'],Brazil,Santa Cruz do Sul,"1,94",-
,Matheus Cabral,Goalkeeper,"Aug 3, 1998 ",25,['Brazil'],Brazil,Niterói,"1,87",-
12,Antenor Debona,Goalkeeper,"May 29, 1998 ",25,"['Brazil', 'Italy']",Brazil,Vargem Alta (ES),"1,95",-
,Júlio César,Goalkeeper,"May 31, 1998 ",25,['Brazil'],Brazil,,"1,94",-
,João Pedro,Goalkeeper,"Jan 28, 1998 ",26,['Brazil'],Brazil,,"1,88",-
,Gabriel Lima,Goalkeeper,"Aug 16, 1998 ",25,['Brazil'],Brazil,Cuiabá,"1,83",-
,Juliano Chade,Goalkeeper,"Mar 14, 1998 ",25,['Brazil'],Brazil,Prudentópolis,"1,86",-
1,Bento,Goalkeeper,"Jun 10, 1999 ",24,"['Brazil', 'Italy']",Brazil,Curitiba,"1,90",€12.00m
1,Hugo Souza,Goalkeeper,"Jan 31, 1999 ",25,['Brazil'],Brazil,Duque de Caxias,"1,99",€1.20m
42,Phelipe Megiolaro,Goalkeeper,"Feb 8, 1999 ",25,['Brazil'],Brazil,Campinas,"1,85",€450k
24,Halls,Goalkeeper,"Jun 17, 1999 ",24,['Brazil'],Brazil,Nova Iguaçu,"1,98",€300k
21,Thiago Couto,Goalkeeper,"Mar 26, 1999 ",24,['Brazil'],Brazil,São Paulo,"1,88",€200k
,Alexander,Goalkeeper,"May 31, 1999 ",24,['Brazil'],Brazil,São Gonçalo,"1,90",€100k
,Vinicius Barreta,Goalkeeper,"Apr 16, 1999 ",24,"['Brazil', 'Italy']",Brazil,Lages,"1,90",€100k
,Vinicius Almeida,Goalkeeper,"Sep 4, 1999 ",24,['Brazil'],Brazil,São Paulo,"1,88",€50k
12,Diego,Goalkeeper,"Oct 18, 1999 ",24,['Brazil'],Brazil,Santos (SP),"1,91",-
,Thierry,Goalkeeper,"Apr 28, 1999 ",24,['Brazil'],Brazil,,"1,88",-
,Yan,Goalkeeper,"Mar 18, 1999 ",24,['Brazil'],Brazil,Passo Fundo,,-
,Guilherme Beraldo,Goalkeeper,"Apr 15, 1999 ",24,['Brazil'],Brazil,Indaiatuba (SP),"1,92",-
,João Vitor,Goalkeeper,"May 11, 1999 ",24,['Brazil'],Brazil,,,-
22,Brenno,Goalkeeper,"Apr 1, 1999 ",24,"['Brazil', 'Italy']",Brazil,Sorocaba,"1,90",€2.50m
,Matheus Teixeira,Goalkeeper,"Mar 8, 1999 ",25,['Brazil'],Brazil,José Bonifácio,"1,87",€500k
99,Arthur Augusto,Goalkeeper,"Aug 29, 1999 ",24,['Brazil'],Brazil,,"1,92",€300k
31,Matheus Mendes,Goalkeeper,"Mar 10, 1999 ",25,['Brazil'],Brazil,Governardor Valadares,"1,91",€300k
,Kennedy,Goalkeeper,"Dec 8, 1999 ",24,['Brazil'],Brazil,São Luís,"1,88",€100k
1,Vitor Caetano,Goalkeeper,"Jul 1, 1999 ",24,"['Brazil', 'Italy']",Brazil,Apucarana,"1,90",€100k
,Matheus Refundini,Goalkeeper,"Aug 7, 1999 ",24,['Brazil'],Brazil,São Paulo,"1,90",€50k
99,Lucas Wingert,Goalkeeper,"May 4, 1999 ",24,['Brazil'],Brazil,Rolante,"2,00",€50k
,Artur,Goalkeeper,"Mar 18, 1999 ",24,['Brazil'],Brazil,,"1,88",-
,Christian,Goalkeeper,"Sep 23, 1999 ",24,['Brazil'],Brazil,Catalão,"1,91",-
,Henry Braghin,Goalkeeper,"Nov 17, 1999 ",24,['Brazil'],Brazil,Mogi Mirim,"1,96",-
,João Vitor,Goalkeeper,"Sep 17, 1999 ",24,['Brazil'],Brazil,Santa Catarina,"1,90",-
,Pedro Zanette,Goalkeeper,"Sep 21, 1999 ",24,['Brazil'],Brazil,,"1,90",-
,Rayr,Goalkeeper,"Feb 28, 1999 ",25,['Brazil'],Brazil,Ibicuitinga,,-
,Elias,Goalkeeper,"Aug 13, 1999 ",24,['Brazil'],Brazil,,"1,90",-
,Renato,Goalkeeper,"Jan 12, 1999 ",25,['Brazil'],Brazil,Aratiba,"1,85",-
,Felipe Mosquete,Goalkeeper,"Feb 13, 1999 ",25,['Brazil'],Brazil,,"1,91",-
,Pedro Henrique,Goalkeeper,"May 12, 1999 ",24,['Brazil'],Brazil,,"1,81",-
,Matthaus Martins,Goalkeeper,"Apr 10, 1999 ",24,"['Brazil', 'Portugal']",Brazil,Rio de Janeiro,"1,89",-
,Caio Ruan,Goalkeeper,"Aug 2, 1999 ",24,['Brazil'],Brazil,,"1,96",-
,Willian,Goalkeeper,"Feb 20, 1999 ",25,['Brazil'],Brazil,,,-
,Henrique Lima,Goalkeeper,"May 25, 1999 ",24,['Brazil'],Brazil,Santos,"1,97",-
,Vinicius Rodrigues,Goalkeeper,"Jan 5, 1999 ",25,['Brazil'],Brazil,,"1,88",-
,Guilherme Gallis,Goalkeeper,"Feb 1, 1999 ",25,"['Brazil', 'Portugal']",Brazil,Guarulhos,"1,87",-
,Rodolfo Furtunato Da Silva,Goalkeeper,N/A ,24,['Brazil'],Brazil,,"1,92",-
,Matheus,Goalkeeper,"Aug 4, 1999 ",24,['Brazil'],Brazil,,"1,92",-
,Samir,Goalkeeper,"Mar 29, 1999 ",24,['Brazil'],Brazil,São Luís,,-
24,Heitor Silva,Goalkeeper,"Sep 2, 1999 ",24,['Brazil'],Brazil,Volta Redonda,"1,93",-
,César,Goalkeeper,"Sep 10, 1999 ",24,['Brazil'],Brazil,,"1,87",-
,Maycon Douglas Morales,Goalkeeper,"Sep 14, 1999 ",24,['Brazil'],Brazil,,"1,94",-
,Matheus,Goalkeeper,"Jan 8, 1999 ",25,['Brazil'],Brazil,,,-
,André,Goalkeeper,N/A ,25,['Brazil'],Brazil,,,-
,Alex,Goalkeeper,"Jun 21, 1999 ",24,['Brazil'],Brazil,,,-
,Victor Hugo,Goalkeeper,"Mar 4, 1999 ",25,['Brazil'],Brazil,,"1,87",-
,Pedro Miranda Pocai,Goalkeeper,"Jan 12, 1999 ",25,"['Brazil', 'Italy']",Brazil,,"1,86",-
,Igor Campos,Goalkeeper,"Feb 12, 1999 ",25,['Brazil'],Brazil,Chapecó,"1,80",-
,Cassiano Santos,Goalkeeper,"Feb 10, 1999 ",25,['Brazil'],Brazil,Salvador,"1,90",-
,Éverton,Goalkeeper,"Feb 22, 1999 ",25,['Brazil'],Brazil,,,-
,Geovane,Goalkeeper,"Feb 1, 1999 ",25,['Brazil'],Brazil,,"1,92",-
,Gabriel Bottan,Goalkeeper,"Jul 14, 1999 ",24,['Brazil'],Brazil,,"1,90",-
,Afonso,Goalkeeper,"Feb 21, 1999 ",25,['Brazil'],Brazil,Belém,"1,88",-
,Ismael,Goalkeeper,"Mar 15, 1999 ",24,['Brazil'],Brazil,,,-
,Biagi,Goalkeeper,"Mar 21, 1999 ",24,['Brazil'],Brazil,Centenário do Sul,"1,88",-
,Diego Washington,Goalkeeper,"May 6, 1999 ",24,['Brazil'],Brazil,Pirapora,"2,05",-
,Lucas Verçosa,Goalkeeper,"Jul 7, 1999 ",24,"['Brazil', 'Portugal']",Brazil,,,-
13,Álex dos Santos,Goalkeeper,"Jan 15, 1999 ",25,"['Brazil', 'Spain']",Brazil,Xinguara,"1,85",-
,Guilherme Boer,Goalkeeper,"May 12, 1999 ",24,['Brazil'],Brazil,Loanda,"1,88",-
,Wagner Júnior,Goalkeeper,"Sep 20, 1999 ",24,['Brazil'],Brazil,São Paulo,,-
,Lucas Alves,Goalkeeper,"Dec 11, 1999 ",24,['Brazil'],Brazil,,,-
,Matheus Aurélio,Goalkeeper,"Jun 23, 1999 ",24,['Brazil'],Brazil,São José do Rio Preto,"1,85",-
,Arthur,Goalkeeper,"Oct 19, 1999 ",24,['Brazil'],Brazil,São Valentim do Sul,"1,90",-
,Yago Darub,Goalkeeper,"Sep 13, 1999 ",24,['Brazil'],Brazil,Rio Branco,"1,96",-
,Caio Vinicius Pirana,Goalkeeper,"May 8, 1999 ",24,"['Brazil', 'Italy']",Brazil,Sao Paulo,,-
,Guilherme,Goalkeeper,"Oct 28, 1999 ",24,['Brazil'],Brazil,,"1,90",-
,Jonathan Bráz,Goalkeeper,"Jan 14, 1999 ",25,['Brazil'],Brazil,,"1,89",-
12,Gabriel Grando,Goalkeeper,"Mar 29, 2000 ",23,['Brazil'],Brazil,Chapecó,"1,92",€2.50m
82,Magrão,Goalkeeper,"May 15, 2000 ",23,['Brazil'],Brazil,Pindoretama,"1,97",€300k
12,Vinicius Machado,Goalkeeper,"Feb 29, 2000 ",24,['Brazil'],Brazil,Montenegro,"1,89",€175k
,Felipe Scheibig,Goalkeeper,"Mar 8, 2000 ",24,['Brazil'],Brazil,Três Passos,"1,96",€100k
50,Paulo Mazoti,Goalkeeper,"Jul 11, 2000 ",23,['Brazil'],Brazil,Ribeirão Pires,"1,88",€100k
,Fabrício,Goalkeeper,"Jun 15, 2000 ",23,['Brazil'],Brazil,,"1,90",€100k
21,Denival,Goalkeeper,"Aug 1, 2000 ",23,['Brazil'],Brazil,Girau do Ponciano,"2,03",€50k
,Breno Mohamed,Goalkeeper,"Jan 10, 2000 ",24,"['Brazil', 'Syria']",Brazil,,"1,90",-
,Luiz,Goalkeeper,"Apr 11, 2000 ",23,['Brazil'],Brazil,Itaboraí,"1,87",-
22,Vítor Dias,Goalkeeper,"Mar 2, 2000 ",24,['Brazil'],Brazil,Brasília (DF),"1,83",-
,Igor Silva,Goalkeeper,"Jan 4, 2000 ",24,['Brazil'],Brazil,Arapiraca,"1,93",-
,Gabriel,Goalkeeper,"Jul 4, 2000 ",23,"['Brazil', 'Italy']",Brazil,,"1,96",-
,Marcos Portilho,Goalkeeper,"Feb 17, 2000 ",24,['Brazil'],Brazil,São José do Xingú,"1,89",-
,Pedro Rangel,Goalkeeper,"Jun 29, 2000 ",23,['Brazil'],Brazil,Nepomuceno,"1,92",€600k
77,Gabriel Brazão,Goalkeeper,"Oct 5, 2000 ",23,['Brazil'],Brazil,Uberlândia,"1,92",€300k
,Robson,Goalkeeper,"Jul 9, 2000 ",23,['Brazil'],Brazil,Cordeiro,"1,87",€100k
,Jean,Goalkeeper,"Jul 24, 2000 ",23,['Brazil'],Brazil,Edéia,"1,96",€100k
,Emerson Junior,Goalkeeper,"Feb 7, 2000 ",24,['Brazil'],Brazil,Estância Velha,"1,96",€100k
,André Luiz,Goalkeeper,"Mar 13, 2000 ",23,['Brazil'],Brazil,Rio de Janeiro,"1,89",€100k
,Igor Pavan,Goalkeeper,"Nov 17, 2000 ",23,['Brazil'],Brazil,Jacutinga,"1,84",€50k
,Flávio,Goalkeeper,"May 5, 2000 ",23,['Brazil'],Brazil,Vitória,,-
,Matheus Pellegrini,Goalkeeper,"Sep 16, 2000 ",23,"['Brazil', 'Portugal']",Brazil,,"1,88",-
,Mateus Batista Santana,Goalkeeper,"Sep 22, 2000 ",23,['Brazil'],Brazil,,"1,87",-
,Diogo Vasconcelos,Goalkeeper,"Sep 30, 2000 ",23,['Brazil'],Brazil,,,-
,Oliveira,Goalkeeper,"Mar 17, 2000 ",23,['Brazil'],Brazil,,"1,90",-
,Vanilton,Goalkeeper,"Nov 1, 2000 ",23,['Brazil'],Brazil,,,-
,Heliel,Goalkeeper,N/A ,23,['Brazil'],Brazil,Rio de Janeiro,"1,82",-
,Felipe,Goalkeeper,"Jan 22, 2000 ",24,['Brazil'],Brazil,,"1,87",-
,Luan,Goalkeeper,"Oct 20, 2000 ",23,['Brazil'],Brazil,Aguiarnópolis,"1,90",-
,Matheus,Goalkeeper,"Mar 10, 2000 ",24,['Brazil'],Brazil,Monteiro,"1,91",-
,Ruan,Goalkeeper,"Feb 13, 2000 ",24,['Brazil'],Brazil,Bento Gonçalves,"1,94",-
,Léo Wall,Goalkeeper,"Apr 27, 2000 ",23,['Brazil'],Brazil,,"1,95",-
,Yago,Goalkeeper,"Jun 8, 2000 ",23,['Brazil'],Brazil,,"1,98",-
,Ailton,Goalkeeper,"Aug 28, 2000 ",23,['Brazil'],Brazil,,"1,87",-
,João Gabriel,Goalkeeper,"Jan 1, 2000 ",24,['Brazil'],Brazil,,"1,88",-
,João Altizani,Goalkeeper,"Feb 27, 2000 ",24,['Brazil'],Brazil,Limeira,"1,92",-
,Werneck,Goalkeeper,"Feb 5, 2000 ",24,['Brazil'],Brazil,,,-
,Nicolas,Goalkeeper,"Sep 3, 2000 ",23,['Brazil'],Brazil,,,-
,Hugo Abreu,Goalkeeper,"Jan 6, 2000 ",24,['Brazil'],Brazil,,"1,83",-
,Gustavo Chagas,Goalkeeper,"Apr 14, 2000 ",23,['Brazil'],Brazil,Belo Horizonte,"1,87",-
,Igor,Goalkeeper,"Jul 7, 2000 ",23,['Brazil'],Brazil,,,-
,Marlon,Goalkeeper,"Jan 6, 2000 ",24,['Brazil'],Brazil,Ituiutaba,"1,92",-
,Marquinhos,Goalkeeper,"Apr 30, 2000 ",23,['Brazil'],Brazil,,"1,79",-
,Marcel Sacana,Goalkeeper,"Nov 30, 2000 ",23,['Brazil'],Brazil,,"1,90",-
,Maxwell,Goalkeeper,"Sep 2, 2000 ",23,['Brazil'],Brazil,,"1,85",-
,Helio Breckenfeld,Goalkeeper,"Oct 25, 2000 ",23,['Brazil'],Brazil,Paulista,,-
,Léo Steffen,Goalkeeper,"Jan 29, 2000 ",24,['Brazil'],Brazil,,"1,89",-
,Davyd,Goalkeeper,"Jan 23, 2000 ",24,['Brazil'],Brazil,,,-
,Victor Guilherme,Goalkeeper,"May 2, 2000 ",23,['Brazil'],Brazil,São Luís,,-
,Isaac,Goalkeeper,"Jan 30, 2000 ",24,['Brazil'],Brazil,,"1,88",-
,Matheus Emiliano,Goalkeeper,"Dec 6, 2000 ",23,['Brazil'],Brazil,,"1,88",-
,Orlando,Goalkeeper,"Jan 20, 2000 ",24,"['Brazil', 'Poland']",Brazil,,"1,97",-
,Flecha,Goalkeeper,"Apr 7, 2000 ",23,['Brazil'],Brazil,,,-
,Victor Hugo,Goalkeeper,"Nov 11, 2000 ",23,['Brazil'],Brazil,,"1,85",-
,Jonas,Goalkeeper,"Feb 11, 2000 ",24,['Brazil'],Brazil,,,-
,Matheus Saldanha,Goalkeeper,"Jan 16, 2000 ",24,['Brazil'],Brazil,,"1,97",-
,Guilherme,Goalkeeper,"May 20, 2000 ",23,['Brazil'],Brazil,Coronel Vivida,"1,91",-
,Diego Monteiro,Goalkeeper,"Jan 26, 2000 ",24,['Brazil'],Brazil,Curitiba,"1,85",-
71,Marcão,Goalkeeper,"Apr 19, 2000 ",23,['Brazil'],Brazil,São Sebastião,"1,91",-
,Isaías,Goalkeeper,"Apr 14, 2000 ",23,['Brazil'],Brazil,,,-
,Pedro Henrique,Goalkeeper,"Feb 27, 2000 ",24,['Brazil'],Brazil,Maraú,"1,87",-
,Pedro Caracoci,Goalkeeper,"Jan 18, 2000 ",24,"['Brazil', 'Italy']",Brazil,Araruama,"1,94",-
88,João Victor,Goalkeeper,"Oct 23, 2000 ",23,['Brazil'],Brazil,,"1,91",-
,Gustavo Abdo,Goalkeeper,"Feb 9, 2000 ",24,['Brazil'],Brazil,Belo Horizonte,"1,88",-
,Elzo,Goalkeeper,"Apr 27, 2000 ",23,['Brazil'],Brazil,Cuiabá,"1,92",-
,Túlio,Goalkeeper,"Apr 26, 2000 ",23,['Brazil'],Brazil,,"1,87",-
,João Lazzari,Goalkeeper,"Mar 15, 2000 ",23,['Brazil'],Brazil,Cascavel,"1,95",-
,Wellison,Goalkeeper,"Jul 2, 2000 ",23,['Brazil'],Brazil,,,-
,Jean,Goalkeeper,"May 30, 2000 ",23,['Brazil'],Brazil,,,-
,Lucas,Goalkeeper,"Dec 11, 2000 ",23,['Brazil'],Brazil,,"1,86",-
1,Pedro Gomes,Goalkeeper,"Mar 12, 2000 ",24,['Brazil'],Brazil,,"1,89",-
,Guilherme Vicentini,Goalkeeper,"May 25, 2000 ",23,"['Brazil', 'Italy']",Brazil,Jundiaí,"1,89",-
,Deuner,Goalkeeper,"Jun 1, 2000 ",23,['Brazil'],Brazil,Carlos Barbosa,"1,90",-
,André Junio,Goalkeeper,"Dec 11, 2000 ",23,['Brazil'],Brazil,Belo Horizonte,"1,93",-
1,Gabriel Bernard,Goalkeeper,"Aug 8, 2000 ",23,['Brazil'],Brazil,Rio de Janeiro,"1,90",-
,Paulo Henrique,Goalkeeper,"May 26, 2000 ",23,['Brazil'],Brazil,,,-
,Lorenzo,Goalkeeper,"Apr 20, 2000 ",23,['Brazil'],Brazil,Cascavel,"1,85",-
,Artur,Goalkeeper,"Mar 22, 2000 ",23,['Brazil'],Brazil,,"1,89",-
81,Dhiego Bento,Goalkeeper,"Jan 13, 2000 ",24,"['Brazil', 'Portugal']",Brazil,São Paulo,"1,87",-
,Moisés,Goalkeeper,"Jan 8, 2000 ",24,['Brazil'],Brazil,Paragominas,"1,87",-
,Cláudio Vitor,Goalkeeper,"Jul 13, 2000 ",23,['Brazil'],Brazil,,,-
,Maltos,Goalkeeper,"Apr 3, 2000 ",23,['Brazil'],Brazil,Santiago,"1,86",-
,Murillo,Goalkeeper,"May 6, 2000 ",23,['Brazil'],Brazil,Curitiba,"1,89",-
,Victor Hugo,Goalkeeper,"May 30, 2000 ",23,['Brazil'],Brazil,Rio de Janeiro,"1,95",-
13,João Pedro Piai,Goalkeeper,"Jul 11, 2000 ",23,"['Brazil', 'Italy']",Brazil,Londrina,"1,90",-
,Márcio Victor,Goalkeeper,"Nov 6, 2000 ",23,['Brazil'],Brazil,São Paulo,"1,87",-
,Leonardo Sulzbach,Goalkeeper,"Jan 1, 2000 ",24,['Brazil'],Brazil,Estrela,"1,86",-
,Arthur Gazze,Goalkeeper,"Apr 12, 2000 ",23,['Brazil'],Brazil,Santo André,"1,90",-
,Mizael,Goalkeeper,"Apr 16, 2000 ",23,['Brazil'],Brazil,,,-
,João Vitor,Goalkeeper,"Mar 15, 2000 ",23,['Brazil'],Brazil,,,-
,Fabrício,Goalkeeper,"Apr 20, 2000 ",23,['Brazil'],Brazil,Mato Grosso do Sul,"1,93",-
,Marcelo,Goalkeeper,"Sep 19, 2000 ",23,['Brazil'],Brazil,Araranguá,"1,87",-
,Enzo,Goalkeeper,"Apr 25, 2000 ",23,['Brazil'],Brazil,,,-
22,João Borgert,Goalkeeper,"Dec 11, 2000 ",23,"['Brazil', 'Italy']",Brazil,Blumenau,"1,93",-
,Allan Roden,Goalkeeper,"Apr 18, 2000 ",23,['Brazil'],Brazil,,"1,87",-
,Bruno Henrique,Goalkeeper,"Mar 24, 2000 ",23,['Brazil'],Brazil,Bauru,"1,91",-
,Ângelo Bedendo,Goalkeeper,"Jan 25, 2000 ",24,"['Brazil', 'Italy']",Brazil,Brasília,"1,94",-
,Diego,Goalkeeper,"Jun 14, 2000 ",23,['Brazil'],Brazil,,"1,90",-
,Vinicius,Goalkeeper,"Apr 13, 2000 ",23,['Brazil'],Brazil,,"1,83",-
,Mateus,Goalkeeper,"Apr 24, 2000 ",23,['Brazil'],Brazil,Maravilha,"1,93",-
31,Luiz Júnior,Goalkeeper,"Jan 14, 2001 ",23,"['Brazil', 'Portugal']",Brazil,Picos,"1,92",€5.00m
42,Andrew,Goalkeeper,"Jul 1, 2001 ",22,['Brazil'],Brazil,Duque de Caxias,"1,88",€2.50m
23,Adriel,Goalkeeper,"Jan 14, 2001 ",23,['Brazil'],Brazil,Ilhéus,"1,95",€1.20m
,João Paulo,Goalkeeper,"Mar 8, 2001 ",23,['Brazil'],Brazil,Guarapuava,"1,85",€400k
,Rafael William,Goalkeeper,"Sep 30, 2001 ",22,['Brazil'],Brazil,Santos,"1,98",€100k
12,Diógenes,Goalkeeper,"Jan 6, 2001 ",23,['Brazil'],Brazil,Itaperica da Serra,"1,90",€100k
,Heitor,Goalkeeper,"Apr 30, 2001 ",22,['Brazil'],Brazil,Goiânia,"1,88",€100k
