Number,Name,Position,Date of Birth,Age,Nationality,Birth Country,Place of Birth,Height,Market Value,Other Positions
87.0,Olaf Kozlowski,Attacking Midfield,"May 19, 2005 ",18,"['Poland', 'Belgium']",Belgium,Brussel,"1,87",€100k,SS
,Cian Vennard,Attacking Midfield,"May 5, 2005 ",18,"['Ireland', 'Belgium']",Belgium,,"1,81",-,LW   SS
,Devy Scattone,Left Winger,"Jun 15, 1986 ",37,"['Belgium', 'Italy']",Belgium,Liège,"1,73",-,
,Brahim Boujouh,Left Winger,"Mar 29, 1986 ",37,"['Belgium', 'Morocco']",Belgium,Berchem,"1,83",-,LM   CF
,Olivier Schuddinck,Left Winger,"Mar 4, 1987 ",37,['Belgium'],Belgium,Brügge,"1,69",-,
,Emrullah Güvenc,Left Winger,"Jan 27, 1987 ",37,"['Belgium', 'Türkiye']",Belgium,Genk,"1,65",-,AM   RW
,Mathias Schamp,Left Winger,"Jun 18, 1988 ",35,['Belgium'],Belgium,Zottegem,"1,78",-,RW   AM
,Steve Nuyts,Left Winger,"Dec 18, 1988 ",35,['Belgium'],Belgium,Lier,"1,82",-,LB   LM
,Sebastiano Garlisi,Left Winger,"Apr 4, 1988 ",35,['Belgium'],Belgium,Genk,"1,68",-,
89.0,Nacer Chadli,Left Winger,"Aug 2, 1989 ",34,"['Belgium', 'Morocco']",Belgium,Liège,"1,87",€600k,RW   AM
,Giuseppe Amodio,Left Winger,"Dec 3, 1989 ",34,"['Italy', 'Belgium']",Belgium,La Louviere,"1,73",-,
26.0,Soufiane Bidaoui,Left Winger,"Apr 20, 1990 ",33,"['Morocco', 'Belgium']",Belgium,Etterbeek,"1,68",€200k,RW
,Yassine El Ghanassy,Left Winger,"Jul 12, 1990 ",33,"['Belgium', 'Morocco']",Belgium,La Louvière,"1,73",-,RW
,Maurizio Aquino,Left Winger,"Mar 1, 1990 ",34,"['Belgium', 'Italy']",Belgium,Genk,"1,75",-,RW
,Yahya Boumediene,Left Winger,"May 23, 1990 ",33,"['Belgium', 'Morocco']",Belgium,Liège,"1,81",-,RW   CF
,Taner Taktak,Left Winger,"Jan 26, 1990 ",34,"['Türkiye', 'Belgium']",Belgium,Limburg,"1,79",-,LB
,Dimitri Nesen,Left Winger,"Mar 1, 1991 ",33,['Belgium'],Belgium,,,-,AM   RW
,Mutlu Sariaydin,Left Winger,"Dec 10, 1991 ",32,"['Belgium', 'Türkiye']",Belgium,---,,-,RW
,Michael La Rosa,Left Winger,"Apr 10, 1991 ",32,['Belgium'],Belgium,Genk,"1,78",-,RW
,Mozimi Bombele,Left Winger,"Dec 26, 1991 ",32,"['Belgium', 'DR Congo']",Belgium,Namur,"1,84",-,CM
,Timothy Freire,Left Winger,"Mar 14, 1991 ",33,['Belgium'],Belgium,Genk,"1,68",-,RW   AM
,Abdelhakim Bouhna,Left Winger,"May 24, 1991 ",32,"['Belgium', 'Morocco']",Belgium,Brussel,"1,79",-,RW   SS
7.0,Thomas Azevedo,Left Winger,"Aug 31, 1991 ",32,"['Belgium', 'Portugal']",Belgium,Peer,"1,71",-,RW   SS
,Eden Hazard,Left Winger,"Jan 7, 1991 ",33,['Belgium'],Belgium,La Louvière,"1,75",-,AM   RW
17.0,Maxime Lestienne,Left Winger,"Jun 17, 1992 ",31,['Belgium'],Belgium,Mouscron,"1,76",€1.00m,RW   CF
,Luca Barberi,Left Winger,"Mar 6, 1992 ",32,"['Italy', 'Belgium']",Belgium,Bruxelle,"1,93",-,CF
,Jens Meeus,Left Winger,"Aug 28, 1992 ",31,['Belgium'],Belgium,Lommel,,-,
77.0,Ramazan Çevik,Left Winger,"Apr 1, 1992 ",31,"['Belgium', 'Türkiye']",Belgium,Maaseik,"1,72",€75k,RW   LB
,Benji Commers,Left Winger,"Dec 18, 1992 ",31,['Belgium'],Belgium,Leuven,"1,81",-,LB
90.0,Engin Bekdemir,Left Winger,"Feb 7, 1992 ",32,"['Türkiye', 'Belgium']",Belgium,Beringen,"1,71",-,AM   RW
23.0,Yannick Carrasco,Left Winger,"Sep 4, 1993 ",30,"['Belgium', 'Spain']",Belgium,Ixelles,"1,81",€18.00m,LM   RW
,Naoufal Boumina,Left Winger,"Nov 15, 1993 ",30,"['Belgium', 'Morocco']",Belgium,Charleroi,"1,74",-,LB   AM
,Arif Avci,Left Winger,"Sep 26, 1993 ",30,"['Türkiye', 'Belgium']",Belgium,Maaseik,"1,76",-,RW   LM
10.0,Seppe Kil,Left Winger,"Aug 31, 1993 ",30,['Belgium'],Belgium,Putte,"1,85",-,AM
,Tibo Van De Velde,Left Winger,"Dec 5, 1993 ",30,['Belgium'],Belgium,Maldegem,"1,78",-,RW
11.0,Thorgan Hazard,Left Winger,"Mar 29, 1993 ",30,['Belgium'],Belgium,La Louvière,"1,75",€6.00m,RW   AM
,Mbani Bimbo Maluka,Left Winger,"Dec 2, 1993 ",30,"['Belgium', 'DR Congo']",Belgium,Verviers,"1,86",-,RW   CF
,Fabio Tonini,Left Winger,"May 30, 1993 ",30,"['Belgium', 'Italy']",Belgium,Brussel,"1,71",-,
,Conor Laerenbergh,Left Winger,"Mar 18, 1993 ",31,['Belgium'],Belgium,Wilrijk,"1,79",-,CF
17.0,Jentl Gaethofs,Left Winger,"Apr 21, 1993 ",30,['Belgium'],Belgium,Diest,"1,79",-,CM   RW
19.0,Leandro Trossard,Left Winger,"Dec 4, 1994 ",29,['Belgium'],Belgium,Waterschei,"1,72",€38.00m,AM   SS
11.0,Nikola Storm,Left Winger,"Sep 30, 1994 ",29,['Belgium'],Belgium,Knokke,"1,78",€2.00m,LM   RW
21.0,Alessio Cascio,Left Winger,"Jul 19, 1994 ",29,"['Belgium', 'Italy']",Belgium,Liège,"1,70",€250k,RW   AM
11.0,Leo Njengo,Left Winger,"Aug 16, 1994 ",29,['Belgium'],Belgium,Antwerpen,"1,73",-,RW   AM
10.0,Daimy Deflem,Left Winger,"May 4, 1994 ",29,['Belgium'],Belgium,Tienen,"1,78",-,LB
10.0,Edmílson Junior,Left Winger,"Aug 19, 1994 ",29,"['Brazil', 'Belgium']",Belgium,Liège,"1,80",€3.00m,RW   SS
14.0,Anthony Limbombe,Left Winger,"Jul 15, 1994 ",29,"['Belgium', 'DR Congo']",Belgium,Mechelen,"1,77",€800k,LM   RW
94.0,Dieudonné Lwangi,Left Winger,"Jun 29, 1994 ",29,['Belgium'],Belgium,,"1,67",-,RW
,Thorben Jansen,Left Winger,"Apr 12, 1994 ",29,['Belgium'],Belgium,,"1,72",-,AM
23.0,Kylian Hazard,Left Winger,"Aug 5, 1995 ",28,['Belgium'],Belgium,La Louvière,"1,72",€800k,RW   AM
,Simen Demulder,Left Winger,"Jun 7, 1995 ",28,['Belgium'],Belgium,,,-,RW
,Thijs Vloebergh,Left Winger,"Sep 19, 1995 ",28,['Belgium'],Belgium,Leuven,"1,83",-,RW   SS
,Jessy Gálvez López,Left Winger,"Jul 17, 1995 ",28,"['Belgium', 'Spain']",Belgium,Charleroi,"1,77",-,LM   LB
77.0,Zymer Bytyqi,Left Winger,"Sep 11, 1996 ",27,"['Kosovo', 'Norway']",Belgium,Sint-Truiden,"1,76",€3.00m,RW   AM
77.0,Charly Musonda Jr.,Left Winger,"Oct 15, 1996 ",27,"['Belgium', 'Zambia']",Belgium,Brussel,"1,73",€450k,RW   AM
11.0,Zakaria Bakkali,Left Winger,"Jan 26, 1996 ",28,"['Belgium', 'Morocco']",Belgium,Liège,"1,70",€300k,RW   SS
,Rudy Lumanza,Left Winger,"Jun 10, 1996 ",27,"['Belgium', 'DR Congo']",Belgium,,"1,80",-,LM   CM
11.0,Ahmet Karadayi,Left Winger,"Jan 19, 1996 ",28,"['Belgium', 'Türkiye']",Belgium,Heusden-Zolder,"1,72",-,CF   CM
11.0,Preben De Man,Left Winger,"Sep 27, 1996 ",27,['Belgium'],Belgium,Dendermonde,"1,71",-,RW   CF
27.0,Jari Vandeputte,Left Winger,"Feb 14, 1996 ",28,['Belgium'],Belgium,Gent,"1,77",€2.00m,LM   RW
77.0,David Henen,Left Winger,"Apr 19, 1996 ",27,"['Togo', 'Belgium']",Belgium,Libramont-Chevigny,"1,86",€400k,CF   RW
39.0,Béni Badibanga,Left Winger,"Feb 19, 1996 ",28,"['DR Congo', 'Belgium']",Belgium,,"1,76",€100k,RW   AM
,Dylan Heyvaert,Left Winger,"Feb 13, 1996 ",28,['Belgium'],Belgium,Bruxelles,"1,78",-,RW   SS
,Azzedine Zaidi,Left Winger,"Oct 13, 1996 ",27,['Belgium'],Belgium,Brussel,,-,RW   CF
,Andy Kawaya,Left Winger,"Aug 23, 1996 ",27,"['Belgium', 'DR Congo']",Belgium,Brussel,"1,74",-,RW
17.0,Antoine Bernier,Left Winger,"Sep 10, 1997 ",26,['Belgium'],Belgium,Dinant,"1,70",€700k,RW
22.0,Livio Milts,Left Winger,"Oct 4, 1997 ",26,['Belgium'],Belgium,Genk,"1,86",-,LM   RW
25.0,Holly Tshimanga,Left Winger,"Apr 25, 1997 ",26,"['Belgium', 'DR Congo']",Belgium,,,-,
18.0,Jellert Van Landschoot,Left Winger,"Aug 27, 1997 ",26,['Belgium'],Belgium,Brugge,"1,83",€400k,LM   LB
11.0,Laurens Vermijl,Left Winger,"Feb 3, 1997 ",27,['Belgium'],Belgium,,,-,SS
7.0,Moutir Chajia,Left Winger,"Jun 4, 1998 ",25,"['Belgium', 'Morocco']",Belgium,Heusden-Zolder,"1,81",€450k,AM   SS
21.0,Jacky Donkor,Left Winger,"Nov 12, 1998 ",25,"['Belgium', 'Ghana']",Belgium,Gent,"1,76",€300k,RW
,Halil Sirac Demirel,Left Winger,"Mar 22, 1998 ",26,"['Belgium', 'Türkiye']",Belgium,Sint Niklaas,,-,
7.0,Fadel Gobitaka,Left Winger,"Jan 16, 1998 ",26,"['Togo', 'Belgium']",Belgium,Sint-Agatha-Berchem,"1,81",-,RW   LM
,Loan Van den Abeele,Left Winger,"Jan 22, 1998 ",26,"['Belgium', 'Vietnam']",Belgium,,"1,72",-,RW   AM
7.0,Ato Ampiah Morgan,Left Winger,"Jan 18, 1998 ",26,"['Belgium', 'Ghana']",Belgium,,,-,RW
14.0,Lennerd Daneels,Left Winger,"Apr 10, 1998 ",25,['Belgium'],Belgium,Gierle,"1,72",€325k,RW
,Ike Crine,Left Winger,"Aug 1, 1998 ",25,['Belgium'],Belgium,,,-,LM   RW
,Alessandro Rodrigues,Left Winger,"Sep 27, 1998 ",25,"['Belgium', 'Brazil']",Belgium,,"1,80",-,AM
,Paolo Arrivas,Left Winger,"Apr 12, 1998 ",25,"['Belgium', 'Italy']",Belgium,Brussel,"1,77",-,LB   RB
11.0,Nelson Azevedo-Janelas,Left Winger,"Feb 12, 1998 ",26,"['Belgium', 'Portugal']",Belgium,,"1,72",-,RW   SS
31.0,Mike Trésor,Left Winger,"May 28, 1999 ",24,"['Belgium', 'Burundi']",Belgium,Antwerpen,"1,72",€13.00m,AM   RW
,Celal Karacay,Left Winger,"May 26, 1999 ",24,"['Belgium', 'Türkiye']",Belgium,Anderlecht,"1,81",-,AM   RW
,Mehdi Ouarti,Left Winger,"Jan 26, 1999 ",25,"['Belgium', 'Morocco']",Belgium,,"1,75",-,RW
,Luca Bonanno,Left Winger,"Jun 8, 1999 ",24,['Belgium'],Belgium,,,-,CF   RW
26.0,Adrien Bongiovanni,Left Winger,"Sep 20, 1999 ",24,"['Belgium', 'Italy']",Belgium,Seraing,"1,73",-,RW   AM
10.0,Thibaud Verlinden,Left Winger,"Jul 9, 1999 ",24,"['Belgium', 'France']",Belgium,Brugge,"1,74",€700k,RW   SS
18.0,Quentin Ronvaux,Left Winger,"Oct 1, 1999 ",24,['Belgium'],Belgium,Huy,,-,
,Sernane Segniagbeto,Left Winger,"Nov 9, 1999","Nov 9, 1999","['Belgium', 'Togo']",Belgium,Huy,,-,RW   AM
,Quinten Carels,Left Winger,"Mar 8, 1999 ",25,['Belgium'],Belgium,Brugge,"1,82",-,RW   CF
47.0,Anass Zaroury,Left Winger,"Nov 7, 2000 ",23,"['Morocco', 'Belgium']",Belgium,Mechelen,"1,76",€9.00m,SS   RW
99.0,Alessandro Albanese,Left Winger,"Jan 12, 2000 ",24,"['Belgium', 'Italy']",Belgium,Liège,"1,74",€250k,AM   RW
99.0,Mohamed Amissi,Left Winger,"Aug 3, 2000 ",23,"['Burundi', 'Belgium']",Belgium,Brussel,"1,73",€100k,RW
7.0,Boris Chilingaryan,Left Winger,"Oct 6, 2000 ",23,"['Armenia', 'Belgium']",Belgium,Brugge,,€10k,RW
,Natanaël Bonjean,Left Winger,"Feb 11, 2000 ",24,"['Belgium', 'DR Congo']",Belgium,Antwerpen,"1,85",-,AM   CM
,Jamal Aabbou,Left Winger,"May 16, 2000 ",23,"['Belgium', 'Morocco']",Belgium,Bree,"1,75",-,CF   SS
26.0,Othmane Boussaid,Left Winger,"Mar 7, 2000 ",24,"['Belgium', 'Morocco']",Belgium,Kortrijk,"1,66",€2.50m,AM   CM
23.0,Mauro Trari,Left Winger,"Mar 10, 2000 ",24,['Belgium'],Belgium,Beveren,,€100k,
11.0,Derrick Kyere,Left Winger,"May 5, 2000 ",23,"['Belgium', 'Ghana']",Belgium,,"1,70",€50k,RW   LM
23.0,James Amasihohu,Left Winger,"Jul 4, 2000 ",23,['Belgium'],Belgium,Kortrijk,"1,83",-,RW   CF
10.0,Mikaele Falzone,Left Winger,"May 18, 2000 ",23,"['Belgium', 'Italy']",Belgium,Brussel,"1,72",-,RW
,Yasin Aalillou,Left Winger,"Feb 3, 2000 ",24,"['Belgium', 'Morocco']",Belgium,Antwerpen,"1,75",-,AM
10.0,Michel-Ange Balikwisha,Left Winger,"May 10, 2001 ",22,"['Belgium', 'DR Congo']",Belgium,Gent,"1,78",€11.00m,RW   SS
7.0,Largie Ramazani,Left Winger,"Feb 27, 2001 ",23,"['Belgium', 'Burundi']",Belgium,Berchem-Sainte-Agathe,"1,68",€5.00m,RW   CF
40.0,Ilias Sebaoui,Left Winger,"Oct 4, 2001 ",22,"['Morocco', 'Belgium']",Belgium,Antwerpen,"1,80",€500k,AM   CM
,Alain-Pierre Kiganahe,Left Winger,"Jul 20, 2001 ",22,"['Rwanda', 'Belgium']",Belgium,Etterbeek,"1,85",-,RW   CF
,Dylan Smit,Left Winger,"Aug 18, 2001 ",22,['Netherlands'],Belgium,Merksem,,-,
11.0,Jérémie Luvovadio,Left Winger,"Mar 20, 2001 ",23,"['Belgium', 'DR Congo']",Belgium,Charleroi,"1,69",-,RW   CF
34.0,Ibrahim Salah,Left Winger,"Aug 30, 2001 ",22,"['Morocco', 'Belgium']",Belgium,Saint-Josse-ten-Noode,"1,86",€5.00m,SS
14.0,Yorbe Vertessen,Left Winger,"Jan 8, 2001 ",23,['Belgium'],Belgium,Tienen,"1,74",€4.00m,CF   RW
14.0,Pjotr Kestens,Left Winger,"Oct 26, 2001 ",22,['Belgium'],Belgium,Gent,"1,72",€225k,RW   AM
,Sidya Ndione,Left Winger,"Jun 29, 2001 ",22,['Belgium'],Belgium,,,-,
12.0,Timon Van Calenbergh,Left Winger,"Jun 25, 2001 ",22,['Belgium'],Belgium,,,-,
73.0,Jorben Vanhulle,Left Winger,"Mar 9, 2001 ",23,['Belgium'],Belgium,Brugge,"1,81",-,LB   LM
11.0,Jérémy Doku,Left Winger,"May 27, 2002 ",21,"['Belgium', 'Ghana']",Belgium,Borgerhout,"1,73",€65.00m,RW
,Isaac Betomvuko,Left Winger,"Sep 25, 2002 ",21,['Belgium'],Belgium,,"1,78",-,AM   CF
11.0,Jules Houttequiet,Left Winger,"Sep 5, 2002 ",21,['Belgium'],Belgium,Bornem,,-,AM   RW
3.0,Faissal Boujemaoui,Left Winger,"Oct 2, 2002 ",21,"['Morocco', 'Belgium']",Belgium,Leuven,"1,73",-,RW   AM
70.0,Edon Murataj,Left Winger,"Jul 30, 2002 ",21,"['Belgium', 'Albania']",Belgium,,"1,80",€175k,AM   SS
11.0,Jasper Goossens,Left Winger,"Sep 27, 2002 ",21,['Belgium'],Belgium,Mechelen,,-,AM
55.0,Wolf Ackx,Left Winger,"May 5, 2002 ",21,['Belgium'],Belgium,Brugge,"1,67",-,
19.0,Kazeem Olaigbe,Left Winger,"Jan 2, 2003 ",21,"['Belgium', 'Nigeria']",Belgium,,,€1.50m,RW
20.0,Kay De Caigny,Left Winger,"Mar 24, 2003 ",21,['Belgium'],Belgium,Gent,"1,74",-,RW
27.0,Louange Muhire,Left Winger,"Apr 18, 2003 ",20,['Belgium'],Belgium,Brussel,"1,71",€25k,RW   RM
43.0,Diego Moreira,Left Winger,"Aug 6, 2004 ",19,"['Portugal', 'Belgium']",Belgium,Liège,"1,79",€3.00m,RW
21.0,Jean Baptist Monden,Left Winger,"Jan 21, 2004 ",20,['Belgium'],Belgium,Antwerpen,"1,88",-,CF   RW
14.0,Adam Ben Haddou,Left Winger,"Feb 25, 2004 ",20,"['Morocco', 'Belgium']",Belgium,Ixelles,"1,76",-,RW   AM
,Bradley Muanza,Left Winger,"May 18, 2004 ",19,"['DR Congo', 'Belgium']",Belgium,Brussel,"1,80",-,AM   RW
8.0,Mathis Servais,Left Winger,"Nov 23, 2004 ",19,['Belgium'],Belgium,Namur,,€250k,
17.0,Ilyes Sliti,Left Winger,"Feb 10, 2004 ",20,"['Belgium', 'Tunisia']",Belgium,Deerlijk,"1,73",-,RW
48.0,Noah Saviolo,Left Winger,"Mar 7, 2004 ",20,"['Belgium', 'Portugal']",Belgium,,"1,81",-,SS
,Mika Godts,Left Winger,"Jun 7, 2005 ",18,['Belgium'],Belgium,Leuven,"1,76",€2.00m,RW   CM
43.0,Samuel Ntanda,Left Winger,"Jun 30, 2005 ",18,"['Belgium', 'DR Congo']",Belgium,Bruxelles,"1,84",€500k,CF   SS
53.0,Kewan Vemba,Left Winger,"Jul 23, 2005 ",18,"['Belgium', 'Netherlands']",Belgium,Kortrijk,"1,88",-,RW   LM
11.0,Xander van der Velde,Left Winger,"Dec 30, 2005 ",18,['Belgium'],Belgium,Jette,"1,81",-,RW   CF
55.0,Brahim Ghalidi,Left Winger,"Jan 31, 2005 ",19,"['Morocco', 'Belgium']",Belgium,,"1,74",€500k,RW   AM
11.0,Rayan Buifrahi,Left Winger,"Mar 13, 2005 ",19,"['Belgium', 'Morocco']",Belgium,Brussels,"1,73",€300k,AM
82.0,Yohan Mboko,Left Winger,"Nov 8, 2005 ",18,"['DR Congo', 'Belgium']",Belgium,Liège,"1,82",-,CF   SS
,Atilgan Babacan,Left Winger,"Jan 17, 2005 ",19,"['Belgium', 'Türkiye']",Belgium,,"1,79",-,RW   SS
,René De Cooman,Right Winger,"Aug 7, 1985 ",38,['Belgium'],Belgium,Ukkel,"1,80",-,
,Jurgen Raeymaeckers,Right Winger,"May 3, 1985 ",38,['Belgium'],Belgium,Herenthout,"1,83",-,
,Wouter Scheelen,Right Winger,"Oct 16, 1985 ",38,['Belgium'],Belgium,Hasselt,"1,72",-,LW   CM
,Jelle Bloemen,Right Winger,"Aug 7, 1986 ",37,['Belgium'],Belgium,Neerpelt,"1,70",-,CF
,Bram Criel,Right Winger,"Jun 2, 1986 ",37,['Belgium'],Belgium,Wilrijk,"1,82",-,LW   AM
,Tail Schoonjans,Right Winger,"Aug 19, 1986 ",37,['Belgium'],Belgium,Brüssel,"1,91",-,RM   AM
10.0,Alessandro Cordaro,Right Winger,"May 2, 1986 ",37,"['Belgium', 'Italy']",Belgium,La Louvière,"1,69",-,CF   RM
,Ladji Koulibaly,Right Winger,N/A ,36,"['Belgium', ""Cote d'Ivoire""]",Belgium,Hasselt,"1,86",-,RM
,Ihsan Sögütcü,Right Winger,"Aug 19, 1987 ",36,"['Belgium', 'Türkiye']",Belgium,Genk,"1,77",-,SS
30.0,Jonathan Legear,Right Winger,"Apr 13, 1987 ",36,['Belgium'],Belgium,Liège,"1,79",-,LW
,Hüseyin Bilican,Right Winger,"Aug 22, 1987 ",36,"['Türkiye', 'Belgium']",Belgium,Limburg,,-,CF   LW
,Kevin Mirallas,Right Winger,"Oct 5, 1987 ",36,"['Belgium', 'Spain']",Belgium,Liège,"1,82",-,LW   SS
,Lens Annab,Right Winger,"Jul 20, 1988 ",35,"['Belgium', 'Algeria']",Belgium,Maaseik,"1,83",-,LW   AM
,Ömer Özpoyraz,Right Winger,"May 9, 1988 ",35,"['Belgium', 'Türkiye']",Belgium,Hasselt,"1,75",-,LW   AM
,Davy Brouwers,Right Winger,"Feb 3, 1988 ",36,['Belgium'],Belgium,Waterschei,"1,79",-,AM   CF
7.0,Joeri Dequevy,Right Winger,"Apr 27, 1988 ",35,['Belgium'],Belgium,Brussel,"1,74",-,LW   SS
,Joachim Mununga,Right Winger,"Jun 30, 1988 ",35,"['Belgium', 'DR Congo']",Belgium,Ottignies,"1,79",-,CF   AM
10.0,Yvan Yagan,Right Winger,"Oct 11, 1989 ",34,"['Armenia', 'Belgium']",Belgium,Brussel,"1,75",-,LW   SS
,Jarno Molenberghs,Right Winger,"Dec 11, 1989 ",34,['Belgium'],Belgium,Geel,"1,77",-,SS   AM
,Doran Mertens,Right Winger,"Mar 21, 1989 ",35,['Belgium'],Belgium,Gent,"1,87",-,
,Mehdi Carcela-González,Right Winger,"Jul 1, 1989 ",34,"['Morocco', 'Belgium']",Belgium,Liège,"1,79",-,LW   AM
,Dieter Charlier,Right Winger,"Dec 22, 1990 ",33,['Belgium'],Belgium,Leuven,"1,80",-,LW
7.0,Geoffry Hairemans,Right Winger,"Oct 21, 1991 ",32,['Belgium'],Belgium,Wilrijk,"1,83",€700k,LW   CM
22.0,Stallone Limbombe,Right Winger,"Mar 26, 1991 ",32,"['Belgium', 'DR Congo']",Belgium,Mechelen,"1,69",€75k,LW   RM
,Nayib Lagouireh,Right Winger,"Jun 6, 1991 ",32,"['Belgium', 'Morocco']",Belgium,Heusden-Zolder,"1,69",-,LW
39.0,Ziguy Badibanga,Right Winger,"Nov 26, 1991 ",32,"['Belgium', 'DR Congo']",Belgium,Evere,"1,72",€300k,LW   CF
18.0,Martijn Stefani,Right Winger,"Sep 3, 1991 ",32,['Belgium'],Belgium,Genk,,-,LW   SS
,Quentin Pottiez,Right Winger,"May 15, 1991 ",32,['Belgium'],Belgium,Tournai,"1,77",-,
19.0,Viktor Klonaridis,Right Winger,"Jul 28, 1992 ",31,"['Belgium', 'Greece']",Belgium,Seraing,"1,79",€300k,SS   LW
10.0,Sami Lkoutbi,Right Winger,"Nov 14, 1992 ",31,"['Belgium', 'Morocco']",Belgium,,"1,83",-,RM   LW
,Bigen Yala Lusala,Right Winger,"Oct 20, 1992 ",31,"['Belgium', 'DR Congo']",Belgium,Nivelles,"1,85",-,SS
,Loris Brogno,Right Winger,"Sep 18, 1992 ",31,"['Belgium', 'Italy']",Belgium,Charleroi,"1,78",€175k,LW   AM
,Jordan Garcia-Calvete,Right Winger,"May 6, 1992 ",31,"['Belgium', 'Spain']",Belgium,Brussel,"1,70",-,RM   AM
,Kévin Makila,Right Winger,"Jan 22, 1992 ",32,"['Belgium', 'DR Congo']",Belgium,Bruxelles,"1,69",-,
70.0,Massimo Bruno,Right Winger,"Sep 17, 1993 ",30,"['Belgium', 'Italy']",Belgium,Boussu,"1,78",€500k,LW   AM
17.0,Mehdi Lazaar,Right Winger,"Mar 9, 1993 ",31,"['Belgium', 'Morocco']",Belgium,Montegnée,"1,79",-,LW   LM
,David Timmermans,Right Winger,"Apr 10, 1993 ",30,['Belgium'],Belgium,Verviers,"1,74",-,AM   LW
,Valentin Lamort,Right Winger,"Apr 13, 1993 ",30,['Belgium'],Belgium,Chimay,"1,81",-,AM   RM
,Okan Köse,Right Winger,"Feb 8, 1993 ",31,"['Türkiye', 'Belgium']",Belgium,Houthalen,"1,70",-,LW
11.0,Jordy Croux,Right Winger,"Jan 15, 1994 ",30,['Belgium'],Belgium,Hasselt,"1,72",€700k,LW
14.0,Olivier Myny,Right Winger,"Nov 10, 1994 ",29,['Belgium'],Belgium,Zwevegem,"1,78",€300k,LW   RM
77.0,Théo Bongonda,Right Winger,"Nov 20, 1995 ",28,"['DR Congo', 'Belgium']",Belgium,Charleroi,"1,75",€5.00m,LW   SS
55.0,Tuur Dierckx,Right Winger,"May 9, 1995 ",28,['Belgium'],Belgium,Broechem,"1,71",€600k,LW   SS
,Jasper Van Der Heyden,Right Winger,"Jul 3, 1995 ",28,['Belgium'],Belgium,Brugge,"1,80",€75k,LW   CF
7.0,Mitchell Van Den Meersch,Right Winger,"Mar 24, 1995 ",29,['Belgium'],Belgium,Aalst,,-,
,Célestin Djim,Right Winger,"May 14, 1995 ",28,"['Belgium', 'Central African Republic']",Belgium,Visé,"1,79",-,CF
25.0,Adnan Januzaj,Right Winger,"Feb 5, 1995 ",29,"['Belgium', 'Kosovo']",Belgium,Brussel,"1,86",€3.00m,LW   AM
89.0,Anıl Koç,Right Winger,"Jan 29, 1995 ",29,"['Türkiye', 'Belgium']",Belgium,Brussel,"1,75",€100k,LW   RM
7.0,Mylan Carrasco,Right Winger,"Jan 2, 1995 ",29,"['Belgium', 'Spain']",Belgium,Brussel,"1,84",-,LW   SS
30.0,Gyamfi Kyeremeh,Right Winger,"Mar 9, 1995 ",29,"['Belgium', 'Ghana']",Belgium,Gent,"1,70",-,LW
13.0,Damien Mouchamps,Right Winger,"Jan 10, 1996 ",28,['Belgium'],Belgium,Verviers,"1,72",€250k,LW
,Thomas Karagiannis,Right Winger,"Aug 1, 1996 ",27,"['Greece', 'Belgium']",Belgium,Bruxelles,"1,73",-,LW
7.0,Kevin Hebbelinck,Right Winger,"Sep 8, 1996 ",27,['Belgium'],Belgium,Gent,,-,LW
,Tuur Houben,Right Winger,"Jan 12, 1996 ",28,['Belgium'],Belgium,Sint-Truiden,"1,67",-,LW   SS
,Ilias Maatoug,Right Winger,"Apr 28, 1996 ",27,['Belgium'],Belgium,,"1,78",-,LW
,Tars Notteboom,Right Winger,"Jan 18, 1996 ",28,['Belgium'],Belgium,,"1,75",-,
7.0,Nabil Jaadi,Right Winger,"Jul 1, 1996 ",27,"['Morocco', 'Belgium']",Belgium,Brussel,"1,78",€125k,LW   AM
,Diego Zidda,Right Winger,"Dec 3, 1996 ",27,['Belgium'],Belgium,Montigny-le-Tilleul,,-,AM   SS
,Josias Roulez,Right Winger,"Dec 26, 1996 ",27,"['Belgium', 'DR Congo']",Belgium,Ixelles,"1,80",-,AM   LW
24.0,Dylan Seys,Right Winger,"Sep 26, 1996 ",27,['Belgium'],Belgium,Kortrijk,,-,LW   CF
,Jinty Caenepeel,Right Winger,"Jul 18, 1996 ",27,['Belgium'],Belgium,Oostende,"1,78",-,LW   CF
77.0,Lucas Walbrecq,Right Winger,"Jul 12, 1996 ",27,['Belgium'],Belgium,Lobbes,,-,LW
11.0,Dodi Lukébakio,Right Winger,"Sep 24, 1997 ",26,"['Belgium', 'DR Congo']",Belgium,Brussels,"1,87",€15.00m,LW   CF
24.0,William Baeten,Right Winger,"Feb 7, 1997 ",27,['Belgium'],Belgium,,"1,81",€650k,CM   LM
12.0,Necdet Buzlu,Right Winger,"Aug 20, 1997 ",26,"['Türkiye', 'Belgium']",Belgium,Sint-Joost-ten-Node,,-,LW
11.0,Bob Straetman,Right Winger,"Dec 29, 1997 ",26,['Belgium'],Belgium,Dendermonde,"1,83",-,LW   CF
7.0,Charles Kwateng,Right Winger,"May 27, 1997 ",26,"['Belgium', 'Ghana']",Belgium,Liège,"1,66",-,LW   SS
10.0,Benson Manuel,Right Winger,"Mar 28, 1997 ",26,"['Belgium', 'Angola']",Belgium,Lokeren,"1,66",€6.00m,LW
97.0,Paolino Bertaccini,Right Winger,"Nov 19, 1997 ",26,"['Belgium', 'Italy']",Belgium,Charleroi,"1,65",€250k,LW
