Number,Name,Position,Date of Birth,Age,Nationality,Birth Country,Place of Birth,Height,Market Value
75,André Gomes,Goalkeeper,"Oct 20, 2004 ",19,['Portugal'],Portugal,Ponte de Lima,,"1,82"
1,Valério Branquinho,Goalkeeper,"Apr 7, 2004 ",20,['Portugal'],Portugal,São Miguel,,"1,83"
24,Paulo Júnior,Goalkeeper,"May 17, 2004 ",19,['Portugal'],Portugal,Loulé,,"1,88"
12,Gabriel Ferreira,Goalkeeper,"Mar 7, 2004 ",20,['Portugal'],Portugal,,,
33,Nuno Pires,Goalkeeper,"Mar 2, 2004 ",20,['Portugal'],Portugal,,,"1,90"
12,João Rebola,Goalkeeper,"Dec 16, 2004 ",19,['Portugal'],Portugal,,,"1,83"
,Sérgio Pinto,Goalkeeper,"Jun 10, 2004 ",19,['Portugal'],Portugal,Maia,,
98,Guilherme Sobrino,Goalkeeper,"Dec 14, 2004 ",19,['Portugal'],Portugal,Tondela,,"1,90"
99,Daniel Gomes,Goalkeeper,"Mar 2, 2004 ",20,"['Portugal', 'United States']",Portugal,,,"1,82"
,Manuel Morais,Goalkeeper,"Jul 1, 2004 ",19,['Portugal'],Portugal,Castelo Branco,,"1,78"
,Daniel Silva,Goalkeeper,"Mar 10, 2004 ",20,['Portugal'],Portugal,Barcelos,,"1,85"
,Joaquim Carvalho,Goalkeeper,"Feb 27, 2004 ",20,['Portugal'],Portugal,Lisboa,,
,João Cardoso,Goalkeeper,"Feb 16, 2004 ",20,['Portugal'],Portugal,Porto,,"1,88"
,Fanã,Goalkeeper,"Nov 15, 2004 ",19,['Portugal'],Portugal,Vila Franca de Xira,,"1,70"
1,Tomás Grilo,Goalkeeper,"Mar 26, 2004 ",20,['Portugal'],Portugal,Évora,,"1,85"
57,Tiago Serra,Goalkeeper,"Jan 31, 2004 ",20,['Portugal'],Portugal,Lisboa,,"1,84"
12,Afonso Teixeira,Goalkeeper,"Dec 22, 2004 ",19,['Portugal'],Portugal,Almada,,"1,80"
1,Miguel Ferreira,Goalkeeper,"Apr 19, 2004 ",19,['Portugal'],Portugal,Abrantes,,"1,82"
,Bernardo Santos,Goalkeeper,"Jan 14, 2004 ",20,['Portugal'],Portugal,Sátão,,"1,91"
1,Vasco Baptista,Goalkeeper,"Aug 3, 2004 ",19,['Portugal'],Portugal,Maia,,
,Tomás Pereira,Goalkeeper,"Apr 12, 2004 ",19,['Portugal'],Portugal,Trofa,,
26,Mika,Goalkeeper,"Oct 15, 2004 ",19,['Portugal'],Portugal,Oeiras,,
94,Rui Vieira,Goalkeeper,"Dec 12, 2004 ",19,['Portugal'],Portugal,Barreiro,,"1,87"
99,Longras,Goalkeeper,"May 30, 2004 ",19,['Portugal'],Portugal,Barcelos,,"1,82"
,Alex,Goalkeeper,"Nov 28, 2004 ",19,"['Portugal', 'Ukraine']",Portugal,,,"1,81"
31,José Azevedo,Goalkeeper,"Mar 15, 2004 ",20,['Portugal'],Portugal,Braga,,"1,90"
24,Tiago Gossa,Goalkeeper,"Aug 3, 2004 ",19,['Portugal'],Portugal,,,"1,90"
,Nélson Vieira,Goalkeeper,"May 28, 2004 ",19,['Portugal'],Portugal,Maia,,"1,95"
12,Ian,Goalkeeper,"Nov 20, 2004 ",19,['Portugal'],Portugal,,,"1,88"
12,José Carlos,Goalkeeper,"Mar 13, 2004 ",20,['Portugal'],Portugal,Santo Tirso,,"1,86"
,Diogo Águas,Goalkeeper,"Feb 14, 2004 ",20,['Portugal'],Portugal,Almada,,"1,87"
,Pedro Cardoso,Goalkeeper,"Sep 8, 2004 ",19,['Portugal'],Portugal,Vila Nova de Gaia,,"1,84"
,Emanuel Ferreira,Goalkeeper,"Feb 28, 2004 ",20,['Portugal'],Portugal,Pacos de Ferreira,,"1,89"
51,Diogo Pinto,Goalkeeper,"Jun 18, 2004 ",19,['Portugal'],Portugal,Felgueiras,,"1,94"
,Feher Mendes,Goalkeeper,"Jan 27, 2004 ",20,"['Sao Tome and Principe', 'Portugal']",Portugal,,,"1,86"
1,Gonçalo Figueiredo,Goalkeeper,"May 17, 2004 ",19,['Portugal'],Portugal,Maia,,
24,Martim Remédios,Goalkeeper,"Oct 6, 2004 ",19,['Portugal'],Portugal,,,"1,89"
84,Pedro Miguéis,Goalkeeper,"Nov 6, 2004 ",19,['Portugal'],Portugal,Lisboa,,"1,89"
78,João Carvalho,Goalkeeper,"Apr 9, 2004 ",19,['Portugal'],Portugal,Loures,,"1,92"
1,Alexandre Pimentel,Goalkeeper,"May 6, 2004 ",19,['Portugal'],Portugal,,,"1,83"
99,Diogo Melo,Goalkeeper,"Apr 14, 2004 ",19,['Portugal'],Portugal,Ponta Delgada,,"1,75"
,Pedro Virgínia,Goalkeeper,"Jan 5, 2004 ",20,['Portugal'],Portugal,Faro,,"1,86"
51,Diogo Fernandes,Goalkeeper,"Feb 17, 2005 ",19,['Portugal'],Portugal,Braga,,"1,84"
1,Afonso Monteiro,Goalkeeper,"Jun 27, 2005 ",18,['Portugal'],Portugal,Lisboa,,"1,90"
12,Tiago Melo,Goalkeeper,"Jun 20, 2005 ",18,['Portugal'],Portugal,,,
,Filipe Cunha,Goalkeeper,"Mar 27, 2005 ",19,['Portugal'],Portugal,,,
,Tiago Coelho,Goalkeeper,"Mar 1, 2005 ",19,['Portugal'],Portugal,Matosinhos,,
,Gonçalo Ferreira,Goalkeeper,"Apr 14, 2005 ",18,['Portugal'],Portugal,Lisboa,,"1,85"
,Pedro Nunes,Goalkeeper,"Nov 11, 2005 ",18,['Portugal'],Portugal,Lisboa,,"1,82"
91,André Santos,Goalkeeper,"Apr 27, 2005 ",18,['Portugal'],Portugal,Sintra,,"1,85"
,Gonçalo Fraga,Goalkeeper,"Apr 14, 2005 ",18,['Portugal'],Portugal,Vila do Conde,,"1,74"
38,Hugo Sousa,Goalkeeper,"Jan 12, 2005 ",19,['Portugal'],Portugal,Maceira,,"1,93"
,Pedro Pereira,Goalkeeper,"Jan 11, 2005 ",19,['Portugal'],Portugal,Cascais,,"1,92"
,Miguel Botas,Goalkeeper,"Feb 1, 2005 ",19,['Portugal'],Portugal,Marrazes,,"1,87"
,Rodrigo Gomes,Goalkeeper,"Dec 19, 2005 ",18,['Portugal'],Portugal,,,
1,Daniel Machado,Goalkeeper,"Aug 3, 2005 ",18,['Portugal'],Portugal,Santo Tirso,,
12,Carlos Costa,Goalkeeper,"May 24, 2005 ",18,['Portugal'],Portugal,,,"1,75"
1,João Pereira,Goalkeeper,"Jan 13, 2005 ",19,['Portugal'],Portugal,,,
99,João Neto,Goalkeeper,"Sep 15, 2005 ",18,['Portugal'],Portugal,Valpaços,,
99,Afonso Pereira,Goalkeeper,"Jan 10, 2005 ",19,['Portugal'],Portugal,,,
,Luís Batalha,Goalkeeper,"Sep 12, 2005 ",18,['Portugal'],Portugal,Quarteira,,
76,Tomás Silva,Goalkeeper,"Oct 24, 2005 ",18,['Portugal'],Portugal,,,
,Fernando Schmelz,Goalkeeper,"Jul 23, 2005 ",18,['Portugal'],Portugal,Lisboa,,"1,89"
,Rodrigo Anjos,Goalkeeper,"Jan 15, 2005 ",19,['Portugal'],Portugal,Sintra,,"1,87"
22,Pedro Ferreira,Goalkeeper,"Mar 2, 2005 ",19,['Portugal'],Portugal,,,
99,Marco Pereira,Goalkeeper,"Jun 23, 2005 ",18,['Portugal'],Portugal,,,
,Daniel Monteiro,Goalkeeper,"Jul 11, 2005 ",18,['Portugal'],Portugal,Fontinhas,,"1,85"
,Salvador,Goalkeeper,"Jan 7, 2005 ",19,['Portugal'],Portugal,Celorico de Basto,,"1,78"
,Renato Amorim,Goalkeeper,"Feb 10, 2005 ",19,['Portugal'],Portugal,Viana do Castelo,,"1,85"
81,Salvador Gomes,Goalkeeper,"Jan 19, 2005 ",19,['Portugal'],Portugal,,,"1,97"
,Ekumbi,Goalkeeper,"Jun 2, 2005 ",18,"['Portugal', 'Angola']",Portugal,Paços de Ferreira,,"1,91"
,Martim Sousa,Goalkeeper,"Apr 1, 2005 ",19,['Portugal'],Portugal,Porto,,"1,85"
,Francisco Pereira,Goalkeeper,"Mar 9, 2005 ",19,['Portugal'],Portugal,Linda-a-Velha,,
,Rodrigo Freitas,Goalkeeper,"Aug 9, 2005 ",18,['Portugal'],Portugal,Viana do Castelo,,"1,90"
,Pedro Dinis,Goalkeeper,"Oct 25, 2005 ",18,['Portugal'],Portugal,Vila Nova de Famalicão,,"1,83"
74,Guilherme Pires,Goalkeeper,"Apr 19, 2005 ",18,['Portugal'],Portugal,,,"1,94"
81,João Fernandes,Goalkeeper,"Jan 25, 2005 ",19,['Portugal'],Portugal,Guimarães,,"1,85"
,José Monteiro,Goalkeeper,"Feb 21, 2005 ",19,['Portugal'],Portugal,,,"1,89"
99,Francisco Silva,Goalkeeper,"Nov 20, 2005 ",18,"['Portugal', 'Brazil']",Portugal,Almada,,"1,90"
