Number,Name,Position,Date of Birth,Age,Nationality,Birth Country,Place of Birth,Height,Market Value,Other Positions,Nationality 1,Nationality 2,Position 2,Position 3
9.0,Tadeo Allende,Right Winger,"Feb 20, 1999 ",25,"Argentina, Italy",Argentina,Mina Clavero,"1,83",€4.50m,CF   LW,Argentina, Italy,CF,LW
21.0,Lucas Brochero,Right Winger,"Jan 23, 1999 ",25,Argentina,Argentina,Villa Santa Rosa,"1,72",€600k,LW,Argentina,,LW,
9.0,Mateo Bajamich,Right Winger,"Aug 3, 1999 ",24,"Argentina, Croatia",Argentina,Morrison,"1,78",€500k,CF,Argentina, Croatia,CF,
,Franco Torres,Right Winger,"May 25, 1999 ",24,Argentina,Argentina,San Luis del Palmar,"1,74",€275k,,Argentina,,,
,Natanael Guzmán,Right Winger,"Aug 11, 1999 ",24,Argentina,Argentina,Villa Nueva,"1,71",€200k,LW,Argentina,,LW,
10.0,Francisco Politino,Right Winger,"May 11, 1999 ",24,"Argentina, Italy",Argentina,Mendoza,,€150k,RM,Argentina, Italy,RM,
32.0,Gonzalo Torres,Right Winger,"Dec 24, 1999 ",24,"Argentina, Italy",Argentina,Buenos Aires,"1,77",€150k,LW,Argentina, Italy,LW,
,Nicolás González,Right Winger,"Feb 24, 1999 ",25,"Argentina, Bolivia",Argentina,Embarcacion,"1,70",€75k,LW,Argentina, Bolivia,LW,
,Ignacio Sabatini,Right Winger,"Jun 21, 1999 ",24,"Argentina, Italy",Argentina,Maipu,"1,78",€10k,SS,Argentina, Italy,SS,
,Julián Garbino,Right Winger,"Jul 8, 1999 ",24,Argentina,Argentina,Cordoba,,-,LW,Argentina,,LW,
13.0,Lucas Romero,Right Winger,"Jan 7, 1999 ",25,Argentina,Argentina,,"1,72",-,LW   RM,Argentina,,LW,RM
,Rodrigo Vélez,Right Winger,"Dec 9, 1999 ",24,Argentina,Argentina,,"1,65",-,,Argentina,,,
27.0,Francisco Estanga,Right Winger,"May 20, 1999 ",24,Argentina,Argentina,La Plata,"1,81",-,LW,Argentina,,LW,
7.0,Santiago González,Right Winger,"Jul 25, 1999 ",24,Argentina,Argentina,San Martin,"1,70",€900k,,Argentina,,,
40.0,Justo Giani,Right Winger,"Apr 7, 1999 ",24,"Argentina, Italy",Argentina,Buenos Aires,"1,80",€600k,AM   LW,Argentina, Italy,AM,LW
,Manuel Hidalgo,Right Winger,"May 3, 1999 ",24,"Argentina, Italy",Argentina,Olivos,"1,74",€325k,AM,Argentina, Italy,AM,
32.0,Iván Federico Müller,Right Winger,"Aug 31, 1999 ",24,Argentina,Argentina,,"1,85",€200k,LW   SS,Argentina,,LW,SS
8.0,Juan Agüero,Right Winger,"May 27, 1999 ",24,"Argentina, Spain",Argentina,Mendoza,"1,75",€200k,LW,Argentina, Spain,LW,
20.0,Agustín Morales,Right Winger,"Feb 14, 1999 ",25,Argentina,Argentina,Jesus Maria,"1,70",€150k,,Argentina,,,
,Valentin Sabella,Right Winger,"Jul 5, 1999 ",24,"Argentina, United States",Argentina,Buenos Aires,"1,68",€100k,LW   AM,Argentina, United States,LW,AM
,Agustín Araujo,Right Winger,"Jun 7, 1999 ",24,Argentina,Argentina,Reconquista,"1,63",€10k,LW,Argentina,,LW,
,Juan Carlos Álbarez,Right Winger,"Jan 25, 1999 ",25,Argentina,Argentina,,,-,,Argentina,,,
,Brian Conberse,Right Winger,"Mar 5, 1999 ",25,Argentina,Argentina,Lanus,"1,80",-,LW   CF,Argentina,,LW,CF
,Valentín Fernández,Right Winger,"Dec 7, 1999 ",24,Argentina,Argentina,San Cayetano,,-,SS   CF,Argentina,,SS,CF
,Lucas Catramado,Right Winger,"Jan 1, 1999 ",25,Argentina,Argentina,,"1,78",-,,Argentina,,,
,Franco Aguirre,Right Winger,"Oct 21, 1999 ",24,"Argentina, Italy",Argentina,San Martin,"1,78",-,,Argentina, Italy,,
,Cristian Carrizo,Right Winger,"Jul 5, 1999 ",24,Argentina,Argentina,Buenos Aires,"1,75",-,LW,Argentina,,LW,
,Axel Forner,Right Winger,"Jun 3, 1999 ",24,"Argentina, Italy",Argentina,Buenos Aires,"1,81",-,LW,Argentina, Italy,LW,
,Tomás Cardozo,Right Winger,"Sep 23, 1999 ",24,Argentina,Argentina,Posadas,"1,72",-,LW   RM,Argentina,,LW,RM
,Alan Espeche,Right Winger,"Sep 4, 1999 ",24,Argentina,Argentina,,"1,68",-,AM,Argentina,,AM,
,Lucas Lezcano,Right Winger,"Jul 9, 1999 ",24,Argentina,Argentina,Villa Ballester,"1,78",-,LW,Argentina,,LW,
32.0,Benjamín Rollheiser,Right Winger,"Mar 24, 2000 ",23,Argentina,Argentina,Coronel Suarez,"1,72",€10.00m,AM   CF,Argentina,,AM,CF
39.0,Imanol Machuca,Right Winger,"Jan 15, 2000 ",24,Argentina,Argentina,Roldan,"1,70",€2.50m,LW   AM,Argentina,,LW,AM
20.0,Ignacio Schor,Right Winger,"Aug 4, 2000 ",23,Argentina,Argentina,Buenos Aires,"1,83",€1.20m,LW,Argentina,,LW,
14.0,Braian Galván,Right Winger,"Oct 6, 2000 ",23,"Argentina, United States",Argentina,San Miguel de Tucuman,"1,66",€1.20m,RM   LM,Argentina, United States,RM,LM
27.0,Tomás Verón,Right Winger,"Sep 3, 2000 ",23,"Argentina, Italy",Argentina,Quilmes,"1,73",€750k,LW   SS,Argentina, Italy,LW,SS
,Ayrton Portillo,Right Winger,"Aug 18, 2000 ",23,Argentina,Argentina,Esperanza,"1,82",€300k,RM   CM,Argentina,,RM,CM
,Rodrigo González,Right Winger,"Jul 18, 2000 ",23,Argentina,Argentina,Buenos Aires,"1,68",€100k,,Argentina,,,
,Luciano Villalva,Right Winger,"Sep 16, 2000 ",23,Argentina,Argentina,Buenos Aires,"1,75",-,,Argentina,,,
,Valentino De Morra,Right Winger,"Nov 29, 2000 ",23,"Argentina, Italy",Argentina,Buenos Aires,"1,75",-,LW   AM,Argentina, Italy,LW,AM
,Juan Cruz Travaglini,Right Winger,"Dec 2, 2000 ",23,"Argentina, Italy",Argentina,,"1,72",-,LW,Argentina, Italy,LW,
,Ricardo García,Right Winger,"Jul 26, 2000 ",23,Argentina,Argentina,,"1,68",-,,Argentina,,,
,Juan Villagra,Right Winger,"Jan 3, 2000 ",24,Argentina,Argentina,Santa Fe,"1,75",-,CF,Argentina,,CF,
23.0,Luca Orellano,Right Winger,"Mar 22, 2000 ",24,Argentina,Argentina,Alvarez,"1,70",€4.50m,LW   AM,Argentina,,LW,AM
18.0,Agustín Urzi,Right Winger,"May 4, 2000 ",23,"Argentina, Italy",Argentina,Lomas de Zamora,"1,70",€2.00m,RM   LW,Argentina, Italy,RM,LW
,Lautaro Guzmán,Right Winger,"Jan 18, 2000 ",24,Argentina,Argentina,Villa Maria,"1,73",€1.20m,LW   AM,Argentina,,LW,AM
11.0,Juan Cruz,Right Winger,"Apr 25, 2000 ",23,"Spain, Argentina",Argentina,Quilmes,"1,80",€1.00m,LW   AM,Spain, Argentina,LW,AM
17.0,Sebastián Ramírez,Right Winger,"Sep 4, 2000 ",23,Argentina,Argentina,San Pedro,"1,75",€375k,,Argentina,,,
19.0,Facundo Russo,Right Winger,"Jul 20, 2000 ",23,"Argentina, Italy",Argentina,Buenos Aires,"1,74",€250k,LW,Argentina, Italy,LW,
17.0,Valentín Álvarez,Right Winger,"May 26, 2000 ",23,"Argentina, Italy",Argentina,San Francisco,,€10k,LW   CF,Argentina, Italy,LW,CF
,Valentino Bruggesser,Right Winger,"Nov 27, 2000 ",23,Argentina,Argentina,Tandil,"1,7",-,LW   CF,Argentina,,LW,CF
,Lucas Dilelio,Right Winger,"Oct 4, 2000 ",23,Argentina,Argentina,,"1,75",-,,Argentina,,,
,Adrian Campos,Right Winger,"Apr 25, 2000 ",23,Argentina,Argentina,Villa Bosch,"1,61",-,LW,Argentina,,LW,
,Lucas Cajes,Right Winger,"Apr 26, 2000 ",23,Argentina,Argentina,,"1,76",-,SS   LW,Argentina,,SS,LW
36.0,Pablo Solari,Right Winger,"Mar 22, 2001 ",23,Argentina,Argentina,Arizona,"1,78",€8.00m,RM   LW,Argentina,,RM,LW
17.0,Juan Bisanz,Right Winger,"Aug 28, 2001 ",22,Argentina,Argentina,Buenos Aires,"1,76",€3.00m,LW   RM,Argentina,,LW,RM
32.0,Tiago Palacios,Right Winger,"Mar 28, 2001 ",22,"Uruguay, Argentina",Argentina,Buenos Aires,"1,67",€1.50m,AM   LW,Uruguay, Argentina,AM,LW
44.0,Francisco González,Right Winger,"Apr 6, 2001 ",22,Argentina,Argentina,Ordonez,"1,70",€1.00m,LW,Argentina,,LW,
29.0,Daniel Juárez,Right Winger,"Jul 30, 2001 ",22,Argentina,Argentina,San Salvador de Jujuy,"1,80",€400k,CF,Argentina,,CF,
17.0,Luciano Cingolani,Right Winger,"Apr 6, 2001 ",22,"Argentina, Italy",Argentina,Rosario,"1,72",€75k,LW,Argentina, Italy,LW,
,Franco Vedoya,Right Winger,"Apr 8, 2001 ",22,Argentina,Argentina,Lanus,"1,70",€50k,,Argentina,,,
17.0,Patricio Goglino,Right Winger,"Feb 6, 2001 ",23,"Argentina, Italy",Argentina,Buenos Aires,"1,73",€50k,LW   SS,Argentina, Italy,LW,SS
28.0,Matías Perelló,Right Winger,"Nov 17, 2001 ",22,Argentina,Argentina,Puerto San Martin,"1,70",€25k,CF   LW,Argentina,,CF,LW
,Facundo Taborda,Right Winger,"Jan 16, 2001 ",23,Argentina,Argentina,Santa Fe,"1,72",€25k,AM   RM,Argentina,,AM,RM
,Jerónimo Porto,Right Winger,"Apr 3, 2001 ",22,Argentina,Argentina,Buenos Aires,"1,65",€10k,,Argentina,,,
,Uriel Galera,Right Winger,"Jul 29, 2001 ",22,Argentina,Argentina,Parana,,-,LW,Argentina,,LW,
,Juan Ignacio Goyeneche,Right Winger,"Jan 31, 2001 ",23,Argentina,Argentina,Buenos Aires,"1,70",-,LW   CF,Argentina,,LW,CF
10.0,Pedro de la Vega,Right Winger,"Feb 7, 2001 ",23,"Argentina, Italy",Argentina,Olavarria,"1,77",€6.50m,LW,Argentina, Italy,LW,
50.0,Santiago Pierotti,Right Winger,"Apr 3, 2001 ",22,"Argentina, Italy",Argentina,Pilar,"1,89",€2.50m,CF   AM,Argentina, Italy,CF,AM
43.0,Maximiliano Zalazar,Right Winger,"Mar 8, 2001 ",23,Argentina,Argentina,Ezeiza,"1,75",€1.00m,LW,Argentina,,LW,
18.0,Thiago Nuss,Right Winger,"Feb 2, 2001 ",23,Argentina,Argentina,Canuelas,"1,72",€500k,CF   SS,Argentina,,CF,SS
32.0,Matías Sosa,Right Winger,"Aug 18, 2001 ",22,Argentina,Argentina,Burzaco,"1,79",€100k,LW,Argentina,,LW,
,Lautaro Fedele,Right Winger,"Jul 14, 2001 ",22,Argentina,Argentina,Hudson,"1,67",€50k,AM   CF,Argentina,,AM,CF
26.0,Leandro Espejo,Right Winger,"Sep 11, 2001 ",22,Argentina,Argentina,Chimbas,"1,72",€50k,AM,Argentina,,AM,
,Iván Santa Cruz,Right Winger,"Sep 29, 2001 ",22,Argentina,Argentina,,"1,82",€25k,,Argentina,,,
41.0,Facundo Altamira,Right Winger,"Aug 3, 2001 ",22,Argentina,Argentina,San Martin,"1,85",€25k,LW,Argentina,,LW,
,Renzo Conechny,Right Winger,"Mar 3, 2001 ",23,"Argentina, Poland",Argentina,Comodoro Rivadavia,"1,80",€10k,,Argentina, Poland,,
,Jeremías Ramírez,Right Winger,"Apr 17, 2001 ",22,Argentina,Argentina,San Nicolas de los Arroyos,"1,75",-,,Argentina,,,
21.0,Santiago Moracci,Right Winger,"Mar 20, 2001 ",23,Argentina,Argentina,Canada de Gomez,"1,76",-,LW,Argentina,,LW,
,Lucio Almada,Right Winger,"May 11, 2001 ",22,Argentina,Argentina,,"1,73",-,,Argentina,,,
,Leonardo Delgado,Right Winger,"Mar 17, 2001 ",23,Argentina,Argentina,,"1,76",-,,Argentina,,,
,Santiago Mendoza,Right Winger,"Feb 16, 2001 ",23,Argentina,Argentina,Santiago Del Estero,"1,81",-,LW   SS,Argentina,,LW,SS
,Leonardo González,Right Winger,"Apr 3, 2001 ",22,Argentina,Argentina,,"1,70",-,,Argentina,,,
,Rodrigo Gómez,Right Winger,"Sep 29, 2001 ",22,Argentina,Argentina,,"1,76",-,,Argentina,,,
,Leandro Cerda,Right Winger,"Sep 26, 2001 ",22,Argentina,Argentina,,"1,78",-,,Argentina,,,
,Santiago Jara,Right Winger,"Jun 9, 2001 ",22,Argentina,Argentina,,"1,81",-,LW   CF,Argentina,,LW,CF
,Joaquin Gimenez,Right Winger,"Aug 13, 2001 ",22,"Argentina, Italy",Argentina,Buenos Aires,"1,84",-,SS   LW,Argentina, Italy,SS,LW
11.0,Franco Almara,Right Winger,"Apr 29, 2001 ",22,Argentina,Argentina,Buenos Aires,"1,70",-,LW,Argentina,,LW,
14.0,Luca Langoni,Right Winger,"Feb 9, 2002 ",22,Argentina,Argentina,Laferrere,"1,73",€4.80m,LW   SS,Argentina,,LW,SS
23.0,Rodrigo Atencio,Right Winger,"Jun 30, 2002 ",21,Argentina,Argentina,Rosario,"1,75",€500k,,Argentina,,,
,Jonathan Berón,Right Winger,"Jun 9, 2002 ",21,Argentina,Argentina,San Nicolas,"1,73",€150k,CF   LW,Argentina,,CF,LW
,Federico Versaci,Right Winger,"Feb 16, 2002 ",22,"Argentina, Italy",Argentina,Buenos Aires,"1,70",€50k,LW,Argentina, Italy,LW,
11.0,Franco Bustos,Right Winger,"Apr 17, 2002 ",21,"Argentina, Croatia",Argentina,Rosario,"1,74",€25k,LW   SS,Argentina, Croatia,LW,SS
26.0,Valen Jaichenko,Right Winger,"Apr 14, 2002 ",21,"Argentina, Spain",Argentina,Buenos Aires,,€25k,CM   AM,Argentina, Spain,CM,AM
,Axel Guerra,Right Winger,"Jan 16, 2002 ",22,Argentina,Argentina,El Palomar,"1,80",€10k,LW   AM,Argentina,,LW,AM
,Joel González,Right Winger,"Aug 13, 2002 ",21,Argentina,Argentina,Buenos Aires,"1,83",-,,Argentina,,,
,Braian Aita,Right Winger,"Mar 12, 2002 ",22,Argentina,Argentina,Pergamino,"1,72",-,,Argentina,,,
,Gonzalo González,Right Winger,"Mar 5, 2002 ",22,Argentina,Argentina,Resistencia,"1,73",-,RM,Argentina,,RM,
,Nazareno Vitali,Right Winger,"Nov 15, 2002 ",21,Argentina,Argentina,,"1,70",-,,Argentina,,,
9.0,Manuel Panaro,Right Winger,"Dec 28, 2002 ",21,Argentina,Argentina,Bolivar,"1,81",-,CF,Argentina,,CF,
,Yoel Juárez,Right Winger,"Mar 20, 2002 ",22,Argentina,Argentina,Mar del Plata,"1,81",-,LW,Argentina,,LW,
11.0,Franco Alfonso,Right Winger,"May 4, 2002 ",21,Argentina,Argentina,Haedo,"1,65",€1.70m,,Argentina,,,
32.0,Mario Sanabria,Right Winger,"Jul 25, 2002 ",21,Argentina,Argentina,,,€275k,,Argentina,,,
,Franco Benítez,Right Winger,"Mar 18, 2002 ",22,Argentina,Argentina,Jose C. Paz,"1,75",€50k,LW   AM,Argentina,,LW,AM
,Carlos Airala,Right Winger,"Aug 25, 2002 ",21,Argentina,Argentina,Buenos Aires,"1,73",€50k,LW   AM,Argentina,,LW,AM
43.0,Fabrizio Sartori,Right Winger,"Jul 15, 2002 ",21,Argentina,Argentina,Rio Gallegos,"1,78",€25k,,Argentina,,,
,Gastón Viera,Right Winger,"Sep 3, 2002 ",21,Argentina,Argentina,Moron,"1,70",€10k,LW   SS,Argentina,,LW,SS
,Gianluca Francone,Right Winger,"Apr 10, 2002 ",21,"Argentina, Spain",Argentina,Buenos Aires,"1,76",-,,Argentina, Spain,,
,Facundo Ochoa,Right Winger,"Apr 13, 2002 ",21,Argentina,Argentina,,,-,,Argentina,,,
,Jeremías Bertacín,Right Winger,"Mar 4, 2002 ",22,Argentina,Argentina,Cordoba,"1,74",-,RM   CM,Argentina,,RM,CM
,Catriel Weyreuter,Right Winger,"Oct 8, 2002 ",21,Argentina,Argentina,,"1,85",-,LW,Argentina,,LW,
,Lautaro Villanueva,Right Winger,"Jan 9, 2002 ",22,Argentina,Argentina,Monte Grande,"1,79",-,CF,Argentina,,CF,
20.0,Fede Fernández,Right Winger,"Sep 15, 2002 ",21,"Argentina, Spain",Argentina,,"1,71",-,LW,Argentina, Spain,LW,
18.0,Matías Soulé,Right Winger,"Apr 15, 2003 ",20,"Argentina, Italy",Argentina,Mar del Plata,"1,82",€25.00m,AM   SS,Argentina, Italy,AM,SS
26.0,José Herrera,Right Winger,"Apr 16, 2003 ",20,Argentina,Argentina,Tucuman,"1,72",€200k,LW,Argentina,,LW,
41.0,Ramiro Degregorio,Right Winger,"Feb 6, 2003 ",21,Argentina,Argentina,Avellaneda,"1,69",€50k,CF,Argentina,,CF,
,Rodrigo Pittavino,Right Winger,"Apr 7, 2003 ",20,"Argentina, Italy",Argentina,Devoto,"1,65",€25k,LW,Argentina, Italy,LW,
,Juan Ignacio Capano,Right Winger,"Oct 22, 2003 ",20,Argentina,Argentina,Quilmes,"1,86",€10k,RM   LW,Argentina,,RM,LW
40.0,Alexander Bundgaard,Right Winger,"Feb 3, 2003 ",21,Argentina,Argentina,Buenos Aires,"1,71",-,RW,Argentina,,RW,
,Facundo Pimienta,Right Winger,"Jul 17, 2003 ",20,Argentina,Argentina,Buenos Aires,"1,63",-,LW,Argentina,,LW,
,Darío Sarmiento,Right Winger,"Mar 29, 2003 ",20,Argentina,Argentina,Florencio Varela,"1,70",€1.00m,AM   LW,Argentina,,AM,LW
,Tomi Montefiori,Right Winger,"Feb 6, 2003 ",21,Argentina,Argentina,Merlo,"1,76",€50k,SS,Argentina,,SS,
9.0,Adriel Chan,Right Winger,"May 22, 2003 ",20,"Hongkong, Argentina",Argentina,Ciudad Madero,"1,78",€50k,CF   AM,Hongkong, Argentina,CF,AM
41.0,Elián Sosa,Right Winger,"May 14, 2003 ",20,Argentina,Argentina,Buenos Aires,"1,80",€25k,AM,Argentina,,AM,
,Kevin Pavía,Right Winger,"Mar 6, 2003 ",21,Argentina,Argentina,Lincoln,"1,71",€10k,LW,Argentina,,LW,
,Agustín Díaz,Right Winger,"Jan 22, 2003 ",21,Argentina,Argentina,Florencio Varela,"1,62",-,LW   AM,Argentina,,LW,AM
,Iván Pomba,Right Winger,"Sep 4, 2003 ",20,"Argentina, Italy",Argentina,Cordoba,"1,68",-,AM   LW,Argentina, Italy,AM,LW
11.0,Julián Fernández,Right Winger,"Jan 30, 2004 ",20,Argentina,Argentina,Buenos Aires,"1,83",€4.50m,LW,Argentina,,LW,
20.0,Nicolás Vallejo,Right Winger,"Jan 3, 2004 ",20,Argentina,Argentina,Saenz Pena,"1,70",€1.30m,,Argentina,,,
,Diego Barrera,Right Winger,"Jun 28, 2004 ",19,Argentina,Argentina,Rio Tercero,"1,71",€400k,LW,Argentina,,LW,
36.0,Alex Juárez,Right Winger,"Sep 17, 2004 ",19,Argentina,Argentina,Quilmes,"1,71",€25k,,Argentina,,,
,Luciano Riveros,Right Winger,"May 6, 2004 ",19,Argentina,Argentina,San Juan,"1,85",-,RM,Argentina,,RM,
,Alexis Araujo,Right Winger,"Apr 4, 2004 ",19,Argentina,Argentina,Presidente Derqui,"1,74",-,,Argentina,,,
11.0,Yael Ramallo,Right Winger,"Mar 26, 2004 ",19,Argentina,Argentina,Bombal,"1,71",-,,Argentina,,,
,Santino Basualdo,Right Winger,"Jun 15, 2004 ",19,Argentina,Argentina,,"1,80",-,,Argentina,,,
33.0,Juan Carlos Gauto,Right Winger,"Jun 2, 2004 ",19,Argentina,Argentina,Perito Moreno,"1,72",€3.50m,LW   SS,Argentina,,LW,SS
18.0,Pocho Román,Right Winger,"Feb 10, 2004 ",20,"Italy, Argentina",Argentina,Buenos Aires,,€500k,SS,Italy, Argentina,SS,
,Matías Bergara,Right Winger,"Jan 14, 2004 ",20,Argentina,Argentina,Lujan,"1,75",€150k,AM   LW,Argentina,,AM,LW
,Iñaki Larthirigoyen,Right Winger,"Jan 14, 2004 ",20,Argentina,Argentina,Valentin Alsina,"1,75",€10k,LW   AM,Argentina,,LW,AM
35.0,Manuel Tucker,Right Winger,"Oct 31, 2004 ",19,Argentina,Argentina,Buenos Aires,"1,67",-,,Argentina,,,
25.0,Tomas Raposo,Right Winger,"Feb 26, 2004 ",20,"Argentina, Italy",Argentina,,"1,73",-,SS   AM,Argentina, Italy,SS,AM
,Danilo Mullenbach,Right Winger,"Feb 13, 2004 ",20,Argentina,Argentina,,,-,,Argentina,,,
,Sergio Frutos,Right Winger,"Mar 1, 2004 ",20,Argentina,Argentina,Puerto General San Martin,"1,68",-,,Argentina,,,
38.0,Giovani Chiaverano,Right Winger,"May 21, 2005 ",18,Argentina,Argentina,Rosario,"1,73",€50k,LW   RM,Argentina,,LW,RM
20.0,Iker Zufiaurre,Right Winger,"Aug 7, 2005 ",18,Argentina,Argentina,Adelia Maria,,-,CF   LW,Argentina,,CF,LW
,Benjamín Bosch,Right Winger,"Jun 15, 2005 ",18,Argentina,Argentina,Buenos Aires,"1,73",-,,Argentina,,,
,Luis Miguel Rodríguez,Second Striker,"Jan 1, 1985 ",39,Argentina,Argentina,San Miguel de Tucuman,"1,67",€150k,CF,Argentina,,CF,
,Piojo,Second Striker,"Jun 7, 1985 ",38,Argentina,Argentina,Puerto Iguazu,"1,84",-,CF,Argentina,,CF,
,Diego Caballero,Second Striker,"Sep 26, 1985 ",38,Argentina,Argentina,Eldorado,"1,74",-,AM,Argentina,,AM,
16.0,Danilo Rinaldi,Second Striker,"Apr 18, 1986 ",37,"San Marino, Argentina",Argentina,San Nicolas de los Arroyos,"1,70",€10k,LW   LM,San Marino, Argentina,LW,LM
,Ariel Cólzera,Second Striker,"Apr 15, 1986 ",37,Argentina,Argentina,Resistencia,"1,74",-,CF   AM,Argentina,,CF,AM
,Martín Bravo,Second Striker,"Sep 19, 1986 ",37,"Argentina, Mexico",Argentina,Santa Fe,"1,68",-,LW   CF,Argentina, Mexico,LW,CF
,Maxi Asís,Second Striker,"May 27, 1987 ",36,Argentina,Argentina,San Miguel de Tucuman,"1,69",-,CM,Argentina,,CM,
,Eber Soto,Second Striker,"Feb 27, 1988 ",36,Argentina,Argentina,,"1,68",-,,Argentina,,,
7.0,Miguel Alba,Second Striker,"Aug 14, 1988 ",35,"Argentina, Italy",Argentina,Mar del Plata,"1,85",-,LW   RW,Argentina, Italy,LW,RW
,Agustin Barbano,Second Striker,N/A ,35,"Argentina, Italy",Argentina,Cordoba,"1,79",-,,Argentina, Italy,,
,Juan Antonio,Second Striker,"Jan 5, 1988 ",36,"Argentina, Italy",Argentina,Trelew,"1,86",-,AM,Argentina, Italy,AM,
10.0,Pablo Marisi,Second Striker,"Sep 27, 1989 ",34,Argentina,Argentina,Casilda,"1,74",-,CF   LW,Argentina,,CF,LW
,Alejandro Díaz,Second Striker,"May 27, 1989 ",34,"Argentina, Guatemala",Argentina,Rosario,"1,68",-,CF   LW,Argentina, Guatemala,CF,LW
45.0,Fernando Forestieri,Second Striker,"Jan 15, 1990 ",34,"Italy, Argentina",Argentina,Rosario,"1,72",€700k,LW   CF,Italy, Argentina,LW,CF
,Ignacio Echarri,Second Striker,"Aug 25, 1990 ",33,"Argentina, Spain",Argentina,Jesus Maria,"1,73",-,,Argentina, Spain,,
,Leonardo Piris,Second Striker,"Apr 1, 1990 ",33,Argentina,Argentina,Posadas,"1,70",-,RW,Argentina,,RW,
10.0,Óscar Ortega,Second Striker,"May 3, 1990 ",33,Argentina,Argentina,Berabevu,"1,75",€200k,CF   RW,Argentina,,CF,RW
,Daniel Carrizo,Second Striker,"Jan 19, 1990 ",34,Argentina,Argentina,Catamarca,"1,69",-,LW   CM,Argentina,,LW,CM
,Matías Blanco,Second Striker,"Aug 6, 1991 ",32,Argentina,Argentina,La Matanza,"1,63",-,,Argentina,,,
,Diego Medina,Second Striker,"Feb 16, 1991 ",33,Argentina,Argentina,Boulogne,"1,75",-,,Argentina,,,
34.0,Daniel Villalva,Second Striker,"Jul 6, 1992 ",31,Argentina,Argentina,Caa Cati,"1,58",€100k,LW   RW,Argentina,,LW,RW
,Luciano Colombo,Second Striker,"Dec 1, 1992 ",31,Argentina,Argentina,San Ramon de la Nueva Oran,"1,70",-,AM,Argentina,,AM,
,Sergio Hipperdinger,Second Striker,"Jan 14, 1992 ",32,Argentina,Argentina,Libertador General San Martin,"1,78",-,AM   CF,Argentina,,AM,CF
,Cristian Ibarra,Second Striker,"Aug 22, 1992 ",31,Argentina,Argentina,San Miguel,"1,68",-,RW   LW,Argentina,,RW,LW
,Luciano Careaga,Second Striker,"Apr 16, 1992 ",31,Argentina,Argentina,Buenos Aires,"1,66",-,,Argentina,,,
21.0,Paulo Dybala,Second Striker,"Nov 15, 1993 ",30,"Argentina, Italy",Argentina,Laguna Larga,"1,77",€25.00m,CF   RW,Argentina, Italy,CF,RW
,Nicolás Rizzo,Second Striker,"Jul 30, 1993 ",30,"Argentina, Italy",Argentina,Necochea,"1,77",€125k,LW   CF,Argentina, Italy,LW,CF
,Matías Rosso,Second Striker,"Mar 12, 1993 ",31,Argentina,Argentina,Rosario,"1,63",-,AM,Argentina,,AM,
,Franco Coronel,Second Striker,"Jul 8, 1993 ",30,Argentina,Argentina,Villa Ramallo,"1,70",€225k,,Argentina,,,
,Tomas Onorio,Second Striker,"Aug 11, 1993 ",30,Argentina,Argentina,Bahia Blanca,"1,80",-,,Argentina,,,
20.0,Joaquín Correa,Second Striker,"Aug 13, 1994 ",29,"Argentina, Italy",Argentina,Juan Bautista Alberdi,"1,88",€8.00m,LW   CF,Argentina, Italy,LW,CF
,Santiago Stecaldo,Second Striker,"Sep 24, 1994 ",29,Argentina,Argentina,Brinkmann,"1,80",-,,Argentina,,,
,Adrián Lugones,Second Striker,"Mar 23, 1994 ",30,Argentina,Argentina,,,-,,Argentina,,,
,Claudio Pombo,Second Striker,"Apr 28, 1994 ",29,Argentina,Argentina,Gualeguaychu,"1,71",€250k,LM,Argentina,,LM,
,Fernando Joao,Second Striker,"May 26, 1994 ",29,Argentina,Argentina,Buenos Aires,"1,62",-,RW   LW,Argentina,,RW,LW
10.0,Santiago Feuillassier,Second Striker,"Apr 29, 1994 ",29,"Argentina, Spain",Argentina,Mar del Plata,"1,68",-,CF   RW,Argentina, Spain,CF,RW
,Axel Romero,Second Striker,"Jun 1, 1995 ",28,"Argentina, Italy",Argentina,San Fernando Del Valle de Catamarca,"1,75",€75k,LW   CF,Argentina, Italy,LW,CF
,Fernando Pettineroli,Second Striker,"Apr 26, 1995 ",28,Argentina,Argentina,Zapala,"1,70",-,RW   RM,Argentina,,RW,RM
,Tomas Perez,Second Striker,"Jul 12, 1995 ",28,"Argentina, Italy",Argentina,,"1,70",-,LW,Argentina, Italy,LW,
66.0,Ezequiel Ruiz,Second Striker,"Sep 16, 1995 ",28,Argentina,Argentina,,"1,74",-,LW   RW,Argentina,,LW,RW
,Rodrigo Mosqueira,Second Striker,"Aug 5, 1995 ",28,Argentina,Argentina,Goya,"1,75",€50k,CM   LW,Argentina,,CM,LW
,Pablo Alanis de Luca,Second Striker,"Mar 25, 1995 ",28,Argentina,Argentina,,"1,84",-,AM,Argentina,,AM,
30.0,Leonel Aubán,Second Striker,"Nov 8, 1995 ",28,"Argentina, Brazil",Argentina,Cordoba,"1,72",-,LW   AM,Argentina, Brazil,LW,AM
,Roldan Claveria,Second Striker,"Jan 4, 1995 ",29,"Italy, Argentina",Argentina,Mendoza,,-,RW   LW,Italy, Argentina,RW,LW
