Number,Name,Position,Date of Birth,Age,Nationality,Birth Country,Place of Birth,Height,Market Value
77,Teddy Boulhendi,Goalkeeper,"Apr 9, 2001 ",22,"['Algeria', 'France']",France,Martigues,"1,85",€150k
16,Lucas Margueron,Goalkeeper,"Feb 12, 2001 ",23,['France'],France,Décines,"1,94",€150k
30,Marco Giagnorio,Goalkeeper,"May 2, 2001 ",22,"['France', 'Italy']",France,Strasbourg,"1,82",€100k
30,Tidiane Malbec,Goalkeeper,"Nov 3, 2001 ",22,"['France', ""Cote d'Ivoire""]",France,Talence,"1,87",€100k
31,Quentin Galvez-Diarra,Goalkeeper,"Sep 8, 2001 ",22,"['France', 'Mali']",France,Massy,"1,87",€50k
16,Eddy Ehlinger,Goalkeeper,"Nov 14, 2001 ",22,['France'],France,Héricourt,"1,89",€25k
,Maxime Chopin,Goalkeeper,"Feb 12, 2001 ",23,['France'],France,Vitré,"1,87",-
,Mathieu Perez,Goalkeeper,"Aug 31, 2001 ",22,['France'],France,Marseille,"1,78",-
,Fei-Hong Faham,Goalkeeper,"Aug 1, 2001 ",22,"['France', 'French Guiana']",France,Paris,,-
,Yassine Gourari Tebaa,Goalkeeper,"Apr 13, 2001 ",22,"['France', 'Morocco']",France,Aubergenville,,-
,Thomas Perez,Goalkeeper,"Feb 1, 2001 ",23,['France'],France,Granville,,-
,Nassim El Hamine,Goalkeeper,"Nov 14, 2001 ",22,['France'],France,,,-
,Baptiste Davaï,Goalkeeper,"Oct 29, 2001 ",22,['France'],France,Lannion,,-
1,Vincent Fournier,Goalkeeper,"May 12, 2001 ",22,['France'],France,Beaumont,"1,86",-
,Luis Orfait,Goalkeeper,"Nov 27, 2001 ",22,['France'],France,Lille,,-
,Jules Rolland,Goalkeeper,"Mar 31, 2001 ",22,['France'],France,Nice,"1,83",-
,Maxence Bellamy,Goalkeeper,"Apr 10, 2001 ",22,['France'],France,Saumur,,-
,Antonin Parisot,Goalkeeper,"Jul 28, 2001 ",22,['France'],France,Montbéliard,,-
,Kary Guarino,Goalkeeper,"Jun 19, 2001 ",22,"['Comoros', 'France']",France,Marseille,,-
,Louis Guivarc'h,Goalkeeper,"Sep 10, 2001 ",22,['France'],France,Châteaubriant,,-
,Anthony Laurent,Goalkeeper,"Nov 2, 2001 ",22,['France'],France,Brennilis,,-
,Hugo Stevenart,Goalkeeper,"Jun 27, 2001 ",22,['France'],France,Saint-Martin-Boulogne,,-
,Théo Beauciel,Goalkeeper,"Apr 19, 2001 ",22,['France'],France,Tours,,-
,Jorys Mohimont,Goalkeeper,"Jun 1, 2001 ",22,"['France', 'Algeria']",France,Toulouse,"1,85",-
,Julien Linguanotto,Goalkeeper,"Jul 28, 2001 ",22,['France'],France,Rennes,"1,80",-
20,Michel Fohouo,Goalkeeper,"Aug 31, 2001 ",22,"['Switzerland', 'Cameroon']",France,Paris,"1,86",-
1,Titouan Guillou,Goalkeeper,"Nov 12, 2001 ",22,['France'],France,Massy,"1,93",-
16,Stanley Kouamé,Goalkeeper,"Aug 2, 2001 ",22,['France'],France,Lagny-sur-Marne,"1,88",-
30,Melvyn Ravalet,Goalkeeper,"Mar 14, 2001 ",22,['France'],France,Amilly,,-
,Théo Cozzi-Buet,Goalkeeper,"Feb 25, 2001 ",23,['France'],France,Bourgoin-Jallieu,"1,86",-
,Alexis Wolff,Goalkeeper,"Jan 29, 2001 ",23,['France'],France,Perpignan,"1,77",-
,Rémi Piquard,Goalkeeper,"Jan 2, 2001 ",23,['France'],France,Hyères,,-
,Julien Crombez,Goalkeeper,"Apr 6, 2001 ",22,['France'],France,Croix,,-
,Lucas Abreu,Goalkeeper,"Mar 7, 2001 ",22,"['France', 'Portugal']",France,Montmorillon,"1,84",-
,Mahamadou N'Diaye,Goalkeeper,"Feb 6, 2001 ",23,"['Mali', 'France']",France,Paris,"1,95",-
,Yassine Gueddar,Goalkeeper,"Feb 7, 2001 ",23,"['Morocco', 'France']",France,Hérouville Saint-Clair,"1,88",-
,Mouadhe El Maatouqui,Goalkeeper,"Jun 7, 2001 ",22,"['France', 'Morocco']",France,Saint-Avold,"1,92",-
1,Wilfried Bedfian,Goalkeeper,"Jul 9, 2001 ",22,"['Cameroon', 'France']",France,Paris,"1,88",-
,Manuel Nazaretian,Goalkeeper,"Jul 1, 2001 ",22,"['France', 'Armenia']",France,Marseille,"1,86",-
,Vincent Fanara,Goalkeeper,"Sep 27, 2001 ",22,"['France', 'Italy']",France,Strassburg,"1,87",-
,Lilian Kopiec,Goalkeeper,"Dec 14, 2001 ",22,"['France', 'Poland']",France,Montpellier,"1,83",-
,Edouard Dejonge,Goalkeeper,"Jan 17, 2001 ",23,['France'],France,Croix,"1,84",-
,Yannis Laib,Goalkeeper,"Feb 7, 2001 ",23,"['France', 'Algeria']",France,,"1,93",-
,Gianny Provincial,Goalkeeper,"Jan 29, 2001 ",23,['France'],France,Vitrolles,,-
30,Yanis Saidani,Goalkeeper,"Aug 20, 2001 ",22,"['Algeria', 'France']",France,Neuilly-sur-Seine,"1,84",-
30,Trey Vimalin,Goalkeeper,"Jan 28, 2001 ",23,"['Congo', 'France']",France,Ancenis,"1,88",-
16,Théo Borne,Goalkeeper,"Jul 15, 2002 ",21,['France'],France,Montbéliard,"1,91",€100k
,Elias Damergy,Goalkeeper,"Oct 17, 2002 ",21,"['Tunisia', 'France']",France,Mantes-la-Jolie,"1,86",€100k
1,Lenny Montfort,Goalkeeper,"Jan 16, 2002 ",22,['France'],France,Redon,"1,89",€50k
,Amjhad Nazih,Goalkeeper,"Jan 18, 2002 ",22,"['Morocco', 'France']",France,Sète,"1,92",€50k
16,Owen-Césaire Matimbou,Goalkeeper,"Jun 19, 2002 ",21,"['France', 'Congo']",France,Paris,"1,95",€25k
,Dorian Maciejewski,Goalkeeper,"Jan 2, 2002 ",22,['France'],France,Fontainebleau,,-
,Pierre Brignon,Goalkeeper,"Apr 8, 2002 ",21,['France'],France,Sedan,,-
,Keyvan Mottaghian,Goalkeeper,"Nov 16, 2002 ",21,"['Afghanistan', 'Iran']",France,Paris,"1,85",-
,Ebenesere Koudou,Goalkeeper,"Jul 17, 2002 ",21,"['France', ""Cote d'Ivoire""]",France,Clichy-la-Garenne,,-
,Quentin Manteau,Goalkeeper,"Jun 13, 2002 ",21,['France'],France,Évian,"1,83",-
,Kamille Sauvage,Goalkeeper,"Jan 11, 2002 ",22,['France'],France,Le Havre,"1,98",-
,Mathieu Pastorelli,Goalkeeper,"May 31, 2002 ",21,"['France', 'Italy']",France,Nice,"1,82",-
,Elouan Collet,Goalkeeper,"Apr 20, 2002 ",21,['France'],France,Nîmes,,-
30,Ghjuvanni Quilichini,Goalkeeper,"Sep 1, 2002 ",21,['France'],France,Ajaccio,"1,82",€100k
16,Melvin Zinga,Goalkeeper,"Mar 16, 2002 ",21,['France'],France,Montivilliers,"1,87",€100k
30,Matthieu Rongier,Goalkeeper,"Apr 10, 2002 ",21,['France'],France,Amiens,,€50k
40,Rudy Boulais,Goalkeeper,"May 19, 2002 ",21,"['France', 'Algeria']",France,Rouen,"1,88",€50k
30,Augustin Delbecque,Goalkeeper,"Feb 3, 2002 ",22,['France'],France,Tourcoing,"1,87",€25k
,Sofiane Mahmoudi,Goalkeeper,"Apr 10, 2002 ",21,['France'],France,Saint-Germain-en-Laye,"1,85",-
30,Kylian Alfonsi,Goalkeeper,"Jan 25, 2002 ",22,['France'],France,,"1,80",-
,Kélian Guillemette,Goalkeeper,"Oct 23, 2002 ",21,['France'],France,Pontivy,,-
,Killian Grémont,Goalkeeper,"Jun 22, 2002 ",21,['France'],France,Fécamp,"1,81",-
30,Ylies Zitouni,Goalkeeper,"May 9, 2002 ",21,"['France', 'Algeria']",France,Strasbourg,"1,98",-
,Enzo Sulas,Goalkeeper,"Aug 27, 2002 ",21,"['France', 'Italy']",France,Aubagne,"1,86",-
,Axel Réveille,Goalkeeper,"Mar 20, 2002 ",21,['France'],France,Nîmes,"1,83",-
,Thomas Allard,Goalkeeper,"Apr 23, 2002 ",21,['France'],France,Pessac,"1,90",-
,Willem Pronzola,Goalkeeper,"Mar 6, 2002 ",21,"['France', 'Martinique']",France,Montreuil,,-
,Enzo Fernandes,Goalkeeper,"May 26, 2002 ",21,['France'],France,Brest,,-
,Macéo Sow,Goalkeeper,"Feb 14, 2002 ",22,"['France', 'Guinea']",France,Le Mans,"1,85",-
16,Arthur Arias,Goalkeeper,"Jan 1, 2002 ",22,['France'],France,Châlons-en-Champagne,"1,89",-
,Théo Zeghbab,Goalkeeper,"Jul 31, 2002 ",21,"['France', 'Algeria']",France,Castres,,-
51,Kévin Ousmane,Goalkeeper,"Feb 22, 2002 ",22,"['France', 'Mali']",France,Lyon,"1,87",-
,Julien Branco,Goalkeeper,"May 13, 2002 ",21,"['France', 'Portugal']",France,Montluçon,"1,92",-
40,Thomas Roche,Goalkeeper,"Feb 21, 2002 ",22,['France'],France,Meudon,"1,85",-
1,Manu Agro,Goalkeeper,"Jun 14, 2002 ",21,"['France', ""Cote d'Ivoire""]",France,Paris,"1,91",-
16,Fabio Vanni,Goalkeeper,"Jul 20, 2002 ",21,"['France', 'Italy']",France,Aubagne,"1,81",-
,Enzo Dupuis,Goalkeeper,"Aug 7, 2002 ",21,"['France', 'Italy']",France,Cannes,"1,89",-
,Mathieu Veyrier,Goalkeeper,"Jun 24, 2002 ",21,['France'],France,Vienne,,-
16,Yanis Maronne,Goalkeeper,"Apr 20, 2002 ",21,['France'],France,Clermont-Ferrand,"1,84",-
,Estébane Picot,Goalkeeper,"Apr 2, 2002 ",21,['France'],France,Avranches,"1,83",-
,Evan Marino,Goalkeeper,"Feb 5, 2002 ",22,"['France', 'Italy']",France,Orléans,"1,83",-
,Darren Lima Semedo,Goalkeeper,"Apr 27, 2002 ",21,"['France', 'Cape Verde']",France,Le Cannet,"1,90",-
,Yanis Bourbia,Goalkeeper,"Mar 24, 2002 ",21,"['France', 'Algeria']",France,Paris,"1,80",-
16,Obed Nkambadio,Goalkeeper,"Feb 7, 2003 ",21,"['France', 'DR Congo']",France,Paris,"1,90",€500k
30,Lassana Diabaté,Goalkeeper,"Aug 21, 2003 ",20,"['France', 'Mali']",France,Créteil,"1,82",€300k
50,Yann Lienard,Goalkeeper,"Mar 16, 2003 ",20,['France'],France,Aubagne,"1,94",€200k
,Jules Guette,Goalkeeper,"Jun 15, 2003 ",20,['France'],France,Thiers,,€50k
30,Charly Dosso,Goalkeeper,"Apr 9, 2003 ",20,"['France', ""Cote d'Ivoire""]",France,Saint-Denis,"1,88",€25k
,Kévin Vautour,Goalkeeper,"Jul 1, 2003 ",20,['France'],France,Longjumeau,,-
,Maxime Lacote,Goalkeeper,"Jun 29, 2003 ",20,['France'],France,Clermont-Ferrand,"1,88",-
,Léo Paul Amblard,Goalkeeper,"Sep 17, 2003 ",20,['France'],France,Troyes,"1,83",-
,Noah Renou,Goalkeeper,"Oct 28, 2003 ",20,['France'],France,La Rochelle,,-
30,Thomas Le Martelot,Goalkeeper,"Oct 31, 2003 ",20,['France'],France,Cholet,"1,86",-
1,Eren Girgin,Goalkeeper,"Apr 3, 2003 ",20,"['Türkiye', 'France']",France,Roubaix,"1,90",-
,Yvan Gomes,Goalkeeper,"Aug 2, 2003 ",20,['France'],France,Lesquin,,-
,Antoine Rauel,Goalkeeper,"Dec 21, 2003 ",20,['France'],France,,"1,96",-
15,Thimothée Lo-Tutala,Goalkeeper,"Feb 13, 2003 ",21,"['France', 'England']",France,Gonesse,"1,89",€350k
1,Lucas Lavallée,Goalkeeper,"Feb 18, 2003 ",21,['France'],France,Armentières,"1,95",€250k
1,Jules Raux,Goalkeeper,"Aug 29, 2003 ",20,['France'],France,Valenciennes,"1,89",€100k
,Tom Negrel,Goalkeeper,"Apr 13, 2003 ",20,['France'],France,Nîmes,"1,92",€50k
,Maxence Chandosne,Goalkeeper,"Jan 20, 2003 ",21,['France'],France,Tours,,-
1,Hugo Bottone,Goalkeeper,"Aug 6, 2003 ",20,['France'],France,Rennes,"1,87",-
,Louis Barbesant,Goalkeeper,"Aug 10, 2003 ",20,['France'],France,Nîmes,,-
,Rabah Meziane Cherif,Goalkeeper,"May 9, 2003 ",20,"['France', 'Algeria']",France,,"1,94",-
,Jérémie Carlos Bikindu,Goalkeeper,"Oct 24, 2003 ",20,"['France', 'DR Congo']",France,Stains,"1,93",-
1,Kélian Gauthier,Goalkeeper,"Oct 10, 2003 ",20,['France'],France,Oyonnax,,-
16,Axel Jorjet,Goalkeeper,"Jan 20, 2003 ",21,['France'],France,Saint-Étienne,"1,83",-
1,Samy Slimi,Goalkeeper,"Jan 15, 2003 ",21,"['France', 'Algeria']",France,Saint-Cloud,"1,87",-
,Eliot Pasture,Goalkeeper,"Apr 23, 2003 ",20,['France'],France,Angers,"1,91",-
,Ezio Gonzalez,Goalkeeper,"Jan 29, 2003 ",21,['France'],France,Sète,,-
40,Djemoui Malek,Goalkeeper,"Apr 18, 2003 ",20,"['Algeria', 'France']",France,Montpellier,"1,87",-
,Marc-Olivier Kehi,Goalkeeper,"Feb 19, 2003 ",21,"['France', ""Cote d'Ivoire""]",France,,"1,88",-
25,Mathyas Randriamamy,Goalkeeper,"Apr 23, 2003 ",20,"['Madagascar', 'France']",France,Clamart,"1,89",-
,Alexis Poiraud,Goalkeeper,"Jan 23, 2003 ",21,['France'],France,Saint-Herblain,,-
,Corentin Yvinec,Goalkeeper,"Nov 19, 2003 ",20,['France'],France,Montivilliers,,-
1,Evan Huriez,Goalkeeper,"Apr 15, 2003 ",20,['France'],France,Gap,,-
,Mattéo Wojtak,Goalkeeper,"May 21, 2003 ",20,"['France', 'Poland']",France,Compiègne,,-
,Valentino Rodrigues,Goalkeeper,"Mar 18, 2003 ",20,"['Portugal', 'France']",France,Mont-Saint-Aignan,"1,95",-
30,Enzo Garrido,Goalkeeper,"Jul 26, 2003 ",20,"['France', 'Spain']",France,Toulouse,"1,82",-
,Romain Heck,Goalkeeper,"Feb 13, 2003 ",21,['France'],France,,"1,84",-
,Ewan Lejeune,Goalkeeper,"Mar 8, 2003 ",20,['France'],France,Saint-Jean-de-Braye,,-
,Ismaël Domingo,Goalkeeper,"Jun 21, 2003 ",20,['France'],France,Livry-Gargan,"1,93",-
,Enzo Tostivint,Goalkeeper,"Apr 25, 2003 ",20,['France'],France,Quessoy,"1,96",-
,Melvin Douniama,Goalkeeper,"Feb 26, 2003 ",21,"['Congo', 'France']",France,Évry,,-
,Valentin Hesry,Goalkeeper,"Jan 12, 2003 ",21,['France'],France,Dinan,,-
,Lucas Bonelli,Goalkeeper,"Feb 14, 2003 ",21,"['France', 'Italy']",France,Melun,"1,96",-
,Destiné Jopanguy,Goalkeeper,"Jan 30, 2003 ",21,['France'],France,Paris,"1,92",-
40,Robin Risser,Goalkeeper,"Dec 2, 2004 ",19,['France'],France,Colmar,"1,92",€400k
1,Eldin Lolic,Goalkeeper,"May 15, 2004 ",19,"['Bosnia-Herzegovina', 'France']",France,Lyon,"1,94",€100k
,Justin Maaga,Goalkeeper,"Oct 8, 2004 ",19,"['Algeria', 'France']",France,Saint-Denis,,€50k
24,Sebastien Koula Tou,Goalkeeper,"Dec 1, 2004 ",19,"['Burkina Faso', 'France']",France,Strasbourg,,€50k
,Matea Joksic,Goalkeeper,"Aug 6, 2004 ",19,"['France', 'Serbia']",France,Ambilly,"1,90",-
,Quentin Boitière,Goalkeeper,"May 1, 2004 ",19,['France'],France,Laval,,-
,Mayamé Sissoko,Goalkeeper,"Sep 26, 2004 ",19,['France'],France,Grasse,"1,94",-
,Enzo Vita,Goalkeeper,"May 29, 2004 ",19,['France'],France,Villeurbanne,"1,84",-
16,Pierre-Marie Gouet,Goalkeeper,"Mar 25, 2004 ",19,['France'],France,Bastia,,-
,Anthony Maassry,Goalkeeper,"Feb 10, 2004 ",20,"['Lebanon', 'France']",France,Ivry-sur-Seine,,-
,Titouan Wilzius,Goalkeeper,"Jan 9, 2004 ",20,"['Guadeloupe', 'France']",France,,"1,85",-
,Nicolas Brun,Goalkeeper,"Jul 7, 2004 ",19,['France'],France,Montpellier,"1,80",-
,Yann Batola,Goalkeeper,"Jan 26, 2004 ",20,"['France', 'Congo']",France,Orléans,,-
1,Mathieu Patouillet,Goalkeeper,"Feb 20, 2004 ",20,['France'],France,Lyon,"1,88",€200k
,Noah Marec,Goalkeeper,"Aug 25, 2004 ",19,['France'],France,Brest,,€50k
,Soumaïla Sylla,Goalkeeper,"Mar 15, 2004 ",19,"['France', 'Guinea']",France,Ivry-sur-Seine,"1,81",€50k
94,Sami Tlemcani,Goalkeeper,"Jul 21, 2004 ",19,"['Morocco', 'France']",France,Saint-Maurice,"1,90",€25k
,Ibrahim Meïté,Goalkeeper,"Jul 26, 2004 ",19,"['France', ""Cote d'Ivoire""]",France,Bondy,"1,96",-
,Nicolas Louis Bahoya,Goalkeeper,"Feb 11, 2004 ",20,"['France', 'Cameroon']",France,Gonesse,"1,87",-
,Rafaël Ast,Goalkeeper,"Oct 8, 2004 ",19,['France'],France,Saverne,,-
16,Mustafa Adigüzel,Goalkeeper,"Jun 2, 2004 ",19,"['France', 'Türkiye']",France,Lyon,"1,86",-
,Mathis Poleri Alunno,Goalkeeper,"Mar 8, 2004 ",19,['France'],France,Draguignan,"1,91",-
,Guerric Bernou,Goalkeeper,"May 11, 2004 ",19,['France'],France,Bordeaux,,-
,Kévin Djocky,Goalkeeper,"Sep 19, 2004 ",19,"['France', 'Cameroon']",France,,,-
,Axel Kedvesi,Goalkeeper,"Mar 20, 2004 ",19,"['France', 'Hungary']",France,Avignon,"1,83",-
,Louis Mouquet,Goalkeeper,"Jul 21, 2004 ",19,"['Portugal', 'France']",France,Bayeux,"1,87",-
16,Adrien Moncet,Goalkeeper,"Feb 22, 2004 ",20,"['France', 'Cameroon']",France,Neuilly-sur-Seine,"1,85",-
,Alain Zadi,Goalkeeper,"Mar 10, 2004 ",19,"['France', ""Cote d'Ivoire""]",France,Villeneuve-Saint-Georges,"1,96",-
,Azamat Uriev,Goalkeeper,"May 27, 2004 ",19,"['France', 'Russia']",France,Montivilliers,"1,90",-
,Tom Mabon,Goalkeeper,"Jun 16, 2004 ",19,['France'],France,Saint-Nazaire,"1,85",-
50,Guillaume Restes,Goalkeeper,"Mar 11, 2005 ",18,"['France', ""Cote d'Ivoire""]",France,Toulouse,"1,88",€10.00m
1,Noah Raveyre,Goalkeeper,"Jun 22, 2005 ",18,['France'],France,Le Puy-en-Velay,,€150k
,Grégoire Swiderski,Goalkeeper,"Oct 5, 2005 ",18,"['Canada', 'France']",France,Bruges,"1,87",€50k
,Ewen Jaouen,Goalkeeper,"Dec 29, 2005 ",18,['France'],France,Paris,"2,00",€50k
,Yanis Baclot,Goalkeeper,"Feb 4, 2005 ",19,['France'],France,Poissy,,-
,Dorian Pieroni,Goalkeeper,"May 11, 2005 ",18,['France'],France,Cagnes-sur-Mer,"1,78",-
,Soan Jansenn,Goalkeeper,"Apr 4, 2005 ",18,['France'],France,Ploemeur,,-
66,Quentin Beck,Goalkeeper,N/A ,18,['France'],France,Saint-avold,,-
,Amine Essomba,Goalkeeper,"Nov 27, 2005 ",18,['France'],France,Marmande,,-
,Matisse Morville,Goalkeeper,"Sep 7, 2005 ",18,"['France', 'Senegal']",France,Paris,"1,86",-
,Ryan Tutu Mayangila,Goalkeeper,"Apr 1, 2005 ",18,"['DR Congo', 'France']",France,Melun,,-
,Joris Revault,Goalkeeper,"Jun 22, 2005 ",18,['France'],France,Toulouse,,-
,Amine Boukemouche,Goalkeeper,"Aug 5, 2005 ",18,"['Algeria', 'France']",France,Sèvres,"1,95",-
30,Justin Bengui Joao,Goalkeeper,"Jul 9, 2005 ",18,"['France', 'Angola']",France,Montbéliard,"1,90",€300k
,Alane Bedfian,Goalkeeper,"Jun 25, 2005 ",18,['France'],France,Paris,,€50k
,Alexis Mirbach,Goalkeeper,"Mar 4, 2005 ",18,['France'],France,Metz,"1,92",€50k
,Maxence Caron,Goalkeeper,"Jan 7, 2005 ",19,['France'],France,Blendecques,,-
,Tom Bachetti-Vannson,Goalkeeper,"Feb 25, 2005 ",19,['France'],France,Cuers,"1,78",-
,Theo Folgado,Goalkeeper,"Jan 27, 2005 ",19,"['France', 'Spain']",France,Bayonne,,-
,Leny Beranto,Goalkeeper,"Feb 22, 2005 ",19,"['France', 'Togo']",France,Anthony,,-
,Lukas Mary,Goalkeeper,"Feb 24, 2005 ",19,['France'],France,Chambray-lès-Tours,,-
,Khamy Bello,Goalkeeper,"Mar 15, 2005 ",18,"['France', 'Senegal']",France,Rouen,,-
,Viali,Goalkeeper,"Mar 10, 2005 ",18,"['Portugal', 'France']",France,Nantes,,-
,Louis Petitaud,Goalkeeper,"Feb 4, 2005 ",19,['France'],France,Privas,,-
,Lucas Droyaux,Goalkeeper,"Jan 28, 2005 ",19,['France'],France,Vannes,,-
,Théo Ramousse,Goalkeeper,"Feb 6, 2005 ",19,['France'],France,,"1,89",-
,Kenzo Vilon Guezo,Goalkeeper,"Apr 28, 2005 ",18,"['France', 'Benin']",France,Bondy,,-
,Théo Udin,Goalkeeper,"Jul 19, 2005 ",18,['France'],France,,"1,88",-
,Baris Degermenci,Goalkeeper,"Mar 22, 2005 ",18,"['Türkiye', 'France']",France,,,-
,Matéo Gonzalez,Goalkeeper,"Sep 17, 2005 ",18,"['France', 'Spain']",France,Troyes,,-
,Matéo Pereira,Goalkeeper,"Oct 15, 2005 ",18,"['France', 'Portugal']",France,Ambérieu-en-Bugey,,-
,Ibrahim Diarra,Goalkeeper,"Jun 13, 2005 ",18,"['France', 'Mali']",France,Melun,,-
,El Nasry Mistoihi,Goalkeeper,"Mar 27, 2005 ",18,"['France', 'Comoros']",France,,"1,86",-
,Lisandru Olmeta,Goalkeeper,"Jul 21, 2005 ",18,['France'],France,Ajaccio,"1,90",-
,Maël Biczo,Goalkeeper,"Nov 17, 2005 ",18,['France'],France,Pabu,,-
,Houssam Karoui,Goalkeeper,"Sep 22, 2005 ",18,"['France', 'Tunisia']",France,Paris,"1,85",-
,Maxime Debove,Goalkeeper,"Sep 9, 2005 ",18,['France'],France,Carcassonne,"1,83",-
,Nathanaël Follet,Goalkeeper,"Jun 18, 2005 ",18,['France'],France,,"1,85",-
,Kélis Fizet,Goalkeeper,"Mar 18, 2005 ",18,['France'],France,Rouen,"1,90",-
,Raphaël Ben Taib,Goalkeeper,"Mar 26, 2005 ",18,"['Algeria', 'France']",France,Harfleur,,-
,Arthur Tirard Collet,Goalkeeper,"Mar 14, 2005 ",18,['France'],France,Chambéry,,-
,Desthy Nkounkou,Goalkeeper,"Mar 11, 2005 ",18,"['France', 'Congo']",France,Melun,"1,90",-
