Number,Name,Position,Date of Birth,Age,Nationality,Birth Country,Place of Birth,Height,Market Value,Other Positions
,David Ledy,Centre-Forward,"Sep 22, 1987 ",36,['France'],France,Altkirch,"1,77",-,AM
,Vasseko Karamoko,Centre-Forward,"Jan 14, 1987 ",37,"['France', ""Cote d'Ivoire""]",France,Saint-Denis,"1,81",-,
,Loic Lumbilla Kandja,Centre-Forward,"May 12, 1987 ",36,['France'],France,Saint-Denis,,-,SS
9.0,Romain Armand,Centre-Forward,"Feb 27, 1987 ",37,['France'],France,Orange,"1,81",-,LW   RW
11.0,Loris Arnaud,Centre-Forward,"Apr 16, 1987 ",36,"['France', 'Martinique']",France,Saint-Germain-en-Laye,"1,82",-,RW   LW
,Chris Makiese,Centre-Forward,"Oct 14, 1987 ",36,"['France', 'DR Congo']",France,Montfermeil,"1,84",-,LW
,Loïc Rémy,Centre-Forward,"Jan 2, 1987 ",37,"['France', 'Martinique']",France,Rillieux-la-Pape,"1,85",-,RW   LW
,Gonzalo Higuaín,Centre-Forward,"Dec 10, 1987 ",36,"['Argentina', 'France']",France,Brest,"1,84",-,
,Mevlüt Erdinç,Centre-Forward,"Feb 25, 1987 ",37,"['Türkiye', 'France']",France,Saint-Claude,"1,81",-,RW   LW
,Dany N'Guessan,Centre-Forward,"Aug 11, 1987 ",36,"['France', ""Cote d'Ivoire""]",France,Ivry-sur-Seine,"1,85",-,LW   CM
,Mohamed Bellahssan,Centre-Forward,"Aug 18, 1987 ",36,"['France', 'Morocco']",France,Montbéliard,"1,83",-,
9.0,Teddy Chevalier,Centre-Forward,"Jun 28, 1987 ",36,['France'],France,Denain,,-,RW   SS
,Kévin Dupuis,Centre-Forward,"Jan 14, 1987 ",37,['France'],France,Marseille,"1,88",-,
,Cédric Baseya,Centre-Forward,"Dec 19, 1987 ",36,"['DR Congo', 'France']",France,Brétigny-sur-Orge,"1,95",-,
,Jean-Philippe Mendy,Centre-Forward,"Mar 4, 1987 ",37,"['France', 'Senegal']",France,Versailles,"1,93",-,SS
,Dimitri Lesueur,Centre-Forward,"Jan 25, 1987 ",37,['France'],France,Blanc-Mesnil,"1,80",-,LW   RW
,Basile Camerling,Centre-Forward,"Apr 19, 1987 ",36,['France'],France,Laxou,"1,84",-,
,Joël Thomas,Centre-Forward,"Jun 30, 1987 ",36,"['France', ""Cote d'Ivoire""]",France,Caen,"1,91",-,SS   AM
27.0,Anthony Modeste,Centre-Forward,"Apr 14, 1988 ",35,"['France', 'Martinique']",France,Cannes,"1,88",€700k,
14.0,Gaëtan Charbonnier,Centre-Forward,"Dec 27, 1988 ",35,['France'],France,Saint-Mandé,"1,88",€300k,AM
,Nolan Roux,Centre-Forward,"Mar 1, 1988 ",36,['France'],France,Compiègne,"1,82",€150k,RW
,Thibaut Simonin,Centre-Forward,"Aug 21, 1988 ",35,['France'],France,Nancy,,-,
,Mike Gambie,Centre-Forward,"Aug 19, 1988 ",35,"['France', 'Martinique']",France,Gonesse,"1,88",-,
,Henry N'Depo,Centre-Forward,"Jun 18, 1988 ",35,"['France', ""Cote d'Ivoire""]",France,Cormeilles-en-Parisis,"1,88",-,
,Romain Séguret,Centre-Forward,"Sep 10, 1988 ",35,['France'],France,Lourdes,"1,86",-,
9.0,Marc Rubio,Centre-Forward,N/A ,35,"['France', 'Germany']",France,,"1,87",-,SS
,Romain Barge,Centre-Forward,"Aug 3, 1988 ",35,['France'],France,Roanne,"1,80",-,RW   LW
,Cédric Tuta,Centre-Forward,"Jan 31, 1988 ",36,"['France', 'DR Congo']",France,Rouen,"1,95",-,SS   LW
,Samir Benmeziane,Centre-Forward,"Feb 23, 1988 ",36,"['Morocco', 'France']",France,Arles,"1,88",-,
,Stéphane Chmielinski,Centre-Forward,"Jun 16, 1988 ",35,"['France', 'Poland']",France,Annecy,"1,79",-,RW   LW
,Frédéric Mendy,Centre-Forward,"Sep 18, 1988 ",35,"['Guinea-Bissau', 'France']",France,Évreux,"1,93",-,
18.0,Malik Tchokounté,Centre-Forward,"Sep 11, 1988 ",35,"['France', 'Cameroon']",France,Nizza,"1,88",€300k,
,Bagaliy Dabo,Centre-Forward,"Jul 27, 1988 ",35,"['France', 'Senegal']",France,Clichy,"1,80",€300k,LW   SS
24.0,Maxime Deruffe,Centre-Forward,"May 13, 1988 ",35,['France'],France,Saint-Dizier,"1,75",€25k,
,Mohamed Belissaoui,Centre-Forward,"Aug 12, 1988 ",35,['France'],France,Vernon,,-,
,Ennys Hammoud,Centre-Forward,"Feb 15, 1988 ",36,"['France', 'Algeria']",France,Marseille,"1,93",-,
,Samir Bakir,Centre-Forward,"Feb 13, 1988 ",36,"['France', 'Algeria']",France,Saint-Chamond,"1,92",-,
,Tagro Yao,Centre-Forward,"Aug 6, 1988 ",35,['France'],France,Paris,"1,83",-,LW   RW
,Yassine Afkir,Centre-Forward,"Nov 18, 1988 ",35,"['France', 'Morocco']",France,Albi,"1,85",-,
,Eric Mpoy,Centre-Forward,N/A ,35,[],France,Paris,,-,
9.0,Florent Stevance,Centre-Forward,"Oct 8, 1988 ",35,['France'],France,Le Quesnoy,,-,LW   RW
11.0,Souleiman Djabour,Centre-Forward,"Oct 2, 1988 ",35,"['France', 'Algeria']",France,Clermont-Ferrand,"1,86",-,
,Thernand Bakouboula,Centre-Forward,"Mar 6, 1988 ",36,"['Congo', 'France']",France,Echirolles,"1,85",-,
,Stéphane Da Cruz,Centre-Forward,"Mar 1, 1988 ",36,"['France', 'Portugal']",France,Ivry Sur Seine,"1,73",-,LW   RW
,Maxime Ongmakon,Centre-Forward,"Jun 7, 1988 ",35,"['France', 'Cameroon']",France,Paris,"1,88",-,
,Dorian N'Goma,Centre-Forward,"May 15, 1988 ",35,"['Congo', 'France']",France,Amiens,"1,83",-,
,Kévin Bérigaud,Centre-Forward,"May 9, 1988 ",35,['France'],France,Thonon-les-Bains,"1,76",-,RW   LW
,Alexandre Garcia,Centre-Forward,"Jun 25, 1988 ",35,['France'],France,Marseille,"1,78",-,
,Romain Zéwé,Centre-Forward,"Apr 21, 1988 ",35,['France'],France,,"1,87",-,
,Mana Dembélé,Centre-Forward,"Nov 29, 1988 ",35,"['Mali', 'France']",France,Ivry-sur-Seine,"1,80",-,RW
,Abdou Dieye,Centre-Forward,"Feb 14, 1988 ",36,"['Senegal', 'France']",France,Dreux,"1,72",-,LW
,Maxime Ras,Centre-Forward,"Jul 14, 1988 ",35,['France'],France,Chambray-lès-Tours,"1,76",-,LW   RW
,Harlem Gnohéré,Centre-Forward,"Feb 21, 1988 ",36,"['France', ""Cote d'Ivoire""]",France,Paris,"1,83",-,
,Xavier Novic,Centre-Forward,"Apr 18, 1988 ",35,['France'],France,Saint-Avold,,-,
,Christophe Gaffory,Centre-Forward,"May 10, 1988 ",35,['France'],France,Bastia,"1,81",-,SS   RW
,Vincenzo Rennella,Centre-Forward,"Oct 8, 1988 ",35,"['Italy', 'France']",France,Saint-Paul-de-Vence,"1,88",-,
,Yoann Arquin,Centre-Forward,"Apr 15, 1988 ",35,"['Martinique', 'France']",France,Montivilliers,"1,88",-,RW   LW
,Anthony Fori,Centre-Forward,"May 14, 1988 ",35,['France'],France,Albi,"1,84",-,
,Abou Coulibaly,Centre-Forward,"Feb 5, 1988 ",36,"['France', 'Senegal']",France,Paris,"1,96",-,
,Robin Di Lauro,Centre-Forward,"Dec 19, 1988 ",35,['France'],France,Paris,"1,87",-,
,Sacha Clémence,Centre-Forward,"Jun 1, 1988 ",35,['France'],France,Dijon,"1,85",-,LW   LM
,Anthony Delplace,Centre-Forward,"Mar 24, 1988 ",35,['France'],France,Saint-Saulve,"1,76",-,
,Alexandre Cotoni,Centre-Forward,"Jan 26, 1988 ",36,['France'],France,Ajaccio,"1,81",-,LW   LM
,Édouard Butin,Centre-Forward,"Jun 16, 1988 ",35,['France'],France,Dole,"1,80",-,RW   LW
,Anatole Ngamukol,Centre-Forward,"Jan 15, 1988 ",36,"['France', 'DR Congo']",France,Aubervilliers,"1,78",-,LW   RW
,Simon Hébras,Centre-Forward,"Mar 9, 1988 ",35,['France'],France,Poitiers,"1,75",-,LW   RW
,Serigne Diop,Centre-Forward,"Sep 29, 1988 ",35,"['France', 'Senegal']",France,Paris,"1,83",-,
,Moussa Touré,Centre-Forward,"Dec 22, 1988 ",35,"['France', 'Mali']",France,Paris,"1,84",-,
,Yannick Boli,Centre-Forward,"Jan 13, 1988 ",36,"[""Cote d'Ivoire"", 'France']",France,Saint-Maur-des-Fossés,"1,81",-,RW   LW
,Vincent Ramaël,Centre-Forward,"Jun 22, 1988 ",35,['France'],France,Clamart,"1,88",-,
9.0,David Pollet,Centre-Forward,"Aug 12, 1988 ",35,"['Belgium', 'France']",France,La Bassée,"1,91",-,
,Frédéric Nimani,Centre-Forward,"Oct 8, 1988 ",35,"['Central African Republic', 'France']",France,Marseille,"1,91",-,SS   LW
24.0,Gaël Baillargeault,Centre-Forward,"Oct 23, 1988 ",35,['France'],France,Obernai,,-,
,Yannick Sagbo,Centre-Forward,"Apr 12, 1988 ",35,"[""Cote d'Ivoire"", 'France']",France,Marseille,"1,83",-,RW   LW
,Yannick Agro,Centre-Forward,"May 15, 1988 ",35,"['France', ""Cote d'Ivoire""]",France,Saint-Priest-en-Jarez,,-,LW   SS
,Lynel Kitambala,Centre-Forward,"Oct 26, 1988 ",35,"['France', 'DR Congo']",France,Creil,"1,78",-,LW   RW
,Rudy Gestede,Centre-Forward,"Oct 10, 1988 ",35,"['Benin', 'France']",France,Essey-lès-Nancy,"1,93",-,
10.0,Pierre-Emerick Aubameyang,Centre-Forward,"Jun 18, 1989 ",34,"['Gabon', 'France']",France,Laval,"1,87",€4.00m,RW   LW
24.0,Jonathan Kodjia,Centre-Forward,"Oct 22, 1989 ",34,"[""Cote d'Ivoire"", 'France']",France,Saint-Denis,"1,89",€300k,RW   LW
,Giovanni Sio,Centre-Forward,"Mar 31, 1989 ",34,"[""Cote d'Ivoire"", 'France']",France,Saint-Sébastien-sur-Loire,"1,80",€250k,LW   RW
29.0,Florian Raspentino,Centre-Forward,"Jun 6, 1989 ",34,"['France', 'Algeria']",France,Marignane,"1,79",€50k,LW   RW
,David Vernet,Centre-Forward,"Oct 2, 1989 ",34,['France'],France,Laval,"1,80",-,
,Quentin Barcelo,Centre-Forward,"Mar 17, 1989 ",34,['France'],France,Brétigny-sur-Orge,"1,93",-,
,Bafodé Dramé,Centre-Forward,"Sep 4, 1989 ",34,['France'],France,Paris,"1,80",-,
,Steve Dengler,Centre-Forward,"Oct 24, 1989 ",34,['France'],France,,"1,84",-,SS
,Faiçal Hamdany,Centre-Forward,"Jun 7, 1989 ",34,"['France', 'Morocco']",France,Lyon,"1,85",-,
,Omar Hassidou,Centre-Forward,"Dec 5, 1989 ",34,"['France', 'Morocco']",France,Strasbourg,"1,85",-,
5.0,Fatrie Sakhi,Centre-Forward,"Jul 9, 1989 ",34,"['France', 'Algeria']",France,Mazamet,"1,88",-,RW   LW
,Román Calvo,Centre-Forward,"Jun 6, 1989 ",34,['France'],France,Paris,,-,LW
,Gomez Dali,Centre-Forward,"Jan 10, 1989 ",35,['France'],France,Paris,,-,
18.0,Gaëtan Courtet,Centre-Forward,"Feb 22, 1989 ",35,['France'],France,Lorient,"1,80",€300k,LW   RW
13.0,Kévin Fortuné,Centre-Forward,"Aug 6, 1989 ",34,"['Martinique', 'France']",France,Paris,"1,82",€250k,LW   AM
23.0,Samir Hadji,Centre-Forward,"Sep 12, 1989 ",34,"['France', 'Morocco']",France,Creutzwald,"1,90",€125k,AM
,Mamonda Gomis,Centre-Forward,"Dec 7, 1989 ",34,['France'],France,Mantes-la-Jolie,"1,87",-,
,Frank Delerue,Centre-Forward,"Mar 1, 1989 ",35,['France'],France,Nice,"1,80",-,SS   RW
,Nicolas Vandelli,Centre-Forward,"Jan 18, 1989 ",35,['France'],France,Cannes,"1,80",-,SS   RW
,Papa Kébé,Centre-Forward,"Dec 10, 1989 ",34,"['France', 'Senegal']",France,Strasbourg,"1,85",-,SS   LW
,Baraka Traoré,Centre-Forward,"Jan 22, 1989 ",35,['France'],France,Villiers-le-Bel,,-,
17.0,Mickaël Martin,Centre-Forward,"Jan 21, 1989 ",35,['France'],France,Chartres,"1,84",-,
,Goffin Boyoko,Centre-Forward,"Jun 23, 1989 ",34,['France'],France,Paris,"1,83",-,
,Mickaël Feghoul,Centre-Forward,"Jun 17, 1989 ",34,['France'],France,Saint-Louis,"1,72",-,
20.0,Florian Jacquel,Centre-Forward,"Jul 17, 1989 ",34,['France'],France,Belfort,,-,
,Sylvain Willot,Centre-Forward,"Jun 30, 1989 ",34,['France'],France,Sainte-Catherine-lès-Arras,,-,
,Danio Soadrine,Centre-Forward,"Nov 29, 1989 ",34,"['France', 'Madagascar']",France,Saint-Denis,"1,77",-,RW   LW
,Mickaël Darnet,Centre-Forward,"Mar 10, 1989 ",34,['France'],France,,"1,69",-,RW
,Mamady Dianga,Centre-Forward,"Jan 10, 1989 ",35,"['France', 'Mali']",France,Montreuil,"1,90",-,
,Stephen Guépié,Centre-Forward,"Oct 27, 1989 ",34,"['France', ""Cote d'Ivoire""]",France,Rillieux-la-Pape,"1,84",-,
,Medhy Guezoui,Centre-Forward,"Mar 30, 1989 ",34,"['France', 'Morocco']",France,Lens,"1,88",-,SS   RM
,Andy Langers,Centre-Forward,"Feb 11, 1989 ",35,['Luxembourg'],France,Orléans,,-,
,Mohamed Chalali,Centre-Forward,"Apr 4, 1989 ",34,"['Algeria', 'France']",France,Montreuil-sous-Bois,"1,77",-,RW   SS
9.0,Vincent Créhin,Centre-Forward,"Jan 21, 1989 ",35,['France'],France,Quimper,"1,69",-,LW   RW
,Fousseyni Cissé,Centre-Forward,"Jul 17, 1989 ",34,"['France', 'Senegal']",France,Paris,"1,95",-,LW   RW
,Ted Bolongo,Centre-Forward,"Mar 12, 1989 ",34,"['France', 'DR Congo']",France,Saint-Denis,"1,89",-,
,Mathieu Manset,Centre-Forward,"Aug 5, 1989 ",34,"['France', ""Cote d'Ivoire""]",France,Metz,"1,86",-,
,Wesley Ngo Baheng,Centre-Forward,"Sep 23, 1989 ",34,"['France', 'Cameroon']",France,Paris,"1,93",-,
20.0,Mamadou Diawara,Centre-Forward,"Jul 26, 1989 ",34,"['France', 'Senegal']",France,Clermont-Ferrand,"1,92",-,
,Fayçal Oudira,Centre-Forward,"Feb 14, 1989 ",35,"['Algeria', 'France']",France,Epinay,"1,89",-,
,Gaëtan D'Acunto,Centre-Forward,"Oct 10, 1989 ",34,['France'],France,Marseille,"1,74",-,
,Evans Kondogbia,Centre-Forward,"May 3, 1989 ",34,"['Central African Republic', 'France']",France,Nemours,"1,89",-,
,Archi Fataki,Centre-Forward,"May 25, 1989 ",34,"['DR Congo', 'France']",France,Toulouse,"1,88",-,LW   RW
,Yanis Houcini,Centre-Forward,"Mar 19, 1989 ",34,"['France', 'Algeria']",France,Saint-Étienne,"1,80",-,
,Jonathan Tinhan,Centre-Forward,"Jun 1, 1989 ",34,"['Benin', 'France']",France,Echirolles,"1,77",-,RW   RM
,Karim Boutadjine,Centre-Forward,"Mar 23, 1989 ",34,"['France', 'Algeria']",France,Argenteuil,"1,78",-,RW
,Dimitri Quenet,Centre-Forward,"Jun 27, 1989 ",34,['France'],France,Quimper,"1,82",-,RW   LW
,Mory Antrope,Centre-Forward,"Jun 22, 1989 ",34,['France'],France,Lille,"1,77",-,
,Issa Kanouté,Centre-Forward,"Jan 19, 1989 ",35,"['France', 'Senegal']",France,Gennevilliers,"1,81",-,
,Guy Gnabouyou,Centre-Forward,"Dec 1, 1989 ",34,"['France', ""Cote d'Ivoire""]",France,,"1,83",-,RW   LW
,Mickaël Peixoto,Centre-Forward,"Jun 21, 1989 ",34,['France'],France,,,-,
,Djamel Bakar,Centre-Forward,"Apr 6, 1989 ",34,"['Comoros', 'France']",France,Marseille,"1,71",-,RW   LW
,David N'Gog,Centre-Forward,"Apr 1, 1989 ",34,"['France', 'Cameroon']",France,Gennevilliers,"1,90",-,
,Jonathan Béhé,Centre-Forward,"Jan 13, 1989 ",35,"['France', ""Cote d'Ivoire""]",France,Marseille,"1,87",-,LW
,Dominique Malonga,Centre-Forward,"Jan 8, 1989 ",35,"['Congo', 'France']",France,Chatenay-Malabry,"1,85",-,LW   RW
10.0,Wissam Ben Yedder,Centre-Forward,"Aug 12, 1990 ",33,"['France', 'Tunisia']",France,Sarcelles,"1,70",€10.00m,SS
98.0,Valère Germain,Centre-Forward,"Apr 17, 1990 ",33,['France'],France,Marseille,"1,81",€1.20m,SS   RW
26.0,Lonsana Doumbouya,Centre-Forward,"Sep 26, 1990 ",33,"['Guinea', 'France']",France,Nizza,"1,93",€300k,
19.0,Idrissa Ba,Centre-Forward,"Nov 11, 1990 ",33,"['France', 'Senegal']",France,Échirolles,"1,85",€200k,RW   LW
,Antoine Hoppenot,Centre-Forward,"Nov 23, 1990 ",33,"['United States', 'France']",France,Paris,"1,73",€125k,RW
55.0,Fodé Koita,Centre-Forward,"Oct 21, 1990 ",33,"['Guinea', 'France']",France,Paris,"1,86",€100k,RW   LW
25.0,Pierre Picot,Centre-Forward,"Dec 11, 1990 ",33,['France'],France,Estevelles,"1,75",-,RW   LW
,Kévin Duminy,Centre-Forward,"Jan 20, 1990 ",34,['France'],France,Nancy,,-,
,Oumar Diao,Centre-Forward,"Oct 15, 1990 ",33,"['France', 'Senegal']",France,Sainte-Adresse,"1,92",-,
,Aboubakar Koné,Centre-Forward,"Jul 3, 1990 ",33,"['France', ""Cote d'Ivoire""]",France,Paris,"1,85",-,RW   LW
,Olivier Ebuya,Centre-Forward,"Jun 8, 1990 ",33,"['France', 'DR Congo']",France,Paris,"1,90",-,
36.0,Maxime Biamou,Centre-Forward,"Nov 13, 1990 ",33,"['France', 'Cameroon']",France,Créteil,"1,85",-,
,Wilfried Tagbo,Centre-Forward,"Feb 28, 1990 ",34,"['France', ""Cote d'Ivoire""]",France,Paris,"1,84",-,AM   RW
7.0,Florian Sotoca,Centre-Forward,"Oct 25, 1990 ",33,['France'],France,Narbonne,"1,87",€3.50m,SS   RW
11.0,Mickaël Le Bihan,Centre-Forward,"May 16, 1990 ",33,['France'],France,Ploemeur,"1,84",€400k,RW
27.0,Hicham Benkaid,Centre-Forward,"Apr 26, 1990 ",33,"['France', 'Morocco']",France,Strasbourg,"1,78",€200k,RW   LW
,Walter Vaz,Centre-Forward,"May 24, 1990 ",33,"['France', 'Guinea-Bissau']",France,Montmorency-Beaufort,"1,95",€175k,RW
90.0,Nicolas Perez,Centre-Forward,"Oct 26, 1990 ",33,['France'],France,Marseille,"1,80",€100k,
11.0,Abdoul Diawara,Centre-Forward,"Sep 30, 1990 ",33,"['France', 'Senegal']",France,Le Havre,"1,81",€50k,
,Amadou N'Diaye,Centre-Forward,"Jul 12, 1990 ",33,['France'],France,Paris,"1,82",-,LW
,Mathieu Barbier,Centre-Forward,"Nov 26, 1990 ",33,['France'],France,Perpignan,"1,88",-,
,Alexis Kerangouarec,Centre-Forward,"Jan 19, 1990 ",34,['France'],France,Ploemeur,"1,86",-,
,Yaya Ba,Centre-Forward,"Apr 4, 1990 ",33,['France'],France,Forbach,,-,
,Cyril Chevreuil,Centre-Forward,"Jan 13, 1990 ",34,"['France', 'Martinique']",France,Marseille,"1,88",-,
,Joffrey Torvic,Centre-Forward,"Nov 13, 1990 ",33,"['French Guiana', 'France']",France,Draveil,"1,70",-,
,Mouaad Madri,Centre-Forward,"Apr 9, 1990 ",33,"['France', 'Morocco']",France,Saint-Pol-sur-Mer,"1,76",-,AM   LM
,Achille Campion,Centre-Forward,"Mar 10, 1990 ",33,['France'],France,Levallois,"1,88",-,AM   SS
,Anthony Angély,Centre-Forward,"Mar 21, 1990 ",33,"['Martinique', 'France']",France,Paris,"1,85",-,
,Anthony Varenne,Centre-Forward,"Jun 24, 1990 ",33,"['Israel', 'France']",France,Le Puy-en-Velay,"1,88",-,
,Bruno Charoy,Centre-Forward,"Nov 21, 1990 ",33,"['France', 'Brazil']",France,Grenoble,"1,87",-,
,Sofiane Jennane,Centre-Forward,"Apr 5, 1990 ",33,"['France', 'Algeria']",France,Audincourt,"1,80",-,AM
,Sladjan Nikodijevic,Centre-Forward,"May 1, 1990 ",33,"['Serbia', 'France']",France,Paris,"1,90",-,
,Billy Ketkeophomphone,Centre-Forward,"Mar 24, 1990 ",33,"['Laos', 'France']",France,Champigny-sur-Marne,"1,80",-,AM
,Mozart Surville,Centre-Forward,"Jan 23, 1990 ",34,['France'],France,Juvisy-sur-Orge,"1,90",-,
,Marvin Turcan,Centre-Forward,"Nov 21, 1990 ",33,['France'],France,Wattrelos,"1,88",-,AM
,Steven Joseph-Monrose,Centre-Forward,"Jul 20, 1990 ",33,"['France', 'Haiti']",France,Bondy,"1,80",-,RW   LW
,Thodi Man,Centre-Forward,"Jun 30, 1990 ",33,['France'],France,Paris,"1,78",-,
,Guy Guy Léma,Centre-Forward,"Oct 10, 1990 ",33,"['France', 'DR Congo']",France,Albi,"1,80",-,RW   LW
,Oumar Diaby,Centre-Forward,"Feb 7, 1990 ",34,"['France', 'Mali']",France,Bayonne,"1,88",-,
,Soulimène Ben Chaib,Centre-Forward,"Jun 11, 1990 ",33,"['France', 'Algeria']",France,Viriat,"1,77",-,LW   RW
,Nabil Ghilas,Centre-Forward,"Apr 20, 1990 ",33,"['Algeria', 'France']",France,Marseille,"1,85",-,LW   RW
,Jonathan Toto,Centre-Forward,"Mar 30, 1990 ",33,"['France', 'Cameroon']",France,Colombes,"1,88",-,
,Christopher Maboulou,Centre-Forward,"Mar 19, 1990","Mar 19, 1990","['Congo', 'France']",France,Montfermeil,"1,85",-,RW   AM
,Oumare Tounkara,Centre-Forward,"May 25, 1990 ",33,"['France', 'Mali']",France,Paris,"1,89",-,
,Frédéric Vieillot,Centre-Forward,"Sep 7, 1990 ",33,['France'],France,Saint-Germain-en-Laye,"1,76",-,
,Magaye Gueye,Centre-Forward,"Jul 6, 1990 ",33,"['Senegal', 'France']",France,Nogent-sur-Marne,"1,83",-,LW   RW
,Ayhan Güclü,Centre-Forward,"Mar 28, 1990 ",33,"['Türkiye', 'France']",France,Montfermeil,"1,75",-,
7.0,Antoine Griezmann,Centre-Forward,"Mar 21, 1991 ",32,['France'],France,Mâcon,"1,76",€25.00m,SS   LW
,Andy Delort,Centre-Forward,"Oct 9, 1991 ",32,"['Algeria', 'France']",France,Sète,"1,81",€6.00m,
11.0,Cédric Bakambu,Centre-Forward,"Apr 11, 1991 ",32,"['DR Congo', 'France']",France,Ivry-sur-Seine,"1,82",€2.80m,LW   RW
92.0,Grégoire Defrel,Centre-Forward,"Jun 17, 1991 ",32,"['France', 'Martinique']",France,Meudon,"1,79",€1.00m,SS   RW
9.0,Yacine Qasmi,Centre-Forward,"Jan 3, 1991 ",33,"['Morocco', 'France']",France,Pontoise,"1,83",€500k,
17.0,Nicolas de Préville,Centre-Forward,"Jan 8, 1991 ",33,['France'],France,Istres,"1,82",€400k,AM   LW
39.0,Souleymane Doukara,Centre-Forward,"Sep 29, 1991 ",32,"['Mauritania', 'Senegal']",France,Meudon,"1,86",€125k,LW   RW
,Jordan Faucher,Centre-Forward,"Nov 6, 1991 ",32,"['France', 'Algeria']",France,Créteil,"1,78",€100k,
,Driss Beaubé,Centre-Forward,"Sep 13, 1991 ",32,['France'],France,Mantes-la-Jolie,"1,75",-,
,Yannick Cyprien,Centre-Forward,"Dec 4, 1991 ",32,['France'],France,Paris,"1,85",-,
,Mohamed Lamine Soumah,Centre-Forward,"Feb 9, 1991 ",33,"['France', 'Guinea']",France,Créteil,"1,83",-,RW   LW
,Anthony Caromel,Centre-Forward,"Dec 28, 1991 ",32,['France'],France,Nancy,,-,
9.0,Julien Nesta,Centre-Forward,"Feb 16, 1991 ",33,['France'],France,,"1,83",-,SS
10.0,Alexandre Lacazette,Centre-Forward,"May 28, 1991 ",32,"['France', 'Guadeloupe']",France,Lyon,"1,75",€10.00m,
9.0,Jordan Ayew,Centre-Forward,"Sep 11, 1991 ",32,"['Ghana', 'France']",France,Marseille,"1,82",€4.00m,RW   LW
91.0,Moussa Marega,Centre-Forward,"Apr 14, 1991 ",32,"['Mali', 'France']",France,Les Ulis,"1,83",€2.50m,RW   SS
9.0,Benjamin Santelli,Centre-Forward,"Nov 16, 1991 ",32,['France'],France,Bastia,"1,80",€500k,LW   RW
10.0,Yacine Bammou,Centre-Forward,"Sep 11, 1991 ",32,"['Morocco', 'France']",France,Paris,"1,89",€450k,LW   RW
19.0,Joseph Mendes,Centre-Forward,"Mar 30, 1991 ",32,"['Guinea-Bissau', 'France']",France,Évreux,"1,86",€200k,RW
19.0,Carnejy Antoine,Centre-Forward,"Jul 27, 1991 ",32,"['Haiti', 'France']",France,Paris,"1,91",€100k,LW   RW
,Emmanuel François,Centre-Forward,"Nov 6, 1991 ",32,['France'],France,Ivry-sur-Seine,,-,
,Adrien Decombe,Centre-Forward,"Aug 14, 1991 ",32,['France'],France,Dole,"1,78",-,
,Damien Clincke,Centre-Forward,"Nov 27, 1991 ",32,['France'],France,Guise,,-,
,Cyril Brethous,Centre-Forward,"Jun 14, 1991 ",32,['France'],France,Mont-de-Marsan,"1,70",-,RW   LW
,Gaëtan Bultel,Centre-Forward,"Nov 11, 1991 ",32,['France'],France,Boulogne-sur-Mer,"1,76",-,
,Jethro Marchaux,Centre-Forward,"Oct 14, 1991 ",32,"['Guadeloupe', 'France']",France,Orléans,"1,73",-,RW   LW
,Loïc Miliani,Centre-Forward,"Aug 30, 1991 ",32,"['France', 'Algeria']",France,Mulhouse,"1,82",-,RW   LW
,Wilfried Grimaud,Centre-Forward,"Oct 8, 1991 ",32,"['France', 'Benin']",France,Lille,"1,80",-,RW   LW
,Anthony Babit,Centre-Forward,"Jan 26, 1991 ",33,['France'],France,Saint-Avold,"1,81",-,RW   LW
,Jessy Reindorf,Centre-Forward,"Jul 10, 1991 ",32,"['Rwanda', 'France']",France,Bagneux,"1,96",-,
,Cédric Pelletier,Centre-Forward,"Feb 8, 1991 ",33,['France'],France,Marseille,"1,81",-,
,Francis Massampu,Centre-Forward,"Dec 26, 1991 ",32,"['France', 'DR Congo']",France,Mantes-la-Jolie,"1,82",-,LW   RW
,Dimitri Sarasar,Centre-Forward,"Jan 16, 1991 ",33,['France'],France,Marseille,"1,77",-,
20.0,Sébastien da Silva,Centre-Forward,"Apr 8, 1991 ",32,"['France', 'Portugal']",France,Orange,"1,85",-,
,Steevy Negouai,Centre-Forward,"Jul 2, 1991 ",32,"['France', 'Martinique']",France,Paris,"1,88",-,
,Nicolas Crus,Centre-Forward,"Jul 23, 1991 ",32,"['France', 'Cape Verde']",France,Marseilles,"1,79",-,
,Mounir Bouziane,Centre-Forward,"Feb 5, 1991 ",33,"['France', 'Algeria']",France,Saint Louis,"1,85",-,AM   RW
,Jackson Mendes,Centre-Forward,"Jan 4, 1991 ",33,"['France', 'Cape Verde']",France,Grasse,"1,75",-,RW   LW
,Louis Beulné,Centre-Forward,"Sep 13, 1991 ",32,['France'],France,Chaumont,,-,
,Hakim El Hamdaoui,Centre-Forward,"Sep 21, 1991 ",32,"['France', 'Morocco']",France,Alençon,,-,
27.0,Guillaume Keke,Centre-Forward,"Mar 13, 1991 ",32,"['France', ""Cote d'Ivoire""]",France,Paris,"1,80",-,SS
,Baïdy Dia,Centre-Forward,"Sep 18, 1991 ",32,"['France', 'Senegal']",France,Bordeaux,"1,85",-,
7.0,Lassana Doucouré,Centre-Forward,"Jan 24, 1991 ",33,"['France', 'Mali']",France,Beaumont-sur-Oise,"1,96",-,LW   RW
,Benjamin Riclin,Centre-Forward,"Feb 9, 1991 ",33,['France'],France,Alençon,"1,76",-,
